Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Nullity's Stormy Ring (Level 150+),150,359,18,0,0,20,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Executive Insulated Ring,138,160,18,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Burrower's Divination Ring (Level 150+),150,448,17,0,0,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fractal Masterpiece Ring,160,362,17,0,0,15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Wild Skyfarer's Band (Level 150+),150,359,17,0,0,22,85,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 150+),150,359,17,0,0,22,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Director Insulated Ring,138,160,17,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Chief's Insulated Ring,135,151,17,0,0,0,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Electric Fairy Kei Ring (Level 170+),170,462,16,0,0,18,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Xibalba Crying Sky Ring (Level 170+),170,462,16,0,0,18,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Burrower's Divination Ring (Level 140+),140,443,16,0,0,17,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Shocking August Sage Band (Level 170+),170,411,16,0,0,20,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Squall King's Ring (Level 170+),170,411,16,0,0,20,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Electric Fairy Kei Ring (Level 160+),160,408,16,0,0,18,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Xibalba Crying Sky Ring (Level 160+),160,408,16,0,0,18,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Wild Skyfarer's Band (Level 140+),140,355,16,0,0,21,83,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 140+),140,355,16,0,0,21,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Glistening Storm Ring,155,346,16,0,0,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Thunderous Protector's Ring,165,339,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Bazaar",False,None
Striking Townie Ring,160,318,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Bazaar",False,None
Lead's Insulated Ring,135,151,16,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Consultant Insulated Ring,132,142,16,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Divination Ring (Level 130+),130,438,15,0,0,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Electric Fairy Kei Ring (Level 150+),150,404,15,0,0,18,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 130+),130,351,15,0,0,21,70,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 130+),130,351,15,0,0,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Specialist Insulated Ring,132,142,15,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Storm Liaison's Ring,130,142,15,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quest,False,None
Fraught Archival Band (Level 170+),170,513,14,0,0,0,139,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Crackling Night Mire Ring,160,453,14,0,0,18,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Housing Gauntlet,False,None
Stormy Night Mire Ring (Level 160+),160,453,14,0,0,18,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Tormented Night Mire Ring,160,453,14,0,0,18,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Housing Gauntlet,False,None
Fraught Archival Band (Level 160+),160,453,14,0,0,0,115,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Burrower's Divination Ring (Level 120+),120,433,14,0,0,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Electric Fairy Kei Ring (Level 140+),140,399,14,0,0,17,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Shocking August Sage Band (Level 140+),140,355,14,0,0,19,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 120+),120,347,14,0,0,20,66,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 120+),120,347,14,0,0,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Artillery Officer Band,150,330,14,0,0,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Golden Storm Ring,155,303,14,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Gloomy Cerberus Master Ring (Level 150+),150,448,13,0,0,18,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 150+),150,448,13,0,0,18,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Divination Ring (Level 110+),110,428,13,0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Band of the Shadow Web,100,381,13,0,0,16,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Drop, Crafting, Crowns",False,None
Shocking August Sage Band (Level 130+),130,351,13,0,0,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 110+),110,343,13,0,0,20,56,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 110+),110,343,13,0,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Umbra Queen's Shocked Loop (Level 100+),100,339,13,0,0,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Rematch,False,None
Wastelander's Shocked Loop (Level 100+),100,339,13,0,0,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
NightOrb's Ring of Havoc,96,315,13,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Regulation Artillery Band,150,288,13,0,0,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Malevolent Storm Ring,150,284,13,0,0,0,116,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Supreme Electric Ring,148,264,13,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Eternal Fractal Ring,160,453,12,0,0,20,102,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Great Inventor's Storm Ring (Level 160+),160,453,12,0,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Crowns,False,None
Eternal Fractured Ring,160,453,12,0,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Eternal Fragmented Ring,160,453,12,0,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Gloomy Cerberus Master Ring (Level 140+),140,443,12,0,0,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 130+),130,438,12,0,0,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fraught Archival Band (Level 130+),130,438,12,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Burrower's Divination Ring (Level 100+),100,423,12,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Floramancer Ring of Thorns (Level 160+),160,408,12,0,0,22,102,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
The Void's Stormy Ring (Level 160+),160,408,12,0,0,22,102,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Nullity's Lightning Ring,160,408,12,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Nullity's Shocking Ring,160,408,12,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Lightning Ring,160,408,12,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Shocking Ring,160,408,12,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Electric Fairy Kei Ring (Level 120+),120,390,12,0,0,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Electric Fairy Kei Ring (Level 110+),110,386,12,0,0,16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Shocking August Sage Band (Level 120+),120,347,12,0,0,18,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Shocking August Sage Band (Level 110+),110,343,12,0,0,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Gloomy Cerberus Master Ring (Level 100+),100,339,12,0,0,16,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 100+),100,339,12,0,0,16,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Malistaire's Squall Band (Level 100+),100,339,12,0,0,20,0,29,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,Rematch,False,None
Wild Skyfarer's Band (Level 100+),100,339,12,0,0,20,0,29,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Sigil of the Shadow Web,100,339,12,0,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Ring of the Chaotic Heart,100,320,12,0,0,17,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Storm Owl's Terror Ring,86,290,12,0,0,13,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Magician's Storm Ring,150,279,12,0,0,0,113,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Delightful Sciencer Ring,140,267,12,0,0,0,125,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,1,0,0,Crafting,False,None
Uber Sciencer Ring,140,267,12,0,0,0,125,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Science Ring,148,264,12,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Hierarch's Electric Ring,145,249,12,0,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Director Hazmat Ring,138,179,12,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Executive Hazmat Ring,138,179,12,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Chief's Hazmat Ring,135,169,12,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Unreal Ring of Surging,170,0,12,0,0,22,124,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,1,1,Raid,False,None
Fierce Dream Stalker Ring,170,0,12,0,0,20,124,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,1,0,Crafting,False,None
Great Inventor's Storm Ring (Level 150+),150,448,11,0,0,20,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Storm Ring (Level 140+),140,443,11,0,0,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fraught Archival Band (Level 120+),120,433,11,0,0,0,85,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Gloomy Cerberus Master Ring (Level 120+),120,433,11,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 120+),120,433,11,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Storm Ring (Level 100+),100,423,11,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
The Void's Stormy Ring (Level 150+),150,404,11,0,0,22,97,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Floramancer Ring of Thorns (Level 140+),140,399,11,0,0,21,95,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Thorns (Level 100+),100,297,11,0,0,20,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 90+),90,296,11,0,0,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Wunderbar Sciencer Ring,140,259,11,0,0,0,123,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Guten Sciencer Ring,140,254,11,0,0,0,119,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Dragoon's Shocking Ring,130,254,11,0,0,0,118,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Crafting,False,Dragoon's Shocking Set
Hierarch's Science Ring,145,249,11,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Deep Water Rising Ring,76,242,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Lemurian Science Ring,142,235,11,0,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Electric Ring,142,235,11,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Lead's Hazmat Ring,135,169,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Specialist Hazmat Ring,132,159,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Consultant Hazmat Ring,132,159,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Great Inventor's Storm Ring (Level 130+),130,438,10,0,0,19,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Gloomy Cerberus Master Ring (Level 110+),110,428,10,0,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 110+),110,428,10,0,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fraught Archival Band (Level 110+),110,428,10,0,0,0,72,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Fraught Archival Band (Level 100+),100,423,10,0,0,0,65,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Gloomy Cerberus Master Ring (Level 130+),130,402,10,0,0,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Divination Ring (Level 90+),90,370,10,0,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Alpha and Omega Ring,90,370,10,0,0,14,0,30,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Stormy Night Mire Ring (Level 90+),90,296,10,0,0,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 90+),90,296,10,0,0,19,0,27,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ring of the Seeker,100,288,10,0,0,14,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Key,False,None
Vanguard's Shocking Ring,130,248,10,0,0,0,116,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Crafting,False,None
Flashy Skull Ring,140,213,10,0,0,0,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quest,False,None
Hagakure's Monsoon Ring,120,176,10,0,0,0,97,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Tyrian Gorge Stone,92,395,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Floramancer Ring of Thorns (Level 120+),120,390,9,0,0,20,75,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Thorns (Level 110+),110,386,9,0,0,20,64,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Storm Ring (Level 90+),90,370,9,0,0,18,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Electric Fairy Kei Ring (Level 90+),90,333,9,0,0,16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Divination Ring (Level 80+),80,317,9,0,0,16,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Umbra Torrential Seal,95,295,9,0,0,13,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Gold Vendor, Bazaar",False,None
Band of the Shadow Web (Level 99+),99,293,9,0,0,14,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Unavailable,False,None
Uber Candymancer Ring,140,284,9,0,0,0,79,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Founder's Ring,148,281,9,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Supreme Old Judge Ring,148,281,9,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Gloomy Cerberus Master Ring (Level 90+),90,270,9,0,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Hierarch's Old Judge Ring,145,266,9,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Burrower's Divination Ring (Level 70+),70,264,9,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 80+),80,254,9,0,0,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Gloomy Cerberus Master Ring (Level 80+),80,254,9,0,0,16,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 80+),80,254,9,0,0,16,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 80+),80,254,9,0,0,19,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Shocked Loop (Level 70+),70,212,9,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Great Inventor's Storm Ring (Level 70+),70,212,9,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Stormy Night Mire Ring (Level 70+),70,212,9,0,0,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wild Skyfarer's Band (Level 70+),70,212,9,0,0,19,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Alphoi Charger Ring,130,203,9,0,0,0,106,0,0,0,10,10,0,0,0,0,0,0,0,1,0,0,1,0,0,Crafting,False,None
Stormy Paradox Ring,130,203,9,0,0,0,106,0,0,0,10,10,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Electric Fairy Kei Ring (Level 50+),50,167,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Amethyst Ring of Battle,56,134,9,0,0,17,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Fraught Archival Band (Level 90+),90,370,8,0,0,0,63,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Storm Quetzal's Signet,82,360,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Great Inventor's Storm Ring (Level 80+),80,317,8,0,0,18,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Electric Fairy Kei Ring (Level 80+),80,286,8,0,0,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wunderbar Candymancer Ring,140,275,8,0,0,0,106,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Bazaar",False,None
Guten Candymancer Ring,140,270,8,0,0,0,75,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Painted Spider Stone,90,270,8,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Gold Vendor, Bazaar",False,None
Hierarch's Founder's Ring,145,266,8,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Lemurian Founder's Ring,142,250,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Old Judge Ring,142,250,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
