Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Malevolent Fire Ring,150,294,14,0,0,0,106,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Supreme Eruption Ring,148,273,14,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Burrower's Pyromancy Ring (Level 150+),150,536,13,0,0,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fire Fairy Kei Ring (Level 170+),170,513,13,0,0,18,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Xibalba Meteoric Ring (Level 170+),170,513,13,0,0,18,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Fiery Chrysanthemum Band (Level 170+),170,456,13,0,0,20,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Flaming Chivalric Ring (Level 170+),170,456,13,0,0,20,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Wastelander's Scorched Loop (Level 150+),150,429,13,0,0,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Blazing Skyfarer's Band (Level 150+),150,429,13,0,0,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Glistening Fire Ring,155,408,13,0,0,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Furious Protector's Ring,165,392,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Bazaar",False,None
Magician's Fire Ring,150,288,13,0,0,0,103,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Delightful Freshbaker Ring,140,276,13,0,0,0,111,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,1,0,0,Crafting,False,None
Uber Freshbaker Ring,140,276,13,0,0,0,111,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Volcanic Ring,148,273,13,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Hierarch's Eruption Ring,145,258,13,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Illuminated Archival Band (Level 170+),170,569,12,0,0,0,130,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Burrower's Pyromancy Ring (Level 140+),140,523,12,0,0,17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Xibalba Meteoric Ring (Level 160+),160,495,12,0,0,18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Blazing Skyfarer's Band (Level 140+),140,419,12,0,0,21,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Signet of the Fire King,100,400,12,0,0,17,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Cavalry Officer Band,150,388,12,0,0,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Flashy Townie Ring,160,385,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Bazaar",False,None
Wunderbar Freshbaker Ring,140,268,12,0,0,0,109,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Dragoon's Fiery Ring,130,263,12,0,0,0,108,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"Crafting, Stone Key",False,Dragoon's Fiery Set
Guten Freshbaker Ring,140,262,12,0,0,0,106,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Hierarch's Volcanic Ring,145,258,12,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Lemurian Volcanic Ring,142,243,12,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Eruption Ring,142,243,12,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Director Hazmat Ring,138,179,12,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Executive Hazmat Ring,138,179,12,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Chief's Hazmat Ring,135,169,12,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Illuminated Archival Band (Level 160+),160,549,11,0,0,0,112,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Charred Night Mire Ring,160,549,11,0,0,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Housing Gauntlet,False,None
Fiery Night Mire Ring (Level 160+),160,549,11,0,0,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Singed Night Mire Ring,160,549,11,0,0,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Housing Gauntlet,False,None
Burrower's Pyromancy Ring (Level 130+),130,510,11,0,0,17,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fire Fairy Kei Ring (Level 140+),140,471,11,0,0,17,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Chrysanthemum Band (Level 140+),140,419,11,0,0,19,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Blazing Skyfarer's Band (Level 130+),130,408,11,0,0,21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Scorched Loop (Level 120+),120,398,11,0,0,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Golden Fire Ring,155,357,11,0,0,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Vanguard's Fiery Ring,130,257,11,0,0,0,106,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Crafting, Stone Key",False,None
Radical Skull Ring,140,221,11,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quest,False,None
Mithraya's Blazing Loop,120,183,11,0,0,0,87,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Lead's Hazmat Ring,135,169,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Specialist Hazmat Ring,132,159,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Consultant Hazmat Ring,132,159,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Fiery Night Mire Ring (Level 150+),150,536,10,0,0,18,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 150+),150,536,10,0,0,18,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Night Mire Ring (Level 140+),140,523,10,0,0,17,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 140+),140,523,10,0,0,17,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Illuminated Archival Band (Level 140+),140,523,10,0,0,0,99,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Burrower's Pyromancy Ring (Level 120+),120,497,10,0,0,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fire Fairy Kei Ring (Level 130+),130,459,10,0,0,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Chrysanthemum Band (Level 130+),130,408,10,0,0,19,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Blazing Skyfarer's Band (Level 120+),120,398,10,0,0,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ring of Kermes Fire,96,375,10,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Alpha and Omega Ring,90,370,10,0,0,14,0,30,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Seal of the Shadow Palace (Level 99+),99,364,10,0,0,13,0,28,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Unavailable,False,None
Scarlet Wampyr's Ringlet,100,360,10,0,0,14,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Key,False,None
Regulation Cavalry Band,150,340,10,0,0,13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Alphoi Trooper Ring,130,211,10,0,0,0,96,0,0,0,10,10,0,0,0,0,0,0,0,1,0,0,1,0,0,Crafting,False,None
Fiery Paradox Ring,130,211,10,0,0,0,96,0,0,0,10,10,0,0,0,0,0,0,0,1,0,0,1,0,0,Unavailable,False,None
Unreal Ring of Overheating,170,0,10,0,0,22,116,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,1,1,Raid,False,None
Fervid Dream Stalker Ring,170,0,10,0,0,20,116,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,1,0,Crafting,False,None
Eternal Primal Ring,160,549,9,0,0,20,99,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Eternal Primeval Ring,160,549,9,0,0,20,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Eternal Primordial Ring,160,549,9,0,0,20,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Great Inventor's Fire Ring (Level 160+),160,549,9,0,0,20,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Fire Ring (Level 150+),150,536,9,0,0,20,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Night Mire Ring (Level 130+),130,510,9,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Nullity's Burning Ring,160,495,9,0,0,22,99,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Blazing Ring,160,495,9,0,0,22,99,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Floramancer Ring of Rashes (Level 160+),160,495,9,0,0,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Nullity's Blazing Ring,160,495,9,0,0,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Burning Ring,160,495,9,0,0,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Fiery Ring (Level 160+),160,495,9,0,0,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Burrower's Pyromancy Ring (Level 110+),110,484,9,0,0,16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
The Void's Fiery Ring (Level 150+),150,483,9,0,0,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Burrower's Pyromancy Ring (Level 100+),100,471,9,0,0,16,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Fire Fairy Kei Ring (Level 120+),120,448,9,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Seal of the Shadow Palace,100,424,9,0,0,16,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Drop, Crafting, Crowns",False,None
Wastelander's Scorched Loop (Level 110+),110,388,9,0,0,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Blazing Skyfarer's Band (Level 110+),110,388,9,0,0,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Blazing Skyfarer's Band (Level 100+),100,377,9,0,0,20,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Malistaire's Vengeance Band (Level 100+),100,377,9,0,0,20,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Rematch,False,None
Umbra Queen's Scorched Loop (Level 100+),100,377,9,0,0,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Rematch,False,None
Wastelander's Scorched Loop (Level 100+),100,377,9,0,0,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Fiery Night Mire Ring (Level 100+),100,377,9,0,0,16,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Grim Cerberus Master Ring (Level 100+),100,377,9,0,0,16,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Sigil of the Shadow Palace,100,377,9,0,0,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Tears of the Sun Band,86,350,9,0,0,13,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Uber Candymancer Ring,140,284,9,0,0,0,79,0,0,0,13,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Founder's Ring,148,281,9,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Supreme Old Judge Ring,148,281,9,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Old Judge Ring,145,266,9,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Blazing Zanadu Band,130,206,9,0,0,0,91,0,0,0,9,9,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Great Inventor's Fire Ring (Level 140+),140,523,8,0,0,19,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Fire Ring (Level 130+),130,510,8,0,0,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Night Mire Ring (Level 120+),120,497,8,0,0,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 120+),120,497,8,0,0,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 130+),130,475,8,0,0,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Rashes (Level 140+),140,471,8,0,0,21,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Fire Ring (Level 100+),100,471,8,0,0,18,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Rashes (Level 130+),130,459,8,0,0,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fire Fairy Kei Ring (Level 100+),100,424,8,0,0,16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Pyromancy Ring (Level 90+),90,418,8,0,0,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fiery Chrysanthemum Band (Level 110+),110,388,8,0,0,18,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Blazing Skyfarer's Band (Level 90+),90,335,8,0,0,19,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Scorched Loop (Level 90+),90,335,8,0,0,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Fiery Night Mire Ring (Level 90+),90,335,8,0,0,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 90+),90,335,8,0,0,16,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Toasty Band of the Fire Elves,76,315,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Blazing Skyfarer's Band (Level 80+),80,292,8,0,0,19,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Scorched Loop (Level 80+),80,292,8,0,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Fiery Night Mire Ring (Level 80+),80,292,8,0,0,16,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wunderbar Candymancer Ring,140,275,8,0,0,0,106,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Bazaar",False,None
Guten Candymancer Ring,140,270,8,0,0,0,75,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Hierarch's Founder's Ring,145,266,8,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Lemurian Founder's Ring,142,250,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Old Judge Ring,142,250,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Cabalist Cleansing Ring,125,198,8,0,0,0,87,0,0,0,8,8,0,0,0,0,0,0,0,1,0,0,1,0,0,Bazaar,False,None
Great Inventor's Fire Ring (Level 120+),120,497,7,0,0,18,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 110+),110,484,7,0,0,16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Illuminated Archival Band (Level 100+),100,471,7,0,0,0,62,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Great Inventor's Fire Ring (Level 90+),90,418,7,0,0,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Fire Ring (Level 80+),80,365,7,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
FateSailor's Signet,98,355,7,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Quest",False,None
Burning Venom Band,95,345,7,0,0,13,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Gold Vendor, Bazaar",False,None
Fire Fairy Kei Ring (Level 80+),80,329,7,0,0,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Signet of the Howling Wolf,100,324,7,0,0,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Gold Key, Stone Key",False,None
Burrower's Pyromancy Ring (Level 70+),70,312,7,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Blazing Skyfarer's Band (Level 70+),70,250,7,0,0,19,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Scorched Loop (Level 70+),70,250,7,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Grim Cerberus Master Ring (Level 70+),70,250,7,0,0,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Tetrus Ringlet of Scalding,120,176,7,0,0,0,83,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Mander Mummy's Circlet,60,154,7,0,0,10,0,12,0,0,6,6,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Detolli's Destruction Ring,110,138,7,0,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Great Inventor's Fire Ring (Level 110+),110,484,6,0,0,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Mouse Knight's Loop,92,455,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Chac's Challenge Loop,82,395,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Ring of Aztlan,88,330,6,0,0,13,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
EmberTongue's Charred Ring,90,325,6,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Gold Vendor, Bazaar",False,None
Great Inventor's Fire Ring (Level 70+),70,312,6,0,0,18,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Fire Fairy Kei Ring (Level 70+),70,281,6,0,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Grim Cerberus Master Ring (Level 80+),80,278,6,0,0,11,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Gloom Dancer's Band,94,275,6,0,0,13,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
