Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Great Inventor's Ice Ampul (Level 150+),150,673,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Icy Imperial Court Ampul (Level 170+),170,632,0,8,0,0,0,60,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,"Gold Key, Crowns",False,None
Umbra Queen's Chill Totem (Level 170+),170,632,0,8,0,0,0,60,0,0,0,0,146,0,0,0,0,0,0,1,0,0,1,Rematch,False,None
Unwavering Chivalric Charm (Level 170+),170,632,0,8,0,0,0,60,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,"Gold Key, Crowns",False,None
Wastelander's Chill Totem (Level 170+),170,632,0,8,0,0,0,60,0,0,0,0,146,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Malevolent Ice Talisman,150,622,0,8,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Great Inventor's Ice Ampul (Level 140+),140,608,0,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Delightful Wonderneer Rope,140,584,0,8,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Crafting,False,None
Uber Wonderneer Rope,140,584,0,8,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Wunderbar Wonderneer Rope,140,566,0,8,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Stone Key",False,None
Burrower's Thaumaturgy Amulet (Level 150+),150,539,0,8,0,0,0,74,0,0,0,0,167,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Crystalline Aeon Charm,160,516,0,8,0,0,0,71,0,0,0,0,180,0,0,0,0,0,0,1,0,1,0,"Drop, Crafting, Crowns",False,None
Burrower's Thaumaturgy Amulet (Level 140+),140,487,0,8,0,0,0,71,0,0,0,0,155,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Ice Ampul (Level 120+),120,478,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Daemonic Ampul of Freezing,170,474,0,8,0,0,0,80,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Raid,False,None
Great Inventor's Ice Ampul (Level 110+),110,413,0,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Ice Ampul (Level 100+),100,348,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Thaumaturgy Amulet (Level 110+),110,331,0,8,0,0,0,33,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Thaumaturgy Amulet (Level 100+),100,279,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Gold Key, Crowns",False,None
Cruel Dream Warper Amulet,170,0,0,8,0,0,0,80,0,0,0,0,171,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Magician's Ice Talisman,150,610,0,7,0,0,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Supreme Detective Talisman,148,610,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Arctic Skyfarer's Amulet (Level 160+),160,589,0,7,0,0,0,47,0,0,0,0,225,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Malistaire's Chilly Charm (Level 160+),160,589,0,7,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Wastelander's Chill Totem (Level 160+),160,589,0,7,0,0,0,47,0,0,0,0,135,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Guten Wonderneer Rope,140,555,0,7,0,0,0,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Hierarch's Detective Talisman,145,545,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Detective Talisman,142,513,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Demiurge's Frigid Talisman,150,472,0,7,0,0,0,67,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Merciless Ice Talisman,150,472,0,7,0,0,0,67,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,"Drop, Crowns",False,None
Nullity's Freezing Totem,160,442,0,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Frigid Totem (Level 160+),160,442,0,7,0,0,0,63,0,0,0,0,203,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Glacial Totem,160,442,0,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Director Cryo Rope,138,441,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lead's Cryo Rope,135,394,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Specialist Cryo Rope,132,371,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Gem of the Grand Prophecy,100,244,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Crafting, Crowns",False,None
Crystalline Masterpiece Charm,160,0,0,7,0,0,0,62,0,0,0,0,158,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Crisp City Dweller Amulet,160,0,0,7,0,0,0,63,0,0,0,0,158,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Steely Enforcer's Amulet,165,0,0,7,0,0,0,72,0,0,0,0,164,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Dragoon's Icy Charm,130,598,0,6,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragoon's Icy Set
Wastelander's Chill Totem (Level 150+),150,539,0,6,0,0,0,45,0,0,0,0,125,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Arctic Skyfarer's Amulet (Level 140+),140,487,0,6,0,0,0,43,0,0,0,0,193,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Icy Imperial Court Ampul (Level 140+),140,487,0,6,0,0,0,43,0,0,0,0,97,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Chill Totem (Level 140+),140,487,0,6,0,0,0,43,0,0,0,0,116,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Cool Mind Talisman,140,467,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Quest,False,None
Wastelander's Chill Totem (Level 130+),130,435,0,6,0,0,0,29,0,0,0,0,98,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Nullity's Frigid Totem (Level 150+),150,404,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Arctic Skyfarer's Amulet (Level 120+),120,383,0,6,0,0,0,21,0,0,0,0,155,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Icy Imperial Court Ampul (Level 120+),120,383,0,6,0,0,0,21,0,0,0,0,78,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Chill Totem (Level 120+),120,383,0,6,0,0,0,21,0,0,0,0,93,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Icy Liaison's Amulet,130,371,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Quest,False,None
Orlov's Icesheet Charm,110,346,0,6,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Unavailable,False,None
Icy Imperial Court Ampul (Level 110+),110,331,0,6,0,0,0,20,0,0,0,0,71,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Chill Totem (Level 110+),110,331,0,6,0,0,0,20,0,0,0,0,86,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Arcanum Exile Snowflake Torc,110,326,0,6,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Bitter Relic of Horizon Hold,110,307,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Malistaire's Chilly Charm (Level 100+),100,279,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Umbra Queen's Chill Totem (Level 100+),100,279,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Rematch,False,None
Wastelander's Chill Totem (Level 100+),100,279,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Chilling Archival Ampul (Level 90+),90,231,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Floramancer Amulet of Bark (Level 90+),90,202,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Ghastly Cerberus Master Ampul (Level 90+),90,179,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Amulet of the Grand Prophecy,100,0,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Crisp Townie Amulet,160,0,0,6,0,0,0,55,0,0,0,0,135,0,0,0,0,0,0,0,0,0,1,Drop,False,None
Glistening Ice Amulet,155,0,0,6,0,0,0,61,0,0,0,0,152,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Steely Protector's Amulet,165,0,0,6,0,0,0,63,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Trooper Officer Medallion,150,0,0,6,0,0,0,59,0,0,0,0,146,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Vanguard's Icy Charm,130,584,0,5,0,0,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Crafting, Stone Key",False,None
Uber Candymancer Rope,140,568,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Wunderbar Candymancer Rope,140,551,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Stone Key",False,None
Cabalist Amulet of Vengeance,125,491,0,5,0,0,0,0,0,0,0,0,162,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Great Inventor's Ice Ampul (Level 90+),90,288,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Thaumaturgy Amulet (Level 90+),90,231,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Icy Night Mire Amulet (Level 80+),80,183,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Floramancer Amulet of Bark (Level 80+),80,160,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Ghastly Cerberus Master Ampul (Level 80+),80,128,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Golden Ice Amulet,155,0,0,5,0,0,0,53,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,Bazaar,False,None
Regulation Trooper Medallion,150,0,0,5,0,0,0,52,0,0,0,0,125,0,0,0,0,0,0,0,0,1,0,Bazaar,False,None
Supreme Founder's Talisman,148,594,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Guten Candymancer Rope,140,540,0,4,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Hierarch's Founder's Talisman,145,531,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Founder's Talisman,142,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Director Hazmat Rope,138,379,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lead's Hazmat Rope,135,339,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Specialist Hazmat Rope,132,319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Baba Yaga's Ice Crystal Torc,105,307,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Warlord Minak's Medallion,110,296,0,4,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Unavailable,False,None
Amulet of the Arcanum Exile,110,280,0,4,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Jeweled Slopes Ornament,110,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Arctic Skyfarer's Amulet (Level 90+),90,231,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Chill Totem (Level 90+),90,231,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Amulet of Neverwhere,100,215,0,4,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Burrower's Thaumaturgy Amulet (Level 80+),80,183,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Ice Ampul (Level 70+),70,169,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Ghastly Cerberus Master Ampul (Level 70+),70,134,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Floramancer Amulet of Bark (Level 70+),70,119,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Cool Fairy Kei Necklace (Level 70+),70,119,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Dragonspyre Dragoon's Charm,130,541,0,3,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragonspyre Dragoon's Set
Cabalist Schism Amulet,125,434,0,3,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Amulet of the Veiled Vale,105,263,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Gem of the Grand Prophecy (Level 99+),99,230,0,3,0,0,30,40,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Amulet of Divine Influence,90,200,0,3,0,0,30,45,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Wastelander's Chill Totem (Level 80+),80,183,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Wastelander's Chill Totem (Level 70+),70,136,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Dragonspyre Vanguard's Charm,130,529,0,2,0,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Crafting, Stone Key",False,None
Choice Kalamar Amulet,127,434,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Interstellar Officer's Charm,122,383,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key",False,None
Necklace of Eerem Palace,118,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Gold Vendor, Drop, Stone Key",False,None
Amulet of the Sand Sea,116,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gold Vendor,False,None
Kataba Iceblock Talisman,108,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Amulet of the Forlorn Tayg,106,227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Darkmoor Frost Collar,100,185,0,2,0,0,22,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Stone Key",False,None
Great Inventor's Ice Ampul (Level 60+),60,109,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Icy Night Mire Amulet (Level 60+),60,88,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Wastelander's Chill Totem (Level 60+),60,88,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Cool Fairy Kei Necklace (Level 60+),60,77,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Dragonspyre Soldier's Charm,130,511,0,1,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Burnished Rubal Locket,114,255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Gold Vendor,False,None
Dunes Djinni's Pendant,112,247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Memento of the Bleaks,104,211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Polarian Tundra Pendant,102,194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Supreme Freezer Talisman,148,610,0,0,0,0,0,0,0,0,0,0,200,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Cold Steel Talisman,148,610,0,0,0,0,0,119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Old Judge Talisman,148,594,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Ancient One Talisman,148,594,0,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Freezer Talisman,145,545,0,0,0,0,0,0,0,0,0,0,186,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Cold Steel Talisman,145,545,0,0,0,0,0,112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Old Judge Talisman,145,531,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Ancient One Talisman,145,531,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Cold Steel Talisman,142,513,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Freezer Talisman,142,513,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Old Judge Talisman,142,500,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Ancient One Talisman,142,500,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Chill Kalamar Amulet,127,491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Horizon of Underworld Charm,82,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Drop, Bazaar",False,None
Amulet of the Third Sun,80,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Executive Cryo Rope,138,441,0,0,0,0,0,0,0,0,0,0,185,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Producer's Cryo Rope,138,441,0,0,0,0,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Interstellar Explorer's Charm,122,432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key, Fishing",False,None
Armiger's Amulet of Aiming,70,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Gold Vendor, Bazaar",False,None
