Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Malistaire's Chilly Vestment (Level 160+),160,1695,27,12,9,9,78,0,4,0,0,0,0,20,0,1,0,2,Drop/Vendor,False,False
Arctic Skyfarer's Garb (Level 150+),150,1499,27,12,8,9,75,0,4,0,0,0,0,19,0,1,0,2,Crowns,False,False
Wastelander's Chill Armor (Level 150+),150,1499,27,12,8,9,75,0,4,0,0,0,0,19,0,1,0,2,Crowns,False,False
Morganthe's Icy Trappings (Level 150+),150,1499,27,12,8,9,75,0,0,0,0,9,0,19,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 150+),150,875,27,11,8,8,85,0,4,0,0,0,0,14,0,0,0,0,Gift Card,False,False
Ghastly Cerberus Master Armor (Level 140+),140,1309,26,18,5,8,73,132,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 140+),140,1309,26,18,5,8,73,132,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Armor (Level 140+),140,1309,26,11,8,8,73,0,3,0,0,0,0,17,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 140+),140,1309,26,11,8,8,73,0,0,0,0,0,0,17,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 140+),140,1309,26,11,8,8,73,0,0,0,0,8,0,17,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 140+),140,762,26,10,8,7,83,0,4,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Royal Fusilier's Dress Coat (Level 130+),130,690,26,0,5,10,55,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Royal Fusilier's Dress Coat (Level 120+),120,615,26,0,5,9,52,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Royal Fusilier's Dress Coat (Level 100+),100,465,26,0,4,8,45,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Plot Armor (Level 130+),130,1120,25,18,5,8,59,124,3,0,0,0,0,0,0,2,0,1,Crowns,False,False
Icy Night Mire Coat (Level 130+),130,1120,25,18,5,8,59,124,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Armor (Level 130+),130,1120,25,11,8,8,59,0,3,0,0,0,0,16,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 130+),130,1120,25,11,8,8,59,0,0,0,0,0,0,16,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 130+),130,1120,25,11,8,8,59,0,0,0,0,8,0,16,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 130+),130,648,25,9,8,7,68,0,4,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Royal Fusilier's Dress Coat (Level 90+),90,445,25,0,4,8,40,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cruel Dream Reaver Armor,170,1497,24,19,8,7,94,141,6,0,0,0,0,0,0,2,0,1,Drop/Vendor,False,False
Crystalline Aeon Cape,160,1483,24,18,8,7,89,126,5,0,0,0,0,0,0,2,0,1,Drop/Vendor,False,False
Demiurge's Frigid Armor,150,1312,24,18,7,7,85,119,5,0,0,0,0,0,0,0,0,0,Crafting,False,False
Merciless Ice Cloak,150,1312,24,18,7,7,85,119,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Cruel Dream Stalker Armor,170,2138,24,17,7,10,0,161,4,0,0,0,0,19,0,1,0,2,Crafting,False,False
Ghastly Cerberus Master Armor (Level 120+),120,931,24,17,5,8,56,112,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 120+),120,931,24,17,5,8,56,112,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Eternal Crystalline Cape,160,2118,24,16,7,10,67,144,0,0,0,0,0,18,0,1,0,2,Crafting,False,False
Great Inventor's Ice Coat (Level 160+),160,2118,24,16,7,10,67,144,0,0,0,0,0,18,0,1,0,2,Crowns,False,False
Great Inventor's Ice Coat (Level 150+),150,1873,24,16,6,10,64,136,0,0,0,0,0,17,0,1,0,2,Crowns,False,False
Highlands Champion's Kit (Level 150+),150,1873,24,16,6,10,64,136,0,0,0,0,0,14,0,0,0,0,Gold Key/Gauntlet,False,False
Cool Fairy Kei Dress (Level 170+),170,1925,24,15,8,0,94,141,6,0,0,0,0,17,0,2,0,1,Crowns,False,False
Xibalba Comet Mail (Level 170+),170,1925,24,15,8,0,94,141,6,0,0,0,0,17,0,2,0,1,Raid,False,False
Unreal Armor of Freezing,170,1925,24,15,8,11,0,141,4,0,0,0,0,22,0,1,0,2,Raid,False,False
Xibalba Comet Mail (Level 160+),160,1907,24,14,6,0,89,108,5,0,0,0,0,20,0,2,0,1,Raid,False,False
Floramancer Armor of Bark (Level 160+),160,1907,24,14,8,11,0,126,3,0,0,0,0,20,0,1,0,2,Crowns,False,False
Frigid Robe of The Void (Level 160+),160,1907,24,14,8,11,0,126,3,0,0,0,0,20,0,1,0,2,Raid,False,False
Frigid Robe of The Void (Level 150+),150,1686,24,14,7,11,0,119,3,0,0,0,0,19,0,0,0,0,Raid,False,False
Wastelander's Chill Armor (Level 120+),120,931,24,11,8,8,56,0,3,0,0,0,0,15,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 120+),120,931,24,11,8,8,56,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 120+),120,931,24,11,8,8,56,0,0,0,0,8,0,15,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 120+),120,535,24,9,7,7,64,0,3,0,0,0,0,11,0,0,0,0,Gift Card,False,False
Icy Imperial Court Tunic (Level 170+),170,1711,24,0,9,8,94,121,6,0,0,0,0,19,0,2,0,1,Gold Key/Gauntlet,False,False
Unwavering Chivalric Plate (Level 170+),170,1711,24,0,9,8,94,121,6,0,0,0,0,19,0,2,0,1,Gold Key/Gauntlet,False,False
Royal Fusilier's Dress Coat (Level 80+),80,425,24,0,4,8,35,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Armor (Level 130+),130,1283,23,17,6,0,59,123,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Chilling Plot Armor (Level 110+),110,742,23,16,5,8,54,107,2,0,0,0,0,0,0,2,0,1,Crowns,False,False
Icy Night Mire Coat (Level 110+),110,742,23,16,5,8,54,107,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 140+),140,1636,23,15,6,9,62,132,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Highlands Champion's Kit (Level 140+),140,1636,23,15,6,9,62,132,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Cool Fairy Kei Dress (Level 140+),140,1473,23,13,7,0,83,115,4,0,0,0,0,13,0,2,0,1,Crowns,False,False
Sacred Yarn Kasaya (Level 150+),150,1197,23,12,7,0,74,105,0,0,0,0,0,14,0,0,0,0,Gift Card,False,False
Wastelander's Chill Armor (Level 110+),110,742,23,10,8,8,54,0,2,0,0,0,0,13,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 110+),110,742,23,10,8,8,54,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 110+),110,422,23,8,7,7,61,0,2,0,0,0,0,10,0,0,0,0,Gift Card,False,False
Icy Imperial Court Tunic (Level 140+),140,1309,23,0,8,7,83,99,4,0,0,0,0,15,0,2,0,1,Crowns,False,False
Arund Vale Winter Raiment (Level 100+),100,537,23,0,5,10,60,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Glorious Avenger's Armor (Level 100+),100,246,23,0,3,7,80,0,5,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghastly Cerberus Master Armor (Level 110+),110,709,22,16,6,0,53,106,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Chilling Plot Armor (Level 100+),100,552,22,16,0,8,54,99,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghastly Cerberus Master Armor (Level 100+),100,552,22,16,6,0,54,99,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 100+),100,552,22,16,6,0,54,99,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Darkwraith's Shroud of Penance (Level 120+),120,0,22,16,7,10,0,30,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 130+),130,1400,22,15,6,9,51,124,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Greyrose Glacial Jerkin (Level 150+),150,1733,22,13,5,0,85,119,4,0,0,0,0,18,0,0,0,0,Crowns,False,False
Floramancer Armor of Bark (Level 130+),130,1260,22,13,7,10,0,108,0,0,0,0,0,16,0,0,0,0,Crowns,False,False
Revolutionary's Uniform (Level 160+),160,1167,22,13,6,9,75,105,1,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 150+),150,1016,22,12,6,8,73,102,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Sacred Yarn Kasaya (Level 140+),140,1117,22,11,7,0,72,102,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Morganthe's Icy Trappings (Level 110+),110,709,22,10,7,7,53,0,0,0,0,8,0,13,0,0,0,0,Crowns,False,False
Icy Imperial Court Tunic (Level 130+),130,1120,22,0,8,7,68,93,4,0,0,0,0,14,0,2,0,1,Crowns,False,False
Queen's Color Guard Jacket (Level 130+),130,900,22,0,0,10,45,0,0,0,16,16,0,0,0,0,0,0,Crowns,False,False
Queen's Color Guard Jacket (Level 120+),120,800,22,0,0,10,42,0,0,0,16,16,0,0,0,0,0,0,Crowns,False,False
Queen's Color Guard Jacket (Level 110+),110,700,22,0,0,10,40,0,0,0,16,16,0,0,0,0,0,0,Crowns,False,False
Queen's Color Guard Jacket (Level 100+),100,600,22,0,0,10,35,0,0,0,16,16,0,0,0,0,0,0,Crowns,False,False
Umbra Queen's Chill Garment (Level 100+),100,552,22,0,7,8,54,0,2,0,0,0,0,0,0,0,0,0,Crafting,False,False
Wastelander's Chill Armor (Level 100+),100,552,22,0,7,8,54,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 100+),100,552,22,0,7,8,54,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Chilly Vestment (Level 100+),100,552,22,0,7,8,54,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Morganthe's Icy Trappings (Level 100+),100,552,22,0,7,8,54,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 100+),100,411,22,0,7,7,61,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Royal Fusilier's Dress Coat (Level 70+),70,380,22,0,3,6,30,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Glorious Avenger's Armor (Level 90+),90,215,22,0,2,5,75,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cruel Dream Warper Armor,170,0,21,17,7,6,82,121,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Steely Enforcer's Uniform,165,0,21,17,7,6,80,114,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Thaumaturgy Robe (Level 160+),160,2118,21,16,0,7,78,144,5,0,0,0,0,20,0,2,0,1,Gold Key/Gauntlet,False,False
Crystalline Masterpiece Cape,160,1271,21,16,0,0,78,107,5,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,False
Crisp City Dweller Vest,160,0,21,16,7,6,78,108,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Darkwraith's Shroud of Penance (Level 110+),110,0,21,16,7,9,0,25,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Plot Armor (Level 90+),90,504,21,15,0,7,49,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 90+),90,504,21,15,6,0,49,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 120+),120,1163,21,14,6,9,48,112,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Greyrose Glacial Jerkin (Level 140+),140,1553,21,13,5,0,82,115,4,0,0,0,0,17,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Armor (Level 90+),90,597,21,13,6,0,49,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Armor of Bark (Level 120+),120,1047,21,12,7,10,0,98,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 160+),160,1646,21,11,0,8,78,111,5,0,0,0,0,20,0,0,0,0,Gift Card,False,False
Sacred Yarn Kasaya (Level 130+),130,1037,21,11,6,0,59,96,0,0,0,0,0,11,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 140+),140,864,21,11,5,8,59,96,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Sacred Yarn Kasaya (Level 120+),120,754,21,11,6,0,56,87,0,0,0,0,0,10,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 130+),130,713,21,11,5,8,56,88,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Icy Imperial Court Tunic (Level 120+),120,931,21,0,8,7,64,84,3,0,0,0,0,13,0,2,0,1,Crowns,False,False
Queen's Color Guard Jacket (Level 90+),90,575,21,0,0,9,28,0,0,0,15,15,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 90+),90,504,21,0,7,7,49,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 90+),90,368,21,0,6,6,56,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Glorious Avenger's Armor (Level 80+),80,184,21,0,0,5,75,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Darkwraith's Shroud of Penance (Level 100+),100,0,20,16,7,9,0,20,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Glistening Ice Lamellar,155,1213,20,15,0,0,76,105,4,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Frozen in Time Armor,100,483,20,15,6,0,61,87,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Highlands Champion's Kit (Level 130+),130,1604,20,14,6,7,50,123,0,0,0,0,0,11,0,0,0,0,Gold Key/Gauntlet,False,False
Highlands Champion's Kit (Level 120+),120,1166,20,14,6,7,48,112,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 100+),100,690,20,13,7,7,0,99,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Plot Armor (Level 80+),80,458,20,13,0,6,40,77,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 80+),80,458,20,13,5,0,40,77,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Dress (Level 100+),100,621,20,12,6,0,61,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Armor of Bark (Level 100+),100,621,20,12,6,9,0,87,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Sacred Yarn Kasaya (Level 110+),110,587,20,11,6,0,53,83,0,0,0,0,0,10,0,0,0,0,Gift Card,False,False
Sacred Yarn Kasaya (Level 100+),100,475,20,11,6,0,53,76,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 120+),120,562,20,10,5,8,65,84,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 110+),110,411,20,10,6,0,54,76,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Icy Imperial Court Tunic (Level 110+),110,742,20,0,8,7,61,80,2,0,0,0,0,12,0,2,0,1,Crowns,False,False
Wildranger Coat (Level 100+),100,550,20,0,0,8,60,0,6,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Queen's Color Guard Jacket (Level 80+),80,550,20,0,0,9,23,0,0,0,14,14,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Armor (Level 80+),80,458,20,0,6,6,40,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 80+),80,458,20,0,6,6,40,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Arund Vale Winter Raiment (Level 90+),90,453,20,0,4,10,52,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Royal Fusilier's Dress Coat (Level 60+),60,330,20,0,3,6,22,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 80+),80,327,20,0,6,5,45,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Smoldering Vengeance Armor (Level 100+),100,275,20,0,7,11,65,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Trooper Officer Uniform,150,1155,19,15,0,0,74,102,4,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Highlands Champion's Kit (Level 100+),100,886,19,13,6,6,0,98,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Sultan's Robe (Level 100+),100,480,19,13,0,0,56,56,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 90+),90,630,19,12,7,6,0,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Kit (Level 90+),90,630,19,12,7,6,0,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 150+),150,1458,19,11,0,8,75,105,5,0,0,0,0,19,0,0,0,0,Gift Card,False,False
Chilling Plot Armor (Level 70+),70,410,19,11,0,6,35,63,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Armor (Level 70+),70,410,19,11,5,0,35,63,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 70+),70,410,19,11,5,0,35,63,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 140+),140,1269,19,10,0,8,0,102,4,0,0,0,0,17,0,0,0,0,Gift Card,False,False
Ghastly Cerberus Master Armor (Level 60+),60,406,19,10,5,0,27,53,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Revolutionary's Uniform (Level 100+),100,368,19,9,5,0,49,72,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Sacred Yarn Kasaya (Level 90+),90,419,19,8,6,0,49,72,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Wildranger Coat (Level 90+),90,505,19,0,0,7,55,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Wastelander's Chill Armor (Level 70+),70,410,19,0,6,6,35,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 70+),70,410,19,0,6,6,35,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 70+),70,410,19,0,6,6,35,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 70+),70,284,19,0,6,5,40,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Royal Fusilier's Dress Coat (Level 50+),50,280,19,0,3,5,20,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Smoldering Vengeance Armor (Level 90+),90,245,19,0,6,10,60,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Royal Fusilier's Dress Coat (Level 40+),40,240,19,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Dworgyn's Sinister Smock (Level 150+),150,1105,18,17,0,7,0,108,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Prestigious Robe (Level 100+),100,480,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Steely Protector's Uniform,165,0,18,15,6,0,69,95,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Darkwraith's Shroud of Penance (Level 90+),90,0,18,15,6,9,0,10,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Crisp Townie Vest,160,0,18,14,6,0,67,90,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Witchcrafter's Robes (Level 160+),160,1893,18,13,0,8,70,111,5,15,0,0,0,0,0,0,0,0,Gift Card,False,False
Burrower's Thaumaturgy Robe (Level 110+),110,927,18,13,0,0,0,107,2,0,0,0,0,23,0,0,0,0,Crowns,False,False
Sultan's Robe (Level 90+),90,435,18,12,0,0,48,48,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Dragontooth Armor (Level 120+),120,0,18,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Coat (Level 80+),80,572,18,11,6,5,0,77,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Kit (Level 80+),80,706,18,10,5,5,0,77,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Dress (Level 80+),80,515,18,10,5,0,45,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 60+),60,362,18,10,5,0,27,53,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 130+),130,1080,18,9,0,8,0,96,4,0,0,0,0,16,0,0,0,0,Gift Card,False,False
Chilling Plot Armor (Level 50+),50,332,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghastly Cerberus Master Armor (Level 50+),50,332,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Coat (Level 50+),50,332,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Revolutionary's Uniform (Level 90+),90,327,18,8,5,0,40,60,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Arcane Beachwear (Level 170+),170,1893,18,7,8,0,125,125,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Arcane Beachwear (Level 160+),160,1893,18,7,8,0,115,115,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Revolutionary's Uniform (Level 80+),80,284,18,7,5,0,35,50,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Whitehart Armor (Level 150+),150,1010,18,6,8,6,75,69,3,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Whitehart Armor (Level 140+),140,942,18,6,8,5,74,67,3,0,0,0,0,11,0,0,0,0,Gift Card,False,False
Wildranger Coat (Level 80+),80,459,18,0,0,7,50,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Arund Vale Winter Raiment (Level 80+),80,375,18,0,4,9,30,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Armor (Level 60+),60,362,18,0,6,6,27,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Garb (Level 60+),60,362,18,0,6,6,27,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Trappings (Level 60+),60,362,18,0,6,6,27,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Malistaire's Chilly Vestment (Level 50+),50,332,18,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Wastelander's Chill Armor (Level 50+),50,332,18,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Suit (Level 60+),60,242,18,0,6,5,31,0,1,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Smoldering Vengeance Armor (Level 80+),80,215,18,0,5,9,58,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Glorious Avenger's Armor (Level 70+),70,135,18,0,0,5,55,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Glorious Avenger's Armor (Level 60+),60,110,18,0,0,5,35,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Nighttide Torment Guise (Level 120+),120,620,17,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Darkwraith's Shroud of Penance (Level 80+),80,0,17,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Golden Ice Lamellar,155,1011,17,13,0,0,65,87,4,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Burrower's Thaumaturgy Robe (Level 100+),100,690,17,13,0,8,0,99,2,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Frozen in Time Aegis,100,414,17,13,5,0,54,74,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Thaumaturgy Robe (Level 90+),90,630,17,12,0,7,0,92,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Sultan's Robe (Level 80+),80,410,17,12,0,0,40,40,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 120+),120,891,17,9,0,7,0,88,3,0,0,0,0,15,0,0,0,0,Gift Card,False,False
Great Inventor's Ice Coat (Level 70+),70,512,17,9,6,5,0,63,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Kit (Level 70+),70,512,17,9,6,5,0,63,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Outback Adventurer's Attire (Level 110+),110,702,17,8,0,7,0,84,2,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Floramancer Armor of Bark (Level 70+),70,461,17,8,5,7,0,55,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Sacred Yarn Kasaya (Level 80+),80,381,17,7,5,0,39,60,0,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Whitehart Armor (Level 130+),130,875,17,6,8,5,66,63,3,0,0,0,0,10,0,0,0,0,Gift Card,False,False
