Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Highlands Champion's Balmoral (Level 150+),150,843,24,17,7,8,102,104,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Frigid Conical of The Void (Level 150+),150,738,24,16,7,9,0,91,3,0,0,0,0,16,0,0,0,0,Raid,False,False
Chilling Hardback Helmet (Level 130+),130,855,24,14,6,6,109,92,3,0,0,0,0,0,0,2,1,0,Crowns,False,False
Icy Night Mire Top Hat (Level 130+),130,855,24,14,6,6,109,92,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Douli Hat (Level 130+),130,513,24,14,6,10,109,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Morganthe's Icy Arachna Crown (Level 130+),130,513,24,14,6,10,109,0,0,0,0,6,0,13,0,0,0,0,Crowns,False,False
Frigid Conical of The Nullity (Level 150+),150,843,24,11,5,10,0,0,4,0,0,0,0,14,0,0,0,0,Raid,False,False
Trooper Officer Hat,150,838,24,10,0,0,119,77,4,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Dragoon's Icy Helm,130,896,24,0,7,13,152,0,3,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,True
Freezing Zanadu Helm,130,840,24,0,6,11,130,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Cabalist Hood of Vengeance,125,831,24,0,0,11,123,0,2,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Stubborn Alphoi Mantle,125,831,24,0,5,0,119,0,2,0,0,0,0,14,0,0,0,0,Crafting,False,False
Hierarch's Cold Steel Hat,145,818,24,0,0,13,0,0,0,0,4,0,0,16,0,0,0,0,Drop/Vendor,False,False
Wunderbar Wonderneer Cap,140,718,24,0,5,13,92,0,2,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Guten Wonderneer Cap,140,700,24,0,5,12,92,0,2,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Lemurian Detective Hat,142,674,24,0,6,11,0,0,0,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Executive Cryo Hood,138,613,24,0,0,9,129,0,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Ice Hat (Level 140+),140,764,23,17,7,8,98,102,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 140+),140,1017,23,13,6,0,114,102,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Golden Ice Helmet,155,770,23,8,0,0,105,66,3,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Vanguard's Icy Helm,130,876,23,0,7,12,152,0,3,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Lemurian Cold Steel Hat,142,770,23,0,0,12,0,0,0,0,4,0,0,15,0,0,0,0,Drop/Vendor,False,False
Director Cryo Hood,138,700,23,0,7,11,0,0,0,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Chief's Cryo Hood,135,569,23,0,0,9,122,0,0,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Chilling Hardback Helmet (Level 120+),120,756,22,13,6,6,94,84,3,0,0,0,0,0,0,2,1,0,Crowns,False,False
Icy Night Mire Top Hat (Level 120+),120,756,22,13,6,6,94,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Douli Hat (Level 120+),120,454,22,13,6,9,94,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Regulation Trooper Hat,150,733,22,8,0,0,102,65,3,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Soldier's Icy Helm,130,846,22,0,7,11,152,0,3,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Ice Hat (Level 130+),130,684,21,17,7,7,93,92,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Producer's Cryo Hood,138,788,21,0,0,13,0,0,0,0,4,0,0,16,0,0,0,0,Drop/Vendor,False,False
Time Warden Snowdrift Kavuk,120,660,21,0,5,0,117,0,2,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Lead's Cryo Hood,135,656,21,0,7,11,0,0,0,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Consultant Cryo Hood,132,525,21,0,0,8,122,0,0,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Highlands Champion's Balmoral (Level 140+),140,814,20,16,6,7,98,102,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Great Inventor's Ice Hat (Level 120+),120,605,20,16,7,7,80,84,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 110+),110,526,20,15,0,5,0,80,3,0,0,0,0,11,0,0,0,0,Crowns,False,False
Cool Fairy Kei Broadbrim (Level 100+),100,391,20,13,6,0,104,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Hat (Level 110+),110,395,20,12,6,8,94,0,3,0,0,0,0,11,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Douli Hat (Level 110+),110,395,20,12,6,8,94,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Morganthe's Icy Arachna Crown (Level 110+),110,395,20,12,6,8,94,0,0,0,0,6,0,11,0,0,0,0,Crowns,False,False
Mantis Helm of Cold Truth,100,503,20,10,6,0,104,66,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Morganthe's Icy Arachna Crown (Level 120+),120,507,20,9,6,7,93,0,0,0,0,6,0,14,0,0,0,0,Crowns,False,False
Supervisor Cryo Hood,135,744,20,0,0,13,0,0,0,0,4,0,0,15,0,0,0,0,Drop/Vendor,False,False
Chill Kalamar Lid,127,700,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Specialist Cryo Hood,132,613,20,0,6,11,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Cool Space Helmet,140,569,20,0,6,10,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Highlands Champion's Balmoral (Level 130+),130,671,19,15,6,7,93,92,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 110+),110,624,19,11,6,0,93,80,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Contractor Cryo Hood,132,700,19,0,0,12,0,0,0,0,4,0,0,14,0,0,0,0,Drop/Vendor,False,False
Icy Liaison's Hat,130,569,19,0,6,10,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Luphilim's Piercing Visage,110,546,19,0,5,7,115,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Highlands Champion's Balmoral (Level 110+),110,526,18,15,7,6,80,80,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Highlands Champion's Balmoral (Level 120+),120,507,18,15,6,6,80,84,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 100+),100,447,18,14,0,7,0,75,3,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Burrower's Thaumaturgy Hood (Level 90+),90,400,18,13,0,6,0,69,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Hardback Helmet (Level 100+),100,558,18,12,6,0,91,75,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghastly Cerberus Master Helm (Level 100+),100,558,18,12,6,0,91,75,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 100+),100,558,18,12,6,0,91,75,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Umbra Queen's Chill Crown (Level 100+),100,0,18,12,6,8,91,0,3,0,0,0,0,0,0,0,0,0,Crafting,False,False
Wastelander's Chill Hat (Level 100+),100,0,18,12,6,8,91,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Hardback Helmet (Level 90+),90,500,18,11,5,0,89,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 90+),90,500,18,11,5,0,89,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Broadbrim (Level 80+),80,308,18,11,5,0,85,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Mantis Hat of Cold Truth,100,447,18,9,5,0,91,56,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Interstellar Explorer's Helm,122,613,18,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Icy Imperial Court Helm (Level 110+),110,526,18,0,5,6,107,60,4,0,0,0,0,12,0,2,0,1,Crowns,False,False
Majoris Helm of Diligence,110,518,18,0,0,10,114,0,2,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Arctic Skyfarer's Douli Hat (Level 100+),100,447,18,0,6,8,91,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Chilly Locks (Level 100+),100,447,18,0,6,8,91,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Morganthe's Icy Arachna Crown (Level 100+),100,447,18,0,6,8,91,0,0,0,0,6,0,0,0,0,0,0,Crowns,False,False
Chilling Hardback Helmet (Level 80+),80,440,17,10,5,0,75,58,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 80+),80,440,17,10,5,0,75,58,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 90+),90,521,17,9,5,0,88,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Broadbrim (Level 70+),70,266,17,9,5,0,69,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Broadbrim (Level 60+),60,224,17,8,4,0,56,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Dragonhorn Helm of Ice,110,546,17,0,0,0,117,0,2,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Titan Warrior Cowl of Bite,110,489,17,0,0,9,112,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Alkali Wintertide Kalpak,118,487,17,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Morganthe's Icy Arachna Crown (Level 90+),90,417,17,0,5,7,88,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Balmoral (Level 100+),100,499,16,14,5,6,0,74,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Hat (Level 100+),100,447,16,14,7,6,0,75,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Hat (Level 90+),90,400,16,13,6,5,0,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Balmoral (Level 90+),90,400,16,13,6,5,0,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Helm of Bark (Level 100+),100,391,16,13,7,7,0,66,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 70+),70,304,16,10,0,6,0,48,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Hardback Helmet (Level 70+),70,380,16,8,5,0,61,48,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 70+),70,380,16,8,5,0,61,48,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 60+),60,256,16,8,0,5,0,39,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Hat (Level 70+),70,0,16,8,5,7,61,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chilling Hardback Helmet (Level 60+),60,320,16,7,4,0,49,39,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 60+),60,320,16,7,4,0,49,39,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Hat (Level 60+),60,0,16,7,4,6,49,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Spiderkeeper's Icemantle,50,254,16,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Spiderkeeper's Ice Hat (Socketed),50,254,16,6,0,4,0,0,1,0,0,0,0,0,0,2,1,0,Crafting,False,False
Borealis Icecrystal Helm,110,460,16,0,0,8,110,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Vizier's Desert Snow Mantle,116,452,16,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Morganthe's Icy Arachna Crown (Level 80+),80,398,16,0,5,7,74,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Douli Hat (Level 70+),70,304,16,0,5,7,61,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Arachna Crown (Level 70+),70,304,16,0,5,7,61,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Douli Hat (Level 60+),60,256,16,0,4,6,49,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Arachna Crown (Level 60+),60,256,16,0,4,6,49,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Hat (Level 80+),80,352,15,12,6,5,0,58,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 50+),50,226,15,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Chilling Hardback Helmet (Level 50+),50,282,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghastly Cerberus Master Helm (Level 50+),50,282,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Icy Night Mire Top Hat (Level 50+),50,282,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Hat (Level 50+),50,0,15,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 70+),70,438,15,6,4,0,60,47,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 60+),60,348,15,6,4,0,51,38,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Spiderkeeper's Ice Hat,50,226,15,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wayfarer's Cold Snap Fez,114,417,15,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Nomad's Frostdune Torboosh,112,410,15,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Thaumaturge's Spire,108,403,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Exile Frost Hat,105,374,15,0,0,9,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arctic Skyfarer's Douli Hat (Level 50+),50,226,15,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Chilly Locks (Level 50+),50,226,15,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Highlands Champion's Balmoral (Level 80+),80,398,14,9,5,5,0,58,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Balmoral (Level 60+),60,256,14,8,5,5,0,39,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Enchanter's Ice Floe Hat,106,374,14,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Morganthe's Icy Arachna Crown (Level 50+),50,226,14,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Ice Hat (Level 50+),50,226,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Champion's Balmoral (Level 50+),50,226,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Fairy Kei Broadbrim (Level 40+),40,0,13,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Zeus' Helmet of Blizzards,90,525,13,0,4,7,140,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Evoker's Gelid Brim,104,345,13,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Krokopatra Blizzard Fez,100,652,12,15,0,9,121,0,2,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Frostbit Hood,60,354,12,12,3,0,53,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Icy Night Mire Top Hat (Level 40+),40,265,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Hood (Level 40+),40,212,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Chill Hat (Level 40+),40,0,12,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Helm (Level 40+),40,265,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Mage's Wintry Conical,102,316,12,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arctic Skyfarer's Douli Hat (Level 40+),40,212,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Icy Arachna Crown (Level 40+),40,212,12,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,Crowns,False,False
Bitter Chieftain's Helm,56,350,11,8,5,0,50,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Great Inventor's Ice Hat (Level 40+),40,212,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Hades' Helmet of Shivers,90,515,11,0,2,7,141,0,4,0,0,3,0,0,0,0,0,0,Drop/Vendor,False,False
Frozen Tale Topper,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Frozen Helm of Harmony,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Ice Burnt Helmet,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Mask of Cold Chaos,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Snowstorm Cover,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Wintersoul Mantle,55,301,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Hood of the Cold Hearted,100,619,10,14,0,10,119,0,3,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Trader's Wintery Mantle,96,520,10,10,3,0,141,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Helm of the Frozen Desert,100,494,10,10,4,9,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Thaumaturge's Chill Beret,85,490,10,9,0,7,0,20,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Transcendent Frostfall Laurel,90,470,10,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Burrower's Wintertide Helm,95,525,10,0,4,9,20,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower Helm of Chills,90,525,10,0,4,9,0,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mantle of the Bitter Ghost,100,590,9,11,0,8,113,0,2,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
