Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Arctic Skyfarer's Band (Level 140+),140,491,11,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 140+),140,491,11,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Wastelander's Chill Loop (Level 130+),130,484,11,0,0,22,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Regulation Trooper Band,150,398,11,0,0,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Malevolent Ice Ring,150,311,11,0,0,0,82,0,0,0,0,18,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Magician's Ice Ring,150,305,11,0,0,0,80,0,0,0,18,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Delightful Wonderneer Ring,140,292,11,0,0,0,84,0,0,0,0,11,0,0,0,1,0,1,0,0,1,0,0,Crafting,False,None
Uber Wonderneer Ring,140,292,11,0,0,0,84,0,0,0,0,11,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Detective Ring,148,289,11,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Supreme Freezer Ring,148,289,11,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Freezer Ring,145,273,11,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lead's Hazmat Ring,135,169,11,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Specialist Hazmat Ring,132,159,11,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Consultant Hazmat Ring,132,159,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Eternal Glistening Ring,160,626,10,0,0,21,76,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Eternal Crystalline Ring,160,626,10,0,0,21,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Great Inventor's Ice Ring (Level 160+),160,626,10,0,0,21,76,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Eternal Glimmering Ring,160,626,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Ghastly Cerberus Master Ring (Level 150+),150,621,10,0,0,19,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 150+),150,621,10,0,0,19,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 130+),130,605,10,0,0,18,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Bark (Level 160+),160,564,10,0,0,23,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Nullity's Freezing Ring,160,564,10,0,0,23,76,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Frigid Ring (Level 160+),160,564,10,0,0,23,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Glacial Ring,160,564,10,0,0,23,76,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Nullity's Glacial Ring,160,564,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
The Void's Freezing Ring,160,564,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raid,False,None
Band of the Cold Grave,100,531,10,0,0,14,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,Gold Key,False,None
Icy Imperial Court Band (Level 140+),140,491,10,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Arctic Skyfarer's Band (Level 130+),130,484,10,0,0,22,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Alpha and Omega Ring,90,370,10,0,0,14,0,30,0,0,17,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Dragoon's Icy Ring,130,299,10,0,0,0,101,0,0,0,17,0,0,0,0,1,0,1,0,0,1,0,0,"Crafting, Stone Key",False,Dragoon's Icy Set
Wunderbar Wonderneer Ring,140,283,10,0,0,0,82,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,"Drop, Stone Key",False,None
Guten Wonderneer Ring,140,277,10,0,0,0,80,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Hierarch's Detective Ring,145,273,10,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Lemurian Detective Ring,142,257,10,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Freezer Ring,142,257,10,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Cruel Dream Stalker Ring,170,0,10,0,0,21,41,0,0,0,0,12,0,0,0,0,0,0,0,2,0,1,0,Crafting,False,None
Unreal Ring of Freezing,170,0,10,0,0,23,41,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,1,Raid,False,None
Ghastly Cerberus Master Ring (Level 140+),140,613,9,0,0,18,78,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 140+),140,613,9,0,0,18,78,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Chilling Archival Band (Level 140+),140,613,9,0,0,0,35,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 120+),120,597,9,0,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 110+),110,589,9,0,0,17,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cool Fairy Kei Ring (Level 130+),130,545,9,0,0,18,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Imperial Court Band (Level 130+),130,484,9,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Arctic Skyfarer's Band (Level 120+),120,478,9,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 120+),120,478,9,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Arctic Skyfarer's Band (Level 110+),110,472,9,0,0,21,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 110+),110,472,9,0,0,21,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Vanguard's Icy Ring,130,292,9,0,0,0,99,0,0,0,16,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Crafting",False,None
Uber Candymancer Ring,140,284,9,0,0,0,79,0,0,0,13,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Supreme Founder's Ring,148,281,9,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Supreme Old Judge Ring,148,281,9,0,0,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Old Judge Ring,145,266,9,0,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Alphoi Defender Ring,130,254,9,0,0,0,89,0,0,0,10,10,0,0,0,0,0,1,0,0,1,0,0,Crafting,False,None
Icy Paradox Ring,130,254,9,0,0,0,89,0,0,0,10,10,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Cool Skull Ring,140,233,9,0,0,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Quest,False,None
Prince's Glacial Band,120,230,9,0,0,0,81,0,0,0,16,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Great Inventor's Ice Ring (Level 150+),150,621,8,0,0,21,72,0,0,0,0,7,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Ice Ring (Level 140+),140,613,8,0,0,20,69,0,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghastly Cerberus Master Ring (Level 130+),130,605,8,0,0,18,74,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 100+),100,581,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Floramancer Ring of Bark (Level 140+),140,552,8,0,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cool Fairy Kei Ring (Level 120+),120,538,8,0,0,17,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cool Fairy Kei Ring (Level 110+),110,531,8,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Geometry of Shadows,100,523,8,0,0,17,53,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Drop, Crafting",False,None
Burrower's Thaumaturgy Ring (Level 90+),90,521,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Imperial Court Band (Level 110+),110,472,8,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Arctic Skyfarer's Band (Level 100+),100,465,8,0,0,21,47,37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Malistaire's Chilly Band (Level 100+),100,465,8,0,0,21,47,37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Rematch,False,None
Umbra Queen's Chill Loop (Level 100+),100,465,8,0,0,21,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Rematch,False,None
Wastelander's Chill Loop (Level 100+),100,465,8,0,0,21,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Icy Night Mire Ring (Level 100+),100,465,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Sigil of Shadows,100,465,8,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Arctic Skyfarer's Band (Level 90+),90,417,8,0,0,20,35,35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 90+),90,417,8,0,0,20,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Icy Night Mire Ring (Level 90+),90,417,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wunderbar Candymancer Ring,140,275,8,0,0,0,106,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Bazaar, Stone Key",False,None
Guten Candymancer Ring,140,270,8,0,0,0,75,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Hierarch's Founder's Ring,145,266,8,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Bazaar",False,None
Lemurian Founder's Ring,142,250,8,0,0,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Old Judge Ring,142,250,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Freezing Zanadu Band,130,248,8,0,0,0,85,0,0,0,9,9,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Great Inventor's Ice Ring (Level 130+),130,605,7,0,0,20,66,0,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghastly Cerberus Master Ring (Level 120+),120,597,7,0,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 120+),120,597,7,0,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Chilling Archival Band (Level 120+),120,597,7,0,0,0,31,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Icy Night Mire Ring (Level 110+),110,589,7,0,0,17,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Ice Ring (Level 100+),100,581,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Bark (Level 130+),130,545,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cool Fairy Kei Ring (Level 100+),100,523,7,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Ice Ring (Level 90+),90,521,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wolfbane Loop,100,477,7,0,0,10,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Gold Key",False,None
Burrower's Thaumaturgy Ring (Level 70+),70,401,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 80+),80,369,7,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Ghastly Cerberus Master Ring (Level 80+),80,369,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 80+),80,369,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Bark (Level 90+),90,365,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
FateSailor's Signet,98,355,7,0,0,14,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Quest",False,None
Arctic Skyfarer's Band (Level 70+),70,321,7,0,0,19,27,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 70+),70,321,7,0,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Ghastly Cerberus Master Ring (Level 70+),70,321,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 70+),70,321,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cabalist Ring of Vengeance,125,239,7,0,0,0,81,0,0,0,8,8,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Chilling Archival Band (Level 100+),100,581,6,0,0,0,27,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Ghastly Cerberus Master Ring (Level 110+),110,559,6,0,0,13,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Floramancer Ring of Bark (Level 120+),120,538,6,0,0,21,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Atlach-Leng's Wintery Band,96,525,6,0,0,14,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Chilling Archival Band (Level 90+),90,521,6,0,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Geometry of Shadows (Level 99+),99,520,6,0,0,13,0,15,0,0,20,0,0,0,0,0,0,0,0,1,1,1,0,Unavailable,False,None
Great Inventor's Ice Ring (Level 70+),70,401,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghastly Cerberus Master Ring (Level 90+),90,399,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Cool Fairy Kei Ring (Level 70+),70,361,6,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 60+),60,341,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ring of Aztlan,88,330,6,0,0,13,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Gloom Dancer's Band,94,275,6,0,0,13,0,0,0,0,0,24,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Arctic Skyfarer's Band (Level 60+),60,273,6,0,0,19,21,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Chill Loop (Level 60+),60,273,6,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Ghastly Cerberus Master Ring (Level 60+),60,273,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 60+),60,273,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Moon's Tear Band,94,245,6,0,0,13,0,0,0,0,17,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Celestial Codex Ring,86,500,5,0,0,13,0,0,0,0,5,0,0,0,0,1,0,1,0,0,1,0,0,Drop,False,None
Seal of the WoodWard,92,480,5,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Alaric's Shivering Band,95,445,5,0,0,13,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,1,0,"Gold Vendor, Bazaar",False,None
Chilling Archival Band (Level 70+),70,401,5,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Crystal Cave Rose,78,352,5,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,Drop,False,None
Vicious Sky's Jade Seal,82,350,5,0,0,12,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Bazaar, Quest",False,None
Great Inventor's Ice Ring (Level 60+),60,341,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Thaumaturgy Ring (Level 50+),50,303,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Key, Crowns",False,None
Chilling Archival Band (Level 50+),50,303,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,"Housing Gauntlet, Crowns",False,None
Ghastly Cerberus Master Ring (Level 50+),50,303,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Icy Night Mire Ring (Level 50+),50,303,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Housing Gauntlet, Crowns",False,None
Ring of Winterbite,50,290,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop,False,Celestian Frostbit Set
Aureate Band,60,280,5,0,0,12,0,15,0,0,15,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Gurtok Celsius Band,50,273,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Drop, Crafting, Crowns",False,None
Dragonspyre Dragoon's Ring,130,270,5,0,0,0,80,0,0,0,11,0,0,0,0,1,0,1,0,0,1,0,0,"Crafting, Stone Key",False,Dragonspyre Dragoon's Set
