Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Sacred Yarn Sandals (Level 150+),150,1012,31,7,4,0,95,130,0,0,0,0,0,9,0,0,0,0,Gift Card,False,False
Cosmographer's Boots (Level 140+),140,1035,31,0,0,10,92,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Sinister Harlequin Shoes (Level 130+),130,920,31,0,0,7,126,0,0,5,7,0,0,12,0,0,0,0,Gift Card,False,False
Merry Slippers (Level 150+),150,890,31,0,0,9,0,0,0,4,0,0,0,15,0,0,0,0,Crowns,False,False
Cool Rancher's Boots (Level 140+),140,861,31,0,3,9,129,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Drum Jungle Tribal Boots (Level 130+),130,800,31,0,4,6,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Lemurian Freezer Shoes,142,770,31,0,2,0,94,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Cruel Dream Stalker Boots,170,1172,30,18,5,7,0,204,3,0,0,0,0,14,0,1,1,1,Crafting,False,False
Unreal Wraps of Freezing,170,1025,30,17,5,8,0,178,3,0,0,0,0,16,0,1,1,1,Raid,False,False
Eternal Crystalline Boots,160,1042,30,16,5,7,86,186,0,0,0,0,0,12,0,1,1,1,Crafting,False,False
Great Inventor's Ice Boots (Level 160+),160,1042,30,16,5,7,86,186,0,0,0,0,0,12,0,1,1,1,Crowns,False,False
Delightful Wonderneer Boots,140,992,30,15,0,9,77,0,0,0,3,0,0,14,0,0,0,0,Crafting,False,False
Uber Wonderneer Boots,140,992,30,15,0,9,77,0,0,0,3,0,0,14,0,0,0,0,Drop/Vendor,False,False
Wunderbar Wonderneer Boots,140,957,30,15,0,8,77,0,0,0,3,0,0,13,0,0,0,0,Drop/Vendor,False,False
Floramancer Greaves of Bark (Level 160+),160,912,30,15,5,8,0,163,3,0,0,0,0,14,0,1,1,1,Crowns,False,False
Frigid Boots of The Void (Level 160+),160,912,30,15,5,9,0,163,3,0,0,0,0,14,0,1,1,1,Raid,False,False
Dragoon's Icy Boots,130,1194,30,14,0,8,126,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,True
Cool Fairy Kei Slippers (Level 140+),140,712,30,14,3,0,104,147,4,0,0,0,0,12,0,2,0,1,Crowns,False,False
Icy Night Mire Boots (Level 150+),150,1158,30,13,4,5,96,177,3,0,0,0,0,0,0,1,1,1,Crowns,False,False
Ghastly Cerberus Master Boots (Level 150+),150,1158,30,13,4,5,96,177,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ancient Purrzian Givehs (Level 140+),140,890,30,13,0,6,96,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Boots (Level 150+),150,695,30,13,4,8,96,0,3,0,0,0,0,12,0,2,0,1,Crowns,False,False
Wastelander's Chill Boots (Level 150+),150,695,30,13,4,8,96,0,3,0,0,0,0,12,0,2,0,1,Crowns,False,False
Morganthe's Icy Heels (Level 150+),150,695,30,13,4,8,96,0,0,0,0,7,0,12,0,0,0,0,Crowns,False,False
Daemonic Wraps of Freezing,170,1172,30,11,4,9,119,0,5,0,0,0,0,14,0,2,0,1,Raid,False,False
Dwarven Boots,125,931,30,11,0,0,100,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Frigid Boots of The Nullity (Level 160+),160,1042,30,10,4,9,115,0,4,0,0,0,0,12,0,2,0,1,Raid,False,False
Outback Adventurer's Boots (Level 150+),150,787,30,10,0,8,96,131,3,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Alphoi Defender Boots,130,957,30,8,0,9,112,0,0,0,0,0,0,12,0,0,0,0,Crafting,False,False
Icy Paradox Boots,130,957,30,8,0,9,112,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Lightkeeper's Dive Boots (Level 160+),160,891,30,7,4,9,115,0,4,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Arcane Beach Slippers (Level 170+),170,891,30,6,8,0,95,95,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Icy Imperial Court Slippers (Level 170+),170,1172,30,0,4,7,119,153,5,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Unwavering Chivalric Boots (Level 170+),170,1172,30,0,4,7,119,153,5,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Steely Protector's Boots,165,969,30,0,0,6,88,122,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
White New Year's Flats (Level 140+),140,966,30,0,0,9,103,0,0,0,3,0,0,14,0,0,0,0,Crowns,False,False
White New Year's Wingtips (Level 140+),140,966,30,0,0,9,103,0,0,0,3,0,0,14,0,0,0,0,Crowns,False,False
Crisp Townie Hoppers,160,912,30,0,0,6,86,116,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Stygian Waders (Level 140+),140,897,30,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,True
Winter Slippers (Level 140+),140,835,30,0,0,9,0,0,0,5,0,0,0,14,0,0,0,0,Crowns,False,False
Creepy Clown Shoes (Level 130+),130,827,30,0,3,7,110,0,0,4,0,0,0,11,0,0,0,0,Gift Card,False,False
Sweetish Chef Clogs (Level 120+),120,518,30,0,3,9,89,0,0,4,0,0,0,12,0,0,0,0,Gift Card,False,True
Vanguard's Icy Boots,130,1168,29,14,0,7,126,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Hierarch's Cold Steel Shoes,145,1091,29,14,0,6,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Guten Wonderneer Boots,140,934,29,14,0,8,77,0,0,0,3,0,0,12,0,0,0,0,Drop/Vendor,False,False
Nimbari Centurion Greaves (Level 130+),130,908,29,12,0,0,106,0,0,0,6,0,0,12,0,0,0,0,Crowns,False,False
Sky Sorcerer Sandals (Level 130+),130,672,29,12,3,0,98,0,0,0,3,3,0,12,0,0,0,0,Gift Card,False,True
Forgemaster's Boots (Level 120+),120,558,29,12,0,5,102,0,0,0,0,3,0,12,0,0,0,0,Gift Card,False,False
Lemurian Detective Shoes,142,898,29,11,0,0,83,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Gorgon Slayer's Sandals (Level 150+),150,1232,29,8,2,8,0,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Stubborn Alphoi Boots,125,1167,29,8,4,0,94,0,0,0,0,0,0,11,0,0,0,0,Crafting,False,False
Freezing Zanadu Boots,130,934,29,8,0,8,107,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Cabalist Stomps of Vengeance,125,927,29,8,4,0,102,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Crimson Pandamonium Boots (Level 130+),130,870,29,6,0,4,136,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Shadoe's Boots of Justice (Level 130+),130,713,29,6,2,5,68,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Night King's Sabatons (Level 130+),130,1035,29,0,0,9,0,60,0,0,12,12,0,8,0,0,0,0,Crowns,False,False
Cosmographer's Boots (Level 130+),130,1005,29,0,0,10,84,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Odin's Boots (Level 130+),130,882,29,0,4,6,121,0,0,0,0,0,0,12,0,0,0,0,Gold Key/Gauntlet,False,False
Spooky Carnival Boots (Level 130+),130,879,29,0,4,6,123,0,0,0,0,7,0,11,0,0,0,0,Gift Card,False,False
Cool Rancher's Boots (Level 130+),130,836,29,0,3,9,118,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Boots of Tomorrow (Level 130+),130,827,29,0,3,8,110,0,0,0,3,0,0,11,0,0,0,0,Gift Card,False,False
Executive Cryo Boots,138,817,29,0,5,0,92,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Sinister Harlequin Shoes (Level 120+),120,709,29,0,0,7,115,0,0,5,7,0,0,11,0,0,0,0,Gift Card,False,False
Sherlock's Gumshoes (Level 130+),130,672,29,0,0,10,117,0,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Pet Trainer Shoes (Level 120+),120,558,29,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Soldier's Icy Boots,130,1128,28,14,0,6,126,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Formal Bundschuhs (Level 140+),140,910,28,14,4,0,0,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Leisure Dome Dancing Shoes (Level 130+),130,971,28,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Traveler's Shoes (Level 140+),140,1169,28,10,0,8,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Ghastly Cerberus Master Boots (Level 140+),140,1060,28,10,4,0,90,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Woodland Hunter Boots (Level 130+),130,893,28,10,0,8,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Able Ranger's Boots (Level 140+),140,841,28,10,6,0,0,0,0,5,0,0,0,9,0,0,0,0,Crowns,False,False
Dashing Outlaw's Treaders (Level 130+),130,1030,28,8,0,0,122,0,0,5,0,0,0,11,0,0,0,0,Gift Card,False,False
Golden Ice Boots,155,870,28,7,0,0,84,113,2,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Sacred Yarn Sandals (Level 140+),140,922,28,6,4,0,90,129,0,0,0,0,0,8,0,0,0,0,Gift Card,False,False
Arcane Beach Slippers (Level 160+),160,891,28,6,8,0,84,84,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Oyoroi Sandals (Level 140+),140,1080,28,0,0,10,0,60,0,0,9,13,0,9,0,0,0,0,Crowns,False,False
Ancient Druidic Boots (Level 130+),130,998,28,0,3,8,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Battlemage Greaves (Level 130+),130,879,28,0,0,5,80,0,0,5,0,0,0,13,0,0,0,0,Gift Card,False,False
Merry Slippers (Level 140+),140,865,28,0,0,9,0,0,0,4,0,0,0,14,0,0,0,0,Crowns,False,False
Drum Jungle Tribal Boots (Level 120+),120,690,28,0,4,5,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Creepy Clown Shoes (Level 120+),120,638,28,0,3,7,97,0,0,4,0,0,0,10,0,0,0,0,Gift Card,False,False
Great Inventor's Ice Boots (Level 150+),150,927,27,16,5,6,82,177,0,0,0,0,0,11,0,1,1,1,Crowns,False,False
Highlands Champion's Boots (Level 150+),150,927,27,16,5,6,82,177,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Burrower's Thaumaturgy Boots (Level 140+),140,813,27,15,0,5,0,168,3,0,0,0,0,12,0,0,0,0,Crowns,False,False
Frigid Boots of The Void (Level 150+),150,811,27,15,5,7,0,155,3,0,0,0,0,12,0,0,0,0,Raid,False,False
Lemurian Cold Steel Shoes,142,1027,27,14,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Witchcrafter's Shoes (Level 160+),160,891,27,13,0,8,0,137,3,15,0,0,0,0,0,0,0,0,Gift Card,False,False
Ancient Purrzian Givehs (Level 130+),130,840,27,13,0,5,87,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Chilling Page Treaders (Level 140+),140,1016,27,12,4,5,91,168,3,0,0,0,0,0,0,1,1,1,Crowns,False,False
Icy Night Mire Boots (Level 140+),140,1016,27,12,4,5,91,168,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Director Cryo Boots,138,934,27,12,0,0,82,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Wastelander's Chill Boots (Level 140+),140,610,27,12,4,8,91,0,3,0,0,0,0,12,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Boots (Level 140+),140,610,27,12,4,8,91,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Morganthe's Icy Heels (Level 140+),140,610,27,12,4,8,91,0,0,0,0,7,0,12,0,0,0,0,Crowns,False,False
Frigid Boots of The Nullity (Level 150+),150,927,27,10,4,8,109,0,4,0,0,0,0,11,0,0,0,0,Raid,False,False
Outback Adventurer's Boots (Level 140+),140,684,27,10,0,7,0,129,3,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Gorgon Hunter's Shoes (Level 150+),150,1056,27,8,0,7,0,0,0,6,0,0,0,15,0,0,0,0,Crowns,False,False
Gorgon Slayer's Sandals (Level 140+),140,1109,27,7,2,8,0,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Regulation Trooper Footwear,150,829,27,7,0,0,82,111,2,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Lightkeeper's Dive Boots (Level 150+),150,787,27,6,4,8,109,0,4,0,0,0,0,11,0,0,0,0,Gift Card,False,False
Sky Captain's Boots (Level 130+),130,956,27,0,0,7,0,0,0,6,0,0,0,13,0,0,0,0,Gold Key/Gauntlet,False,False
White New Year's Flats (Level 130+),130,908,27,0,0,9,94,0,0,0,3,0,0,13,0,0,0,0,Crowns,False,False
White New Year's Wingtips (Level 130+),130,908,27,0,0,9,94,0,0,0,3,0,0,13,0,0,0,0,Crowns,False,False
Cursed Captain's Boots (Level 130+),130,876,27,0,3,7,121,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Supreme Old Judge Shoes,148,875,27,0,2,0,93,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Stygian Waders (Level 130+),130,834,27,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,True
Winter Slippers (Level 130+),130,790,27,0,0,9,0,0,0,5,0,0,0,13,0,0,0,0,Crowns,False,False
Phantom Catcher Boots (Level 130+),130,782,27,0,3,9,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Chief's Cryo Boots,135,759,27,0,5,0,87,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Spooky Carnival Boots (Level 120+),120,677,27,0,4,6,112,0,0,0,0,7,0,10,0,0,0,0,Gift Card,False,False
Sinister Harlequin Shoes (Level 110+),110,585,27,0,0,7,104,0,0,4,6,0,0,0,0,0,0,0,Gift Card,False,False
Producer's Cryo Boots,138,1050,26,14,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Burrower's Thaumaturgy Boots (Level 130+),130,700,26,14,0,5,0,164,3,0,0,0,0,10,0,0,0,0,Crowns,False,False
Formal Bundschuhs (Level 130+),130,860,26,13,4,0,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Silent Knight's Snowboots (Level 130+),130,840,26,13,5,0,121,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Lead's Cryo Boots,135,875,26,12,0,0,77,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Chilling Page Treaders (Level 130+),130,874,26,12,4,5,89,164,3,0,0,0,0,0,0,1,1,1,Crowns,False,False
Witchcrafter's Shoes (Level 150+),150,787,26,12,0,8,0,131,3,14,0,0,0,0,0,0,0,0,Gift Card,False,False
Wastelander's Chill Boots (Level 130+),130,525,26,12,4,7,89,0,3,0,0,0,0,10,0,0,0,0,Crowns,False,False
Arctic Skyfarer's Boots (Level 130+),130,525,26,12,4,7,89,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Morganthe's Icy Heels (Level 130+),130,525,26,12,4,7,89,0,0,0,0,6,0,10,0,0,0,0,Crowns,False,False
Sky Sorcerer Sandals (Level 120+),120,518,26,12,3,0,89,0,0,0,3,3,0,11,0,0,0,0,Gift Card,False,True
Nimbari Centurion Greaves (Level 120+),120,709,26,11,0,0,97,0,0,0,6,0,0,11,0,0,0,0,Crowns,False,False
Traveler's Shoes (Level 130+),130,1074,26,10,0,8,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Malevolent Power Boots,150,1025,26,10,0,8,78,0,0,0,2,0,0,14,0,0,0,0,Drop/Vendor,False,False
Magician's Power Boots,150,1000,26,10,0,8,78,0,0,0,2,0,0,13,0,0,0,0,Drop/Vendor,False,False
Outback Adventurer's Boots (Level 130+),130,582,26,10,0,7,0,125,3,0,0,0,0,10,0,0,0,0,Gift Card,False,False
Able Ranger's Boots (Level 130+),130,782,26,9,6,0,0,0,0,4,0,0,0,8,0,0,0,0,Crowns,False,False
Supreme Founder's Shoes,148,1000,26,8,0,0,83,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Dashing Outlaw's Treaders (Level 120+),120,835,26,8,0,0,111,0,0,5,0,0,0,10,0,0,0,0,Gift Card,False,False
Sacred Yarn Sandals (Level 130+),130,872,26,6,4,0,84,125,0,0,0,0,0,8,0,0,0,0,Gift Card,False,False
Crimson Pandamonium Boots (Level 120+),120,675,26,6,0,4,125,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Arcane Beach Slippers (Level 150+),150,787,26,5,8,0,71,71,4,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Shadoe's Boots of Justice (Level 120+),120,642,26,5,2,5,61,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Cold Fury Kickers (Level 140+),140,1108,26,0,4,0,110,0,0,0,5,0,0,12,0,0,0,0,Crowns,False,True
Fossil Hunter's Stalkers (Level 130+),130,1080,26,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,True
Dramaturgist's Buskins (Level 130+),130,1009,26,0,0,6,40,115,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Hierarch's Old Judge Shoes,145,812,26,0,2,0,88,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Night King's Sabatons (Level 120+),120,795,26,0,0,9,0,60,0,0,12,12,0,8,0,0,0,0,Crowns,False,False
Cosmographer's Boots (Level 120+),120,785,26,0,0,10,78,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Consultant Cryo Boots,132,700,26,0,4,0,87,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Odin's Boots (Level 120+),120,689,26,0,4,6,111,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Arund Vale Snowshoes (Level 130+),130,688,26,0,6,7,90,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cool Rancher's Boots (Level 120+),120,653,26,0,3,9,109,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Boots of Tomorrow (Level 120+),120,638,26,0,3,8,97,0,0,0,3,0,0,10,0,0,0,0,Gift Card,False,False
Dark Elf Poulaines (Level 130+),130,620,26,0,0,6,119,0,0,5,0,0,0,12,0,0,0,0,Crowns,False,False
Sherlock's Gumshoes (Level 120+),120,518,26,0,0,10,106,0,0,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Sweetish Chef Clogs (Level 110+),110,427,26,0,3,9,80,0,0,3,0,0,0,11,0,0,0,0,Gift Card,False,True
Ancient Purrzian Givehs (Level 120+),120,655,25,13,0,5,74,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Aquilan Secutor Greaves (Level 140+),140,1136,25,12,0,7,0,0,0,0,0,3,0,12,0,0,0,0,Gold Key/Gauntlet,False,False
Monarch's Footwear (Level 130+),130,972,25,12,0,8,122,0,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Highlands Champion's Boots (Level 140+),140,848,25,12,5,6,77,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Leisure Dome Dancing Shoes (Level 120+),120,759,25,12,0,8,0,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Forgemaster's Boots (Level 110+),110,460,25,12,0,5,91,0,0,0,0,2,0,11,0,0,0,0,Gift Card,False,False
Supreme Ancient One Shoes,148,1125,25,10,0,7,0,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Leisure Dome Steppers (Level 130+),130,917,25,10,0,9,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Cool Space Boots,140,759,25,10,0,0,72,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Woodland Hunter Boots (Level 120+),120,683,25,9,0,7,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Hierarch's Founder's Shoes,145,938,25,8,0,0,78,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Time Warden Snowdrift Galesh,120,927,25,8,4,0,97,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Gorgonsbane Sandals (Level 150+),150,1173,25,7,3,0,94,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Gorgon Slayer's Sandals (Level 130+),130,998,25,6,2,7,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Cold Fury Kickers (Level 130+),130,1053,25,0,4,0,107,0,0,0,5,0,0,11,0,0,0,0,Crowns,False,True
Karamelle Knight Boots (Level 130+),130,950,25,0,3,0,109,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Dwarven Aeroboots (Level 130+),130,931,25,0,5,0,129,0,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
