Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
The Void's Harmonic Totem,160,486,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Xibalba Vacuum Amulet (Level 160+),160,486,0,9,0,0,0,53,0,0,0,0,180,0,0,0,0,0,0,1,0,1,0,Raid,False,None
The Void's Balanced Totem (Level 150+),150,445,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Deft Dream Stalker Amulet,170,729,0,8,0,0,0,72,0,0,0,0,122,0,0,0,0,0,0,0,0,1,1,Crafting,False,None
Eternal Abstract Charm,160,693,0,8,0,0,0,60,0,0,0,0,203,0,0,0,0,0,0,0,0,2,0,Crafting,False,None
Eternal Esoteric Charm,160,693,0,8,0,0,0,60,0,0,0,0,203,0,0,0,0,0,0,0,0,2,0,Crafting,False,None
Eternal Abstruse Charm,160,693,0,8,0,0,0,60,0,0,0,0,203,0,0,0,0,0,0,0,0,2,0,Crafting,False,None
Great Inventor's Balance Ampul (Level 160+),160,693,0,8,0,0,0,60,0,0,0,0,203,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Balance Ampul (Level 150+),150,635,0,8,0,0,0,56,0,0,0,0,188,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Sorcery Amulet (Level 160+),160,555,0,8,0,0,0,75,0,0,0,0,180,0,0,0,0,0,0,0,0,2,0,Gold Key,False,None
Burrower's Sorcery Amulet (Level 150+),150,508,0,8,0,0,0,69,0,0,0,0,167,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Astute Archival Ampul (Level 140+),140,460,0,8,0,0,0,48,0,0,0,0,78,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Astute Archival Ampul (Level 130+),130,412,0,8,0,0,0,34,0,0,0,0,65,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Balanced Night Mire Amulet (Level 130+),130,412,0,8,0,0,0,34,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Balanced Night Mire Amulet (Level 120+),120,364,0,8,0,0,0,24,0,0,0,0,124,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Balanced Night Mire Amulet (Level 110+),110,316,0,8,0,0,0,24,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Malevolent Balance Talisman,150,602,0,7,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Great Inventor's Balance Ampul (Level 140+),140,575,0,7,0,0,0,48,0,0,0,0,174,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Delightful Dreamsearcher Rope,140,565,0,7,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Crafting,False,None
Uber Dreamsearcher Rope,140,565,0,7,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Wunderbar Dreamsearcher Rope,140,548,0,7,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Great Inventor's Balance Ampul (Level 130+),130,515,0,7,0,0,0,34,0,0,0,0,146,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Deft Dream Reaver Amulet,170,511,0,7,0,0,0,81,0,0,0,0,98,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Abstract Aeon Charm,160,486,0,7,0,0,0,68,0,0,0,0,180,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Great Inventor's Balance Ampul (Level 120+),120,455,0,7,0,0,0,24,0,0,0,0,140,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Demiurge's Schemer Talisman,150,445,0,7,0,0,0,63,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Merciless Balance Talisman,150,445,0,7,0,0,0,63,0,0,0,0,167,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Burrower's Sorcery Amulet (Level 130+),130,412,0,7,0,0,0,42,0,0,0,0,130,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Balance Ampul (Level 110+),110,395,0,7,0,0,0,24,0,0,0,0,128,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Sorcery Amulet (Level 110+),110,316,0,7,0,0,0,29,0,0,0,0,114,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Astute Archival Ampul (Level 100+),100,268,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Gold Key/Gauntlet,False,None
Balanced Night Mire Amulet (Level 100+),100,268,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Gold Key/Gauntlet,False,None
Balanced Night Mire Amulet (Level 90+),90,268,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Ghoulish Cerberus Master Ampul (Level 100+),100,268,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Ghoulish Cerberus Master Ampul (Level 110+),110,205,0,7,0,0,0,23,0,0,0,0,113,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Magician's Balance Talisman,150,590,0,6,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Balanced August Sage Ampul (Level 170+),170,584,0,6,0,0,0,54,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Gold Key,False,None
Wastelander's Dusty Totem (Level 170+),170,584,0,6,0,0,0,54,0,0,0,0,146,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Stable Skyfarer's Amulet (Level 160+),160,555,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Dusty Totem (Level 160+),160,555,0,6,0,0,0,45,0,0,0,0,135,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Guten Dreamsearcher Rope,140,537,0,6,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Wastelander's Dusty Totem (Level 150+),150,508,0,6,0,0,0,42,0,0,0,0,125,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Daemonic Ampul of Impossibility,170,438,0,6,0,0,0,72,0,0,0,0,122,0,0,0,0,0,0,0,1,0,1,Raid,False,None
Great Inventor's Balance Ampul (Level 100+),100,335,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Jarilo's Talisman of Decorum,110,304,0,6,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Drop,False,None
Burrower's Sorcery Amulet (Level 100+),100,268,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Gold Key/Gauntlet,False,None
Astute Archival Ampul (Level 90+),90,225,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Ghoulish Cerberus Master Ampul (Level 90+),90,225,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Elegant City Dweller Amulet,160,0,0,6,0,0,0,60,0,0,0,0,158,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Abstract Masterpiece Charm,160,0,0,6,0,0,0,60,0,0,0,0,158,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Deft Dream Warper Amulet,170,0,0,6,0,0,0,72,0,0,0,0,171,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Nullity's Harmonic Totem,160,0,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Balanced Totem (Level 160+),160,0,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Stable Totem,160,0,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Balanced Totem (Level 150+),150,0,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Just Enforcer's Amulet,165,0,0,6,0,0,0,66,0,0,0,0,164,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Uber Candymancer Rope,140,568,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Wunderbar Candymancer Rope,140,551,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Dragoon's Balanced Charm,130,537,0,5,0,0,0,86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,Dragoon's Balanced Set
Stable Skyfarer's Amulet (Level 140+),140,460,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Dusty Totem (Level 140+),140,460,0,5,0,0,0,36,0,0,0,0,116,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Balanced August Sage Ampul (Level 130+),130,412,0,5,0,0,0,26,0,0,0,0,81,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Balanced August Sage Ampul (Level 120+),120,364,0,5,0,0,0,18,0,0,0,0,78,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Dusty Totem (Level 120+),120,364,0,5,0,0,0,18,0,0,0,0,93,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Balanced August Sage Ampul (Level 110+),110,316,0,5,0,0,0,18,0,0,0,0,71,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Dusty Totem (Level 110+),110,316,0,5,0,0,0,18,0,0,0,0,86,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Steady Arcanum Exile Ampul,110,287,0,5,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Great Inventor's Balance Ampul (Level 90+),90,281,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Auroracle's Charm of Equity,110,270,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Wastelander's Dusty Totem (Level 100+),100,268,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Morganthe's Shadow of Amber,100,235,0,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Burrower's Sorcery Amulet (Level 90+),90,225,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Balanced Night Mire Amulet (Level 80+),80,182,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Astute Archival Ampul (Level 80+),80,182,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Elegant Townie Amulet,160,0,0,5,0,0,0,53,0,0,0,0,135,0,0,0,0,0,0,0,0,0,1,Drop,False,None
Golden Balance Amulet,155,0,0,5,0,0,0,49,0,0,0,0,130,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Glistening Balance Amulet,155,0,0,5,0,0,0,56,0,0,0,0,152,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Morganthe's Amulet of Amber,100,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Scout Officer Medallion,150,0,0,5,0,0,0,55,0,0,0,0,146,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Regulation Scout Medallion,150,0,0,5,0,0,0,48,0,0,0,0,125,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Just Protector's Amulet,165,0,0,5,0,0,0,58,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1,Drop,False,None
Supreme Founder's Talisman,148,594,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Guten Candymancer Rope,140,540,0,4,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Hierarch's Founder's Talisman,145,531,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Vanguard's Balanced Charm,130,525,0,4,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Lemurian Founder's Talisman,142,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Cabal Amulet of Disruption,125,446,0,4,0,0,0,0,0,0,0,0,162,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Director Hazmat Rope,138,379,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Lead's Hazmat Rope,135,339,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Specialist Hazmat Rope,132,319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Amulet of the Arcanum Exile,110,280,0,4,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Baba Yaga's Chain of Symmetry,105,270,0,4,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Jeweled Slopes Ornament,110,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Great Inventor's Balance Ampul (Level 80+),80,227,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Stable Skyfarer's Amulet (Level 90+),90,225,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Dusty Totem (Level 90+),90,225,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Travelling Dead's Charm,100,215,0,4,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Ghoulish Cerberus Master Ampul (Level 80+),80,134,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Dragonspyre Dragoon's Charm,130,541,0,3,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragonspyre Dragoon's Set
Soldier's Balanced Charm,130,507,0,3,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Cabalist Schism Amulet,125,434,0,3,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Amulet of the Veiled Vale,105,263,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Morganthe's Shadow of Amber (Level 99+),99,205,0,3,0,0,30,35,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Retired,False,None
Amulet of Divine Influence,90,200,0,3,0,0,30,45,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Wastelander's Dusty Totem (Level 80+),80,182,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Great Inventor's Balance Ampul (Level 70+),70,173,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Balanced Night Mire Amulet (Level 70+),70,139,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Sorcery Amulet (Level 70+),70,139,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Ghoulish Cerberus Master Ampul (Level 70+),70,90,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Dragonspyre Vanguard's Charm,130,529,0,2,0,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Choice Kalamar Amulet,127,434,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Interstellar Officer's Charm,122,383,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Necklace of Eerem Palace,118,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Gold Vendor,False,None
Amulet of the Sand Sea,116,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gold Vendor,False,None
Kataba Iceblock Talisman,108,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Amulet of the Forlorn Tayg,106,227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Vial From the Fetid Lagoon,100,185,0,2,0,0,22,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Wastelander's Dusty Totem (Level 70+),70,139,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Great Inventor's Balance Ampul (Level 60+),60,119,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Balanced Night Mire Amulet (Level 60+),60,96,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Astute Archival Ampul (Level 60+),60,96,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Burrower's Sorcery Amulet (Level 60+),60,96,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Stable Skyfarer's Amulet (Level 60+),60,96,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Dusty Totem (Level 60+),60,96,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Ghoulish Cerberus Master Ampul (Level 60+),60,85,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Dragonspyre Soldier's Charm,130,511,0,1,0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Burnished Rubal Locket,114,255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Gold Vendor,False,None
Dunes Djinni's Pendant,112,247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Memento of the Bleaks,104,211,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Polarian Tundra Pendant,102,194,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Supreme Old Judge Talisman,148,594,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supreme Ancient One Talisman,148,594,0,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supreme Stability Talisman,148,590,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supreme Teleological Talisman,148,590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supreme Hex Talisman,148,590,0,0,0,0,0,0,0,0,0,0,208,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Hierarch's Ancient One Talisman,145,531,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Hierarch's Old Judge Talisman,145,531,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Hierarch's Stability Talisman,145,528,0,0,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Hierarch's Hex Talisman,145,528,0,0,0,0,0,0,0,0,0,0,192,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Hierarch's Teleological Talisman,145,528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Lemurian Ancient One Talisman,142,500,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Lemurian Old Judge Talisman,142,500,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Lemurian Stability Talisman,142,497,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Lemurian Hex Talisman,142,497,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Lemurian Teleological Talisman,142,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Horizon of Underworld Charm,82,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Drop,False,None
Amulet of the Third Sun,80,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Amazing Mind Talisman,140,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Retired,False,None
Bodacious Kalamar Amulet,127,446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Armiger's Amulet of Aiming,70,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Gold Vendor,False,None
Children of the Sea Medallion,80,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Interstellar Delegate's Charm,122,393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Executive Protective Rope,138,388,0,0,0,0,0,0,0,0,0,0,193,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Director Protective Rope,138,388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Producer's Protective Rope,138,388,0,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Executive Hazmat Rope,138,379,0,0,0,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Producer's Hazmat Rope,138,379,0,0,0,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Laughing Chac's Talisman,80,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Mantis Huntress' Pendant,92,370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Drop,False,None
Blue Razor Collar,90,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Sacred Burrower Pendant,92,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Drop,False,None
North Sun Ancestral Shell,80,363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Cold Iron Torc,70,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gold Vendor,False,None
Dependable Squire's Torc,72,355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Sun's Death Smiling Pendant,80,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Drop,False,None
Chief's Protective Rope,135,347,0,0,0,0,0,0,0,0,0,0,179,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Lead's Protective Rope,135,347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supervisor Protective Rope,135,347,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Armiger's Bravura Necklace,72,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Unknowable Torc,72,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Chief's Hazmat Rope,135,339,0,0,0,0,0,0,0,0,0,0,131,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Supervisor Hazmat Rope,135,339,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Cut Gold Memento,80,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Balanced Liaison's Amulet,130,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Retired,False,None
Consultant Protective Rope,132,326,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Contractor Protective Rope,132,326,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Specialist Protective Rope,132,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Torc of the Faithful Squire,72,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Consultant Hazmat Rope,132,319,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Contractor Hazmat Rope,132,319,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
