Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Highlands Raider's Boots (Level 150+),150,873,30,15,5,7,87,150,0,0,0,0,0,11,0,0,0,0,Gold Key/Gauntlet,False,False
Great Inventor's Balance Boots (Level 150+),150,873,30,15,5,7,87,150,0,0,0,0,0,11,0,1,1,1,Crowns,False,False
Hierarch's Stability Shoes,145,1056,30,14,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Balanced Boots of The Void (Level 150+),150,764,30,14,5,8,0,131,5,0,0,8,0,12,0,0,0,0,Raid,False,False
Floramancer Greaves of Cycles (Level 150+),150,764,30,14,5,8,0,131,5,0,0,0,0,12,0,1,1,1,Crowns,False,False
Dragoon's Balanced Boots,130,1075,30,13,0,9,129,0,0,0,0,3,0,12,0,0,0,0,Crafting,False,True
Guten Dreamsearcher Boots,140,903,30,13,0,9,97,0,0,0,2,0,0,12,0,0,0,0,Drop/Vendor,False,False
Lemurian Teleological Shoes,142,869,30,11,0,0,104,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Balanced Boots of The Nullity (Level 150+),150,873,30,9,4,9,116,0,7,0,0,0,0,11,0,0,0,0,Raid,False,False
Balanced Paradox Boots,130,871,30,7,0,10,114,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Alphoi Saboteur Boots,130,871,30,7,0,10,114,0,0,0,0,0,0,12,0,0,0,0,Crafting,False,False
Golden Balance Boots,155,811,30,7,0,0,89,96,4,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Vanguard's Balanced Boots,130,1051,29,13,0,8,129,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Balanced Night Mire Boots (Level 130+),130,813,29,12,4,6,88,140,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Dusty Boots (Level 130+),130,488,29,12,4,9,88,0,5,0,0,0,0,10,0,0,0,0,Crowns,False,False
Stable Skyfarer's Boots (Level 130+),130,488,29,12,4,9,88,0,0,0,0,8,0,10,0,0,0,0,Crowns,False,False
Cute Fairy Kei Slippers (Level 120+),120,472,29,12,3,0,84,119,5,0,0,0,0,9,0,2,0,1,Crowns,False,False
Grandfather Spider's Steady Boots (Level 140+),140,771,29,8,4,7,96,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Aristocratic Alphoi Boots,125,1062,29,7,4,0,96,0,0,0,0,0,0,11,0,0,0,0,Crafting,False,False
Immutable Zanadu Boots,130,850,29,7,0,9,110,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Cabal Stompers of Disruption,125,816,29,7,4,0,104,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Grandfather Spider's Steady Boots (Level 130+),130,1139,29,0,4,9,88,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Executive Protective Boots,138,790,29,0,4,0,114,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Floramancer Greaves of Cycles (Level 140+),140,667,28,14,5,8,0,126,0,0,0,8,0,12,0,0,0,0,Crowns,False,False
Soldier's Balanced Boots,130,1015,28,13,0,7,129,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Lemurian Stability Shoes,142,994,28,13,0,7,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Director Protective Boots,138,903,28,11,0,0,102,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Regulation Scout Footwear,150,773,28,7,0,0,87,94,4,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Balanced August Sage Shoes (Level 140+),140,762,28,0,4,7,110,108,7,0,0,0,0,13,0,2,0,1,Crowns,False,False
Chief's Protective Boots,135,734,28,0,4,0,104,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Balanced Night Mire Boots (Level 120+),120,674,27,11,4,6,74,136,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 120+),120,674,27,11,4,6,74,136,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Dusty Boots (Level 120+),120,405,27,11,4,9,74,0,5,0,0,0,0,9,0,0,0,0,Crowns,False,False
Grandfather Spider's Steady Boots (Level 120+),120,945,27,0,4,9,74,0,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Great Inventor's Balance Boots (Level 130+),130,651,26,14,5,7,75,140,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Highlands Raider's Boots (Level 130+),130,651,26,14,5,7,75,140,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Producer's Protective Boots,138,1016,26,13,0,8,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Lead's Protective Boots,135,847,26,11,0,0,92,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Amazing Space Boots,140,734,26,9,0,0,90,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Time Warden Galesh of Truth,120,816,26,7,4,0,99,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Consultant Protective Boots,132,677,26,0,4,0,100,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Balanced August Sage Shoes (Level 130+),130,651,26,0,4,7,100,105,7,0,0,0,0,11,0,2,0,1,Crowns,False,False
Supervisor Protective Boots,135,960,25,13,0,7,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Burrower's Sorcery Boots (Level 110+),110,428,25,13,0,5,0,133,4,0,0,0,0,8,0,0,0,0,Crowns,False,False
Balanced Night Mire Boots (Level 110+),110,535,25,11,4,5,74,133,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 110+),110,535,25,11,4,5,74,133,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Dusty Boots (Level 110+),110,321,25,11,4,8,74,0,4,0,0,0,0,8,0,0,0,0,Crowns,False,False
Stable Skyfarer's Boots (Level 110+),110,321,25,11,4,8,74,0,0,0,0,7,0,8,0,0,0,0,Crowns,False,False
Specialist Protective Boots,132,790,25,10,0,0,88,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Grandfather Spider's Steady Boots (Level 110+),110,749,25,0,4,8,74,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Great Inventor's Balance Boots (Level 120+),120,540,24,13,4,7,63,136,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Highlands Raider's Boots (Level 120+),120,540,24,13,4,7,63,136,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Digger's Boots of Symmetry,100,357,24,9,4,0,82,111,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Luphilim's Valiant Footgear,110,641,24,7,0,0,61,0,0,3,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Balanced August Sage Shoes (Level 120+),120,540,24,0,3,7,84,102,6,0,0,0,0,10,0,2,0,1,Crowns,False,False
Contractor Protective Boots,132,903,23,12,0,7,0,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Cute Fairy Kei Slippers (Level 90+),90,240,23,10,4,0,75,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Balanced Liaison's Boots,130,734,23,9,0,0,80,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Rouge's Equalizing Striders,100,316,23,7,6,0,0,102,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Sabatons of the Exalted One,100,300,23,7,5,10,0,105,3,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Majoris Runners of Cohesion,110,608,23,6,0,7,97,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Red Boots of Good Fortune,120,690,23,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Highlands Raider's Boots (Level 110+),110,428,22,13,4,6,63,133,0,0,0,0,0,7,0,0,0,0,Crowns,False,False
Burrower's Sorcery Boots (Level 100+),100,317,22,12,0,7,0,0,3,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Astute Page Treaders (Level 100+),100,396,22,10,4,0,72,127,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Balanced Night Mire Boots (Level 100+),100,396,22,10,4,0,72,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 100+),100,306,22,10,4,0,71,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Digger's Stompers of Symmetry,100,317,22,8,3,0,72,95,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Balanced August Sage Shoes (Level 110+),110,428,22,0,3,6,84,100,5,0,0,0,0,9,0,2,0,1,Crowns,False,False
Sorcerer's Castle Striders,85,330,22,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Umbra Queen's Dusty Heels (Level 100+),100,317,22,0,4,8,72,0,3,0,0,0,0,0,0,0,0,0,Crafting,False,False
Wastelander's Dusty Boots (Level 100+),100,317,22,0,4,8,72,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Harmonic Boots (Level 100+),100,317,22,0,4,8,72,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Stable Skyfarer's Boots (Level 100+),100,317,22,0,4,8,72,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grandfather Spider's Steady Boots (Level 100+),100,245,22,0,4,8,71,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Sorcery Boots (Level 90+),90,274,21,11,0,6,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Balanced Night Mire Boots (Level 90+),90,342,21,9,4,0,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 90+),90,342,21,9,4,0,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cute Fairy Kei Slippers (Level 80+),80,202,21,9,4,0,64,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Titan Warrior Honesty Boots,110,574,21,6,0,7,95,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Balance Boots (Level 100+),100,317,20,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Borealis Shoes of Resolution,110,540,20,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Castle Darkmoor Footwraps,100,276,20,5,4,9,0,84,2,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Alkali Walkers of Fealty,118,571,20,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Balance Boots (Level 90+),90,274,19,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Raider's Boots (Level 90+),90,274,19,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Sorcery Boots (Level 80+),80,231,19,10,0,6,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cute Fairy Kei Slippers (Level 70+),70,164,19,9,4,0,53,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Astute Page Treaders (Level 80+),80,288,19,8,4,0,56,100,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Vizier's Shoes of Dignity,116,530,19,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Dusty Boots (Level 80+),80,231,19,0,4,7,56,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grandfather Spider's Steady Boots (Level 80+),80,231,19,0,4,7,56,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Stable Skyfarer's Boots (Level 80+),80,231,19,0,4,7,56,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Sorcery Boots (Level 70+),70,188,18,9,0,5,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Balanced Night Mire Boots (Level 70+),70,234,18,8,4,0,47,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 70+),70,234,18,8,4,0,47,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wayfarer's Galesh of Poise,114,490,18,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Dusty Boots (Level 70+),70,188,18,0,4,6,47,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Stable Skyfarer's Boots (Level 70+),70,188,18,0,4,6,47,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Balance Boots (Level 80+),80,231,17,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Raider's Boots (Level 80+),80,231,17,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 80+),80,238,17,7,4,0,56,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Cute Fairy Kei Slippers (Level 60+),60,126,17,7,4,0,45,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Herald of Darkmoor's Shoes,100,252,17,3,3,8,0,67,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Nomad's Striders of Redress,112,481,17,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Sorcerer's Mocassins,108,473,17,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Balanced Brimstone Boots,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Coalescent Ice Boots,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Boots of Tragic Tolerance,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Harmonious Heart Greaves,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Lawful Thunder Striders,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Mukluks of Mutual Mystery,55,122,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Burrower's Sorcery Boots (Level 60+),60,144,16,7,0,5,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Astute Page Treaders (Level 60+),60,180,16,6,4,0,40,65,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ghoulish Cerberus Master Boots (Level 60+),60,180,16,6,4,0,40,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Snowcrusher Tension Walkers (Socketed),50,134,16,5,0,5,0,0,2,0,0,0,0,0,0,2,0,1,Crafting,False,False
Snowcrusher's Tread of Tension,50,134,16,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Enchanter's Clogs of Poise,106,439,16,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Virtuous Paladin's Boots,95,340,16,0,0,9,0,60,3,0,5,6,0,0,0,0,0,0,Crowns,False,False
Slippers of Perfect Poise,80,225,16,0,6,0,55,50,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Dusty Boots (Level 60+),60,144,16,0,4,6,40,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Poseidon's Wavewalkers,90,235,15,9,5,10,0,0,2,0,10,0,0,0,0,0,0,0,Drop/Vendor,False,False
Balanced Night Mire Boots (Level 50+),50,119,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Sorcery Boots (Level 50+),50,119,15,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Ghoulish Cerberus Master Boots (Level 50+),50,119,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Astute Page Treaders (Level 50+),50,148,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Wastelander's Dusty Boots (Level 50+),50,0,15,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Snowcrusher Tension Walkers,50,119,15,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Evoker's Gallant Footwear,104,405,15,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Transcendent Noble Sandals,90,245,15,0,5,7,0,56,4,0,7,0,0,0,0,0,0,0,Crafting,False,False
Artisan's Stately Sandals,70,235,15,0,5,6,0,37,3,0,6,0,0,0,0,0,0,0,Crafting,False,False
ExaltedBlade's Gliders,94,188,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Phantom Devotee's Boots,94,188,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Law Walkers,56,144,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
United Footwear,58,144,15,0,0,8,0,20,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Grandfather Spider's Steady Boots (Level 50+),50,119,15,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Harmonic Boots (Level 50+),50,119,15,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,Crafting,False,False
Stable Skyfarer's Boots (Level 50+),50,119,15,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,False
Wraps of Rapport,54,86,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mutual Mukluks,56,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Hades' Boots of Justice,90,390,14,7,1,8,0,56,1,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Balance Boots (Level 60+),60,144,14,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Raider's Boots (Level 60+),60,144,14,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Boots of Judgment,60,131,14,7,0,8,0,27,0,0,4,0,0,0,0,0,0,0,Drop/Vendor,False,False
Boots of the Power Play,56,123,14,4,0,3,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Mage's Shoes of Aplomb,102,371,14,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Zeus' Majestic Skyriders,90,240,14,0,4,8,0,0,7,0,0,15,0,0,0,0,0,0,Drop/Vendor,False,False
Senator's Noble Sandals,90,235,14,0,4,7,0,50,3,0,6,0,0,0,0,0,0,0,Drop/Vendor,False,False
Sidhe Boots of Attunement,65,193,14,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Grandfather Spider's Steady Boots (Level 60+),60,116,14,0,4,6,39,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Boots of Accord,56,115,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Principle Striders,58,115,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Kindred Walkers,54,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Hades' Tartarus Walkers,90,230,13,6,3,8,0,0,9,0,0,7,0,0,0,0,0,0,Drop/Vendor,False,False
Highlands Raider's Boots (Level 50+),50,148,13,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Balance Boots (Level 50+),50,148,13,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Order of the Tygron Boots,100,350,12,6,4,0,0,65,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Krokopatra Justice Steppers,100,295,12,6,0,3,0,66,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Astute Page Treaders (Level 40+),40,145,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
