Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Eternal Inspired Charm,160,840,0,8,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,2,0,Crafting,False,None
Eternal Inspirited Charm,160,840,0,8,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,2,0,Crafting,False,None
Great Inventor's Life Ampul (Level 160+),160,840,0,8,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Life Ampul (Level 150+),150,768,0,8,0,0,0,59,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Life Ampul (Level 140+),140,698,0,8,0,0,0,57,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Theurgy Amulet (Level 160+),160,672,0,8,0,0,0,77,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,2,0,"Gold Key, Crowns",False,None
Malevolent Life Talisman,150,669,0,8,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Delightful Sweetsmith Rope,140,627,0,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Crafting,False,None
Uber Sweetsmith Rope,140,627,0,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Drop,False,None
Wunderbar Sweetsmith Rope,140,608,0,8,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Burrower's Theurgy Amulet (Level 140+),140,559,0,8,0,0,0,71,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Vibrant Archival Ampul (Level 130+),130,503,0,8,0,0,0,37,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 130+),130,503,0,8,0,0,0,37,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 130+),130,503,0,8,0,0,0,37,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Vibrant Archival Ampul (Level 120+),120,447,0,8,0,0,0,27,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 120+),120,447,0,8,0,0,0,27,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 120+),150,447,0,8,0,0,0,27,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lovely Fairy Kei Charm (Level 130+),130,440,0,8,0,0,0,33,0,0,0,0,130,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Vibrant Archival Ampul (Level 110+),110,391,0,8,0,0,0,26,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 110+),110,391,0,8,0,0,0,26,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 110+),110,391,0,8,0,0,0,26,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Floramancer Amulet of Life (Level 120+),120,391,0,8,0,0,0,24,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Floramancer Amulet of Life (Level 110+),110,342,0,8,0,0,0,23,0,0,0,0,142,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Vibrant Archival Ampul (Level 100+),100,335,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Housing Gauntlet, Crowns",False,None
Grisly Cerberus Master Ampul (Level 100+),100,335,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 100+),100,335,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Housing Gauntlet, Crowns",False,None
Lively Night Mire Amulet (Level 90+),90,335,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lovely Fairy Kei Charm (Level 100+),100,293,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Magician's Life Talisman,150,656,0,7,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Bold Dream Reaver Amulet,170,637,0,7,0,0,0,85,0,0,0,0,196,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Crafting, Crowns",False,None
Great Inventor's Life Ampul (Level 130+),130,628,0,7,0,0,0,37,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Guten Sweetsmith Rope,140,596,0,7,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Inspired Aeon Charm,160,588,0,7,0,0,0,70,0,0,0,0,180,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Crafting, Crowns",False,None
Great Inventor's Life Ampul (Level 120+),120,558,0,7,0,0,0,27,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Demiurge's Creation Talisman,150,538,0,7,0,0,0,66,0,0,0,0,167,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Merciless Life Talisman,150,538,0,7,0,0,0,66,0,0,0,0,167,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Crowns",False,None
Great Inventor's Life Ampul (Level 110+),110,488,0,7,0,0,0,26,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Theurgy Amulet (Level 120+),120,447,0,7,0,0,0,33,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Great Inventor's Life Ampul (Level 100+),100,418,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Theurgy Amulet (Level 110+),110,391,0,7,0,0,0,32,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Theurgy Amulet (Level 100+),100,335,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Gold Key, Crowns",False,None
Umbra Queen's Wild Totem (Level 170+),170,728,0,6,0,0,0,57,0,0,0,0,244,0,0,0,0,0,0,0,0,1,0,0,1,Rematch,False,None
Wastelander's Wild Totem (Level 170+),170,728,0,6,0,0,0,57,0,0,0,0,244,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Spring Palace Charm (Level 170+),170,728,0,6,0,0,0,57,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,1,"Gold Key, Crowns",False,None
Vivid Imperial Court Ampul (Level 170+),170,728,0,6,0,0,0,57,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,1,"Gold Key, Crowns",False,None
Wastelander's Wild Totem (Level 160+),160,672,0,6,0,0,0,47,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Malistaire's Thorny Charm (Level 160+),160,672,0,6,0,0,0,47,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Thrilling Skyfarer's Amulet (Level 160+),160,672,0,6,0,0,0,47,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 150+),150,615,0,6,0,0,0,44,0,0,0,0,208,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Wild Totem (Level 140+),140,559,0,6,0,0,0,43,0,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 140+),140,559,0,6,0,0,0,43,0,0,0,0,193,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Dragoon's Vibrant Charm,130,555,0,6,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragoon's Vibrant Set
Daemonic Ampul of Health,170,546,0,6,0,0,0,76,0,0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,1,Raid,False,None
Nullity's Joyful Totem,160,504,0,6,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Lively Totem (Level 160+),160,504,0,6,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Spritely Totem,160,504,0,6,0,0,0,62,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Lively Totem (Level 150+),150,461,0,6,0,0,0,59,0,0,0,0,188,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Rasputin's Charm of Exertion,110,311,0,6,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Drop,False,None
Arcanum Exile Amulet of Vim,110,293,0,6,0,0,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Jewel of the Shadow Web,100,293,0,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Drop, Crafting, Crowns",False,None
Horizon Hold Amulet of Zest,110,276,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Bold Dream Warper Amulet,170,0,0,6,0,0,0,76,0,0,0,0,171,0,0,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Dynamic Enforcer's Amulet,165,0,0,6,0,0,0,69,0,0,0,0,164,0,0,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Vibrant City Dweller Amulet,160,0,0,6,0,0,0,62,0,0,0,0,158,0,0,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Inspired Masterpiece Charm,160,0,0,6,0,0,0,62,0,0,0,0,158,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Uber Candymancer Rope,140,568,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Wunderbar Candymancer Rope,140,551,0,5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Vanguard's Vibrant Charm,130,543,0,5,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Crafting, Stone Key",False,None
Thrilling Skyfarer's Amulet (Level 130+),130,503,0,5,0,0,0,28,0,0,0,0,162,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Wild Totem (Level 120+),120,447,0,5,0,0,0,20,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Wastelander's Wild Totem (Level 110+),110,391,0,5,0,0,0,20,0,0,0,0,143,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 110+),110,391,0,5,0,0,0,20,0,0,0,0,142,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Vivid Imperial Court Ampul (Level 110+),110,391,0,5,0,0,0,20,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Umbra Queen's Wild Totem (Level 100+),100,335,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Rematch,False,None
Wastelander's Wild Totem (Level 100+),100,335,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Malistaire's Thorny Charm (Level 100+),100,335,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Vibrant Archival Ampul (Level 90+),90,278,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 90+),90,278,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Floramancer Amulet of Life (Level 90+),90,243,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Grisly Cerberus Master Ampul (Level 80+),80,221,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 80+),80,221,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lovely Fairy Kei Charm (Level 80+),80,194,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Floramancer Amulet of Life (Level 80+),80,194,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Glistening Life Amulet,155,0,0,5,0,0,0,60,0,0,0,0,152,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Dynamic Protector's Amulet,165,0,0,5,0,0,0,60,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Medic Officer Medallion,150,0,0,5,0,0,0,58,0,0,0,0,146,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Vibrant Townie Amulet,160,0,0,5,0,0,0,54,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,1,Drop,False,None
Golden Life Amulet,155,0,0,5,0,0,0,53,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Regulation Medic Medallion,150,0,0,5,0,0,0,51,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Amulet of the Shadow Web,100,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Supreme Founder's Talisman,148,594,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Guten Candymancer Rope,140,540,0,4,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Hierarch's Founder's Talisman,145,531,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Soldier's Vibrant Charm,130,524,0,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Lemurian Founder's Talisman,142,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Cabalist Amulet of the First,125,456,0,4,0,0,0,0,0,0,0,0,162,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Director Hazmat Rope,138,379,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Great Inventor's Life Ampul (Level 90+),90,347,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lead's Hazmat Rope,135,339,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Specialist Hazmat Rope,132,319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Warlord Minak's Medallion,110,296,0,4,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Drop,False,None
Amulet of the Arcanum Exile,110,280,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Baba Yaga's Torc of Daring,105,276,0,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Unavailable,False,None
Great Inventor's Life Ampul (Level 80+),80,276,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Jeweled Slopes Ornament,110,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Burrower's Theurgy Amulet (Level 80+),80,221,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Spirit of Darkmoor's Jewel,100,215,0,4,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Dragonspyre Dragoon's Charm,130,541,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragonspyre Dragoon's Set
Cabalist Schism Amulet,125,434,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Wastelander's Wild Totem (Level 90+),90,278,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Amulet of the Veiled Vale,105,263,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Jewel of the Shadow Web (Level 99+),99,230,0,3,0,0,30,42,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Wastelander's Wild Totem (Level 80+),80,221,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Great Inventor's Life Ampul (Level 70+),70,206,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Amulet of Divine Influence,90,200,0,3,0,0,30,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Vibrant Archival Ampul (Level 70+),70,165,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 70+),70,165,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Floramancer Amulet of Life (Level 70+),70,145,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Dragonspyre Vanguard's Charm,130,529,0,2,0,0,0,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Crafting, Stone Key",False,None
Choice Kalamar Amulet,127,434,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Interstellar Officer's Charm,122,383,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key",False,None
Necklace of Eerem Palace,118,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Gold Vendor, Drop, Stone Key",False,None
Amulet of the Sand Sea,116,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gold Vendor,False,None
Kataba Iceblock Talisman,108,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Amulet of the Forlorn Tayg,106,227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Pendant of Love's Grace,100,185,0,2,0,0,22,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Stone Key",False,None
Wastelander's Wild Totem (Level 70+),70,165,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 70+),70,165,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Burrower's Theurgy Amulet (Level 60+),60,108,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Vibrant Archival Ampul (Level 60+),60,108,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Grisly Cerberus Master Ampul (Level 60+),60,108,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lively Night Mire Amulet (Level 60+),60,108,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Wastelander's Wild Totem (Level 60+),60,108,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 60+),60,108,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Lovely Fairy Kei Charm (Level 60+),60,95,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Floramancer Amulet of Life (Level 60+),60,95,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Dragonspyre Soldier's Charm,130,511,0,1,0,0,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Burnished Rubal Locket,114,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Gold Vendor,False,None
Dunes Djinni's Pendant,112,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Memento of the Bleaks,104,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Polarian Tundra Pendant,102,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Supreme Preservation Talisman,148,656,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Lifeforce Talisman,148,656,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Jungle Talisman,148,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Ancient One Talisman,148,594,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Old Judge Talisman,148,594,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Preservation Talisman,145,587,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Lifeforce Talisman,145,587,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Jungle Talisman,145,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Lemurian Preservation Talisman,142,552,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Lifeforce Talisman,142,552,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
