Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Supreme Founder's Talisman,148,594,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Guten Candymancer Rope,140,540,0,4,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Hierarch's Founder's Talisman,145,531,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Malistaire's Squall Charm (Level 160+),160,523,0,4,0,0,0,41,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Wild Skyfarer's Amulet (Level 160+),160,523,0,4,0,0,0,41,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Shocked Totem (Level 160+),160,523,0,4,0,0,0,41,0,0,0,0,225,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Dragoon's Shocking Charm,130,508,0,4,0,0,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Crafting, Stone Key",False,Dragoon's Shocking Set
Guten Sciencer Rope,140,506,0,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Drop,False,None
Lemurian Founder's Talisman,142,500,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Wild Skyfarer's Amulet (Level 150+),150,476,0,4,0,0,0,39,0,0,0,0,208,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Shocked Totem (Level 140+),140,432,0,4,0,0,0,34,0,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Wild Skyfarer's Amulet (Level 140+),140,432,0,4,0,0,0,34,0,0,0,0,193,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Great Inventor's Storm Ampul (Level 120+),120,427,0,4,0,0,0,22,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Nullity's Stormy Totem (Level 160+),160,392,0,4,0,0,0,55,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Lightning Totem,160,392,0,4,0,0,0,55,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Nullity's Shocking Totem,160,392,0,4,0,0,0,55,0,0,0,0,203,0,0,0,0,0,0,0,0,1,0,1,0,Raid,False,None
Shocking August Sage Ampul (Level 130+),130,387,0,4,0,0,0,24,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Shocked Totem (Level 130+),130,387,0,4,0,0,0,24,0,0,0,0,163,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Wild Skyfarer's Amulet (Level 130+),130,387,0,4,0,0,0,24,0,0,0,0,162,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Director Hazmat Rope,138,379,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Great Inventor's Storm Ampul (Level 110+),110,371,0,4,0,0,0,21,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Nullity's Stormy Totem (Level 150+),150,357,0,4,0,0,0,52,0,0,0,0,188,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Burrower's Divination Amulet (Level 120+),120,342,0,4,0,0,0,27,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Lead's Hazmat Rope,135,339,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Specialist Hazmat Rope,132,319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Divination Amulet (Level 110+),110,297,0,4,0,0,0,26,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Warlord Minak's Medallion,110,296,0,4,0,0,0,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Unavailable,False,None
Amulet of the Arcanum Exile,110,280,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Jeweled Slopes Ornament,110,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Drop,False,None
Horizon Hold Choker of Fog,110,230,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bazaar,False,None
FlyGob's Medallion,100,215,0,4,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Gloomy Cerberus Master Ampul (Level 110+),110,196,0,4,0,0,0,21,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Artillery Officer Medallion,150,0,0,4,0,0,0,52,0,0,0,0,146,0,0,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Glistening Storm Amulet,155,0,0,4,0,0,0,53,0,0,0,0,152,0,0,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Fractal Masterpiece Charm,160,0,0,4,0,0,0,54,0,0,0,0,158,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Striking City Dweller Amulet,160,0,0,4,0,0,0,55,0,0,0,0,158,0,0,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Thunderous Protector's Amulet,165,0,0,4,0,0,0,50,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Thunderous Enforcer's Amulet,165,0,0,4,0,0,0,57,0,0,0,0,164,0,0,0,0,0,0,0,0,0,1,0,1,Drop,False,None
Dragonspyre Dragoon's Charm,130,541,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Crafting,False,Dragonspyre Dragoon's Set
Vanguard's Shocking Charm,130,496,0,3,0,0,0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Crafting, Stone Key",False,None
Cabalist Schism Amulet,125,434,0,3,0,0,0,0,0,0,0,0,81,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Cabalist Chaotic Amulet,125,392,0,3,0,0,0,0,0,0,0,0,162,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Shocking August Sage Ampul (Level 120+),120,342,0,3,0,0,0,17,0,0,0,0,140,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wastelander's Shocked Totem (Level 120+),120,342,0,3,0,0,0,17,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Wild Skyfarer's Amulet (Level 120+),120,342,0,3,0,0,0,17,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Thrilling Skyfarer's Amulet (Level 120+),120,342,0,3,0,0,0,17,0,0,0,0,155,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Great Inventor's Storm Ampul (Level 100+),100,315,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Shocking August Sage Ampul (Level 110+),110,297,0,3,0,0,0,16,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Wild Skyfarer's Amulet (Level 110+),110,297,0,3,0,0,0,16,0,0,0,0,142,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Shocked Totem (Level 110+),110,297,0,3,0,0,0,16,0,0,0,0,143,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Amulet of the Veiled Vale,105,263,0,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Great Inventor's Storm Ampul (Level 90+),90,262,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Divination Amulet (Level 100+),100,252,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Gold Key, Crowns",False,None
Fraught Archival Ampul (Level 100+),100,252,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Housing Gauntlet, Crowns",False,None
Gloomy Cerberus Master Ampul (Level 100+),100,252,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Stormy Night Mire Amulet (Level 100+),100,252,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Housing Gauntlet, Crowns",False,None
Stormy Night Mire Amulet (Level 90+),90,252,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Baba Yaga's Hailstone Charm,105,230,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Drop,False,None
Lady of Spiders' Lure,100,221,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Fraught Archival Ampul (Level 90+),90,210,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Great Inventor's Storm Ampul (Level 80+),80,209,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Amulet of Divine Influence,90,200,0,3,0,0,30,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Drop,False,None
Lady of Spiders' Lure (Level 99+),99,200,0,3,0,0,30,45,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Unavailable,False,None
Electric Fairy Kei Necklace (Level 90+),90,184,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Stormy Night Mire Amulet (Level 80+),80,168,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Electric Fairy Kei Necklace (Level 80+),80,147,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Floramancer Amulet of Thorns (Level 80+),80,147,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Gloomy Cerberus Master Ampul (Level 90+),90,120,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Golden Storm Amulet,155,0,0,3,0,0,0,47,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,1,0,Bazaar,False,None
Regulation Artillery Medallion,150,0,0,3,0,0,0,46,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0,Bazaar,False,None
Striking Townie Amulet,160,0,0,3,0,0,0,48,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Dragonspyre Vanguard's Charm,130,529,0,2,0,0,0,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Crafting, Stone Key",False,None
Choice Kalamar Amulet,127,434,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Interstellar Officer's Charm,122,383,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key",False,None
Necklace of Eerem Palace,118,295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Gold Vendor, Drop, Stone Key",False,None
Amulet of the Sand Sea,116,275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gold Vendor,False,None
Malistaire's Squall Charm (Level 100+),100,252,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Rematch,False,None
Wastelander's Shocked Totem (Level 100+),100,252,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Umbra Queen's Shocked Totem (Level 100+),100,252,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Rematch,False,None
Kataba Iceblock Talisman,108,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Amulet of the Forlorn Tayg,106,227,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Wild Skyfarer's Amulet (Level 90+),90,210,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Shocked Totem (Level 90+),90,210,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Relic of the Fetid Lagoon,100,185,0,2,0,0,22,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Stone Key",False,None
Wild Skyfarer's Amulet (Level 80+),80,168,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Great Inventor's Storm Ampul (Level 70+),70,157,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Divination Amulet (Level 70+),70,126,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Fraught Archival Ampul (Level 70+),70,126,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Crowns,False,None
Gloomy Cerberus Master Ampul (Level 70+),70,126,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Stormy Night Mire Amulet (Level 70+),70,126,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Wastelander's Shocked Totem (Level 70+),70,126,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Lady of Spiders' Amulet,100,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Drop,False,None
Dragonspyre Soldier's Charm,130,511,0,1,0,0,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Burnished Rubal Locket,114,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Gold Vendor,False,None
Dunes Djinni's Pendant,112,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Memento of the Bleaks,104,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Polarian Tundra Pendant,102,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Great Inventor's Storm Ampul (Level 60+),60,104,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Burrower's Divination Amulet (Level 60+),60,84,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Gloomy Cerberus Master Ampul (Level 60+),60,84,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Crowns,False,None
Wild Skyfarer's Amulet (Level 60+),60,84,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Wastelander's Shocked Totem (Level 60+),60,84,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Crowns,False,None
Electric Fairy Kei Necklace (Level 60+),60,73,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Crowns,False,None
Floramancer Amulet of Thorns (Level 60+),60,73,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Crowns,False,None
Supreme Old Judge Talisman,148,594,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Ancient One Talisman,148,594,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Deflector Talisman,148,557,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Electric Talisman,148,557,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Science Talisman,148,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Old Judge Talisman,145,531,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Ancient One Talisman,145,531,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
