Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Demiurge's Temper Athame,150,911,23,0,0,16,0,68,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,None
Merciless Storm Athame,150,911,23,0,0,16,0,68,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Drop, Crowns",False,None
Thunderous Enforcer's Athame,165,908,23,0,0,15,0,63,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Drop,False,None
Electric Fairy Kei Knife (Level 140+),140,805,23,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Nullity's Stormy Athame (Level 150+),150,608,23,0,0,18,0,78,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Burrower's Divination Athame (Level 160+),160,1129,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Key, Crowns",False,None
Hunhau's Crying Sky Athame (Level 160+),160,1017,22,0,0,19,0,72,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
Fierce Dream Stalker Knife,170,912,22,0,0,19,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,1,1,Crafting,False,None
Crackling Night Mire Athame,160,904,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Housing Gauntlet,False,None
Fraught Archival Dirk (Level 160+),160,904,22,0,0,0,0,102,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Malistaire's Squall Blade (Level 160+),160,904,22,0,0,21,0,62,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Tormented Night Mire Athame,160,904,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Housing Gauntlet,False,None
Stormy Night Mire Athame (Level 160+),160,904,22,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Housing Gauntlet, Crowns",False,None
Striking City Dweller Athame,160,904,22,0,0,15,0,62,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Drop,False,None
Wild Skyfarer's Athame (Level 160+),160,904,22,0,0,21,0,62,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Shocked Dirk (Level 160+),160,904,22,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fractal Masterpiece Athame,160,903,22,0,0,13,0,61,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Wastelander's Shocked Dirk (Level 150+),150,810,22,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Unreal Dirk of Surging,170,0,22,0,0,21,0,97,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,Raid,False,None
Burrower's Divination Athame (Level 150+),150,1012,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Glistening Storm Dagger,155,862,21,0,0,13,0,60,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Gloomy Cerberus Master Dirk (Level 150+),150,810,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Stormy Night Mire Athame (Level 150+),150,810,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wild Skyfarer's Athame (Level 150+),150,810,21,0,0,20,0,59,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Eternal Fractal Athame,160,1129,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,None
Eternal Fractured Athame,160,1129,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,None
Eternal Fragmented Athame,160,1129,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,None
Great Inventor's Storm Dirk (Level 160+),160,1129,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Burrower's Divination Athame (Level 140+),140,894,20,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Artillery Officer Knife,150,821,20,0,0,13,0,58,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Unavailable,False,None
Thunderous Protector's Athame,165,794,20,0,0,13,0,53,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"Drop, Bazaar",False,None
Floramancer Blade of Thorns (Level 160+),160,791,20,0,0,21,0,92,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Nullity's Shocking Athame,160,791,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
Nullity's Lightning Athame,160,791,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
The Void's Lightning Athame,160,791,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
Striking Townie Athame,160,791,20,0,0,13,0,51,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"Drop, Bazaar",False,None
The Void's Stormy Athame (Level 160+),160,791,20,0,0,21,0,92,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
The Void's Shocking Athame,160,791,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,None
Fraught Archival Dirk (Level 140+),140,716,20,0,0,0,0,89,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Stormy Night Mire Athame (Level 140+),140,716,20,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Shocked Dirk (Level 140+),140,716,20,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wild Skyfarer's Athame (Level 140+),140,716,20,0,0,19,0,54,0,0,0,7,0,0,0,1,2,0,1,0,0,0,0,Crowns,False,None
Malevolent Storm Athame,150,1024,19,0,0,0,0,110,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Great Inventor's Storm Dirk (Level 150+),150,1012,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Delightful Sciencer Knife,140,960,19,0,0,0,0,105,0,0,0,5,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Uber Sciencer Knife,140,960,19,0,0,0,0,105,0,0,0,5,0,0,0,1,0,0,0,0,2,0,1,Drop,False,None
Supreme Electric Athame,148,950,19,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
The Void's Stormy Athame (Level 150+),150,709,19,0,0,20,0,88,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Electric Fairy Kei Knife (Level 120+),120,593,19,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Shocking August Sage Knife (Level 120+),120,527,19,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Magician's Storm Athame,150,1003,18,0,0,0,0,107,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Wunderbar Sciencer Knife,140,931,18,0,0,0,0,103,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,"Drop, Stone Key",False,None
Hierarch's Electric Athame,145,897,18,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Great Inventor's Storm Dirk (Level 140+),140,894,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Burrower's Divination Athame (Level 130+),130,776,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Golden Storm Dagger,155,754,18,0,0,11,0,50,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"Drop, Bazaar",False,None
Gloomy Cerberus Master Dirk (Level 140+),140,749,18,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Regulation Artillery Knife,150,718,18,0,0,11,0,49,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Bazaar,False,None
Floramancer Blade of Thorns (Level 140+),140,626,18,0,0,19,0,81,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fraught Archival Dirk (Level 130+),130,621,18,0,0,0,0,69,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Wastelander's Shocked Dirk (Level 130+),130,621,18,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wild Skyfarer's Athame (Level 130+),130,621,18,0,0,19,0,42,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Executive Insulated Knife,138,578,18,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Aphrodite's Storm of Thorns,100,245,18,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Stone Key,False,None
Supreme Deflector Athame,148,950,17,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Supreme Science Athame,148,950,17,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Dragoon's Shocking Dagger,130,914,17,0,0,0,0,126,0,0,6,0,0,0,0,1,0,0,0,0,2,0,1,"Crafting, Stone Key",False,Dragoon's Shocking Set
Guten Sciencer Knife,140,912,17,0,0,0,0,99,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Lemurian Electric Athame,142,845,17,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Divination Athame (Level 120+),120,658,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Chief's Insulated Knife,135,546,17,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Stormy Night Mire Athame (Level 120+),120,527,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Stormy Night Mire Athame (Level 130+),130,527,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Shocked Dirk (Level 120+),120,527,17,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wild Skyfarer's Athame (Level 120+),120,527,17,0,0,19,0,33,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Electric Fairy Kei Knife (Level 110+),110,486,17,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Shocking August Sage Knife (Level 110+),110,432,17,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blade of the Shadow Palace (Level 99+),99,300,17,0,0,14,0,17,0,0,0,27,0,0,0,0,0,0,0,1,2,0,1,Unavailable,False,None
Hierarch's Science Athame,145,897,16,0,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Hierarch's Deflector Athame,145,897,16,0,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Vanguard's Shocking Dagger,130,893,16,0,0,0,0,124,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,"Crafting, Stone Key",False,None
Great Inventor's Storm Dirk (Level 130+),130,776,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gnarly Kalamar Knife,127,672,16,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Director Insulated Knife,138,578,16,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Producer's Insulated Knife,138,578,16,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Consultant Insulated Knife,132,514,16,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragon's Talon of Tumult,100,320,16,0,2,16,0,18,0,0,15,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Soldier's Shocking Dagger,130,863,15,0,0,0,0,121,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,Unavailable,False,None
Lemurian Deflector Athame,142,845,15,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Science Athame,142,845,15,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Great Inventor's Storm Dirk (Level 120+),120,658,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Interstellar Navigator's Knife,122,588,15,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key, Fishing",False,None
Lead's Insulated Knife,135,546,15,0,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Supervisor Insulated Knife,135,546,15,0,0,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Burrower's Divination Athame (Level 110+),110,540,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Floramancer Blade of Thorns (Level 120+),120,461,15,0,0,19,0,50,0,0,0,7,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Stormy Night Mire Athame (Level 110+),110,432,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Shocked Dirk (Level 110+),110,432,15,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blade of the Felled Titan,90,320,15,0,0,17,0,15,0,0,0,17,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Malevolent Power Athame,150,1091,14,0,0,0,0,137,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Supreme Old Judge Athame,148,1013,14,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Contractor Insulated Knife,132,514,14,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Specialist Insulated Knife,132,514,14,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Blade of the Shadow Palace,100,380,14,0,0,15,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Drop, Crafting, Crowns",False,None
Uber Candymancer Knife,140,1023,13,0,0,0,0,130,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Drop,False,None
Hierarch's Old Judge Athame,145,956,13,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Flashy Crane Athame,140,768,13,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Quest,False,None
Alphoi Charger Knife,130,714,13,0,0,0,0,95,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,Crafting,False,None
Stormy Paradox Dagger,130,714,13,0,0,0,0,95,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Storm Liaison's Athame,130,514,13,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Quest,False,None
Eerem Razor of Clangor,118,449,13,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Burrower's Divination Athame (Level 100+),100,422,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Key, Crowns",False,None
Sand Sea Dagger of Havoc,116,417,13,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Gloomy Cerberus Master Dirk (Level 120+),120,402,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fraught Archival Dirk (Level 100+),100,338,13,0,0,0,0,50,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,"Housing Gauntlet, Crowns",False,None
Kris of the Shadow Palace,100,338,13,0,0,13,0,30,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Unavailable,False,None
Gloomy Cerberus Master Dirk (Level 100+),100,338,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Malistaire's Squall Blade (Level 100+),100,338,13,0,0,18,0,30,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Stormy Night Mire Athame (Level 100+),100,338,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Housing Gauntlet, Crowns",False,None
Wild Skyfarer's Athame (Level 100+),100,338,13,0,0,18,0,30,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Shocked Dirk (Level 100+),100,338,13,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Umbra Queen's Shocked Dirk (Level 100+),100,338,13,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Electric Fairy Kei Knife (Level 90+),90,333,13,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Supreme Ancient One Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Supreme Founder's Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Wunderbar Candymancer Knife,140,992,12,0,0,0,0,128,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,"Drop, Stone Key",False,None
Guten Candymancer Knife,140,972,12,0,0,0,0,124,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Lemurian Old Judge Athame,142,900,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Crackling Zanadu Dagger,130,689,12,0,0,0,0,91,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Stone Key",False,None
Executive Hazmat Knife,138,646,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Chief's Hazmat Knife,135,610,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Great Inventor's Storm Dirk (Level 100+),100,422,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Rubal Thunder Janbiya,114,385,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Djinn Khanjar of Flux,112,379,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gloomy Cerberus Master Dirk (Level 110+),110,354,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Warlord's Blade of Gusts,95,305,12,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,"Gold Vendor, Bazaar",False,None
Electric Fairy Kei Knife (Level 80+),80,285,12,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Hierarch's Ancient One Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Hierarch's Founder's Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Lemurian Ancient One Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Founder's Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Cabalist Chaotic Dagger,125,672,11,0,0,0,0,79,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Director Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Producer's Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Lead's Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Supervisor Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Consultant Hazmat Knife,132,574,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Divination Athame (Level 90+),90,369,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Arcanum Diviner's Razor,108,363,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Fraught Archival Dirk (Level 90+),90,296,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Stormy Night Mire Athame (Level 90+),90,296,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wild Skyfarer's Athame (Level 90+),90,296,11,0,0,18,0,27,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blackwater's Dirk of Havoc,100,288,11,0,2,12,0,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Fraught Archival Dirk (Level 80+),80,253,11,0,0,0,0,38,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Wastelander's Shocked Dirk (Level 80+),80,253,11,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
King Alric's Royal Athame,98,250,11,0,0,16,0,11,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Jungle King's Roar,66,225,11,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Rainy Season Spike,66,225,11,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Tetrus Khanjar of Tempests,120,610,10,0,0,0,0,72,0,0,5,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Contractor Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Specialist Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Great Inventor's Storm Dirk (Level 90+),90,369,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Enchanter's Dirk of Lightning,106,337,10,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Burrower's Divination Athame (Level 80+),80,316,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Hopper Blade of Sandstorms,98,293,10,0,0,15,0,0,5,0,10,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Gloomy Cerberus Master Dirk (Level 80+),80,253,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Stormy Night Mire Athame (Level 80+),80,253,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Electric Fairy Kei Knife (Level 70+),70,237,10,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Steel Scimitar,60,208,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"Gold Vendor, Bazaar",False,None
