Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Fiery Conical of The Void (Level 150+),150,560,28,9,8,9,0,82,5,0,0,0,0,16,0,0,0,0,Raid,False,False
Fire Fairy Kei Broadbrim (Level 120+),120,421,28,9,5,0,142,63,6,0,0,0,0,12,0,2,1,0,Crowns,False,False
Fiery Conical of The Nullity (Level 160+),160,692,28,7,7,10,172,0,9,0,0,0,0,15,0,2,0,1,Raid,False,False
Morganthe's Fiery Arachna Crown (Level 140+),140,595,28,7,6,9,134,0,0,0,0,0,0,17,0,0,0,0,Crowns,False,False
Fiery Conical of The Nullity (Level 150+),150,640,28,6,6,10,0,0,8,0,0,0,0,14,0,0,0,0,Raid,False,False
Soldier's Fiery Helm,130,745,28,0,8,11,162,0,5,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Director Thermal Hood,138,662,28,0,8,11,0,0,0,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Flashy Townie Kanga-Cap,160,606,28,0,0,7,129,58,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Chief's Thermal Hood,135,538,28,0,0,9,153,0,0,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Fiery Night Mire Top Hat (Level 130+),130,667,27,8,7,6,127,79,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Douli Hat (Level 130+),130,401,27,8,7,10,127,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 130+),130,401,27,8,7,10,127,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Golden Fire Helmet,155,569,27,6,0,0,124,57,5,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Lemurian Firewall Hat,142,729,27,0,0,12,0,0,0,0,3,0,0,15,0,0,0,0,Drop/Vendor,False,False
Time Warden Kavuk of Pyres,120,528,27,0,6,0,127,0,4,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Highlands Fighter's Balmoral (Level 150+),150,619,26,12,7,8,121,88,0,0,0,0,0,13,0,0,0,0,Gold Key/Gauntlet,False,False
Great Inventor's Fire Hat (Level 140+),140,587,26,9,8,8,115,87,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 120+),120,481,26,9,0,6,0,72,5,0,0,0,0,12,0,0,0,0,Crowns,False,False
Fire Fairy Kei Broadbrim (Level 110+),110,375,26,9,5,0,133,60,5,0,0,0,0,11,0,2,1,0,Crowns,False,False
Illuminated Hardback Helmet (Level 120+),120,601,26,8,7,6,124,72,5,0,0,0,0,0,0,2,1,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 120+),120,601,26,8,7,6,124,72,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 120+),120,361,26,8,7,10,124,0,5,0,0,0,0,12,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Douli Hat (Level 120+),120,361,26,8,7,10,124,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 120+),120,361,26,8,7,10,124,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Regulation Cavalry Hat,150,542,26,6,0,0,121,55,4,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Producer's Thermal Hood,138,745,26,0,0,13,0,0,0,0,3,0,0,16,0,0,0,0,Drop/Vendor,False,False
Lead's Thermal Hood,135,621,26,0,8,11,0,0,0,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Cowl (Level 140+),140,587,26,0,6,8,153,65,7,0,0,0,0,16,0,2,0,1,Crowns,False,False
Consultant Thermal Hood,132,497,26,0,0,8,147,0,0,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Highlands Fighter's Balmoral (Level 140+),140,595,25,11,7,8,115,86,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Supervisor Thermal Hood,135,704,25,0,0,13,0,0,0,0,3,0,0,15,0,0,0,0,Drop/Vendor,False,False
Rad Kalamar Lid,127,581,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Specialist Thermal Hood,132,580,25,0,7,11,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Radical Space Helmet,140,538,25,0,7,10,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Luphilim's Blazing Helm,110,437,25,0,6,7,123,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Hat (Level 130+),130,534,24,9,8,7,109,79,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 110+),110,428,24,9,0,6,0,68,5,0,0,0,0,11,0,0,0,0,Crowns,False,False
Fire Fairy Kei Broadbrim (Level 100+),100,329,24,9,6,0,132,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Hardback Helmet (Level 110+),110,535,24,8,6,6,117,68,5,0,0,0,0,0,0,2,1,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 110+),110,535,24,8,6,6,117,68,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Helm (Level 110+),110,535,24,8,6,6,117,68,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 110+),110,321,24,8,6,9,117,0,5,0,0,0,0,11,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Douli Hat (Level 110+),110,321,24,8,6,9,117,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Charred Mantle of the Burn,100,423,24,7,6,0,132,56,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Cowl (Level 130+),130,534,24,0,6,7,145,59,7,0,0,0,0,15,0,2,0,1,Crowns,False,False
Highlands Fighter's Balmoral (Level 130+),130,563,23,11,7,8,109,78,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Great Inventor's Fire Hat (Level 120+),120,481,23,9,8,7,107,72,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Fire Fairy Kei Broadbrim (Level 90+),90,294,23,8,6,0,119,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Contractor Thermal Hood,132,662,23,0,0,12,0,0,0,0,3,0,0,14,0,0,0,0,Drop/Vendor,False,False
Fiery Liaison's Hat,130,538,23,0,7,10,0,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Interstellar Engineer Helm,122,508,23,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Cowl (Level 120+),120,481,23,0,6,7,142,54,7,0,0,0,0,13,0,2,0,1,Crowns,False,False
Shimmering Majoris Cowl,110,414,23,0,0,10,122,0,4,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Hood (Level 100+),100,376,22,9,0,8,0,64,4,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Fiery Night Mire Top Hat (Level 100+),100,469,22,8,6,0,116,64,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Hardback Helmet (Level 100+),100,469,22,8,6,0,116,64,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Wastelander's Scorched Hat (Level 100+),110,321,22,8,6,9,116,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Umbra Queen's Scorched Crown (Level 100+),100,0,22,8,6,9,116,0,4,0,0,0,0,0,0,0,0,0,Crafting,False,False
Charred Hat of the Burn,100,376,22,6,5,0,116,48,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Dragonhorn Helm of Fire,110,437,22,0,0,0,125,0,4,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Titan Warrior Skyfire Helm,110,391,22,0,0,9,120,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Alkali Burning Sands Kalpak,118,389,22,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Douli Hat (Level 100+),100,376,22,0,6,9,116,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Locks (Level 100+),100,376,22,0,6,9,116,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Morganthe's Fiery Arachna Crown (Level 100+),100,376,22,0,6,9,116,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Hat (Level 110+),110,428,21,9,7,7,100,68,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 90+),90,336,21,8,0,7,0,60,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Trappings (Level 110+),110,613,21,7,9,8,74,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 90+),90,419,21,7,6,0,104,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Hardback Helmet (Level 90+),90,419,21,7,6,0,104,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Broadbrim (Level 80+),80,257,21,7,5,0,96,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 90+),90,0,21,7,6,8,104,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Chrysanthemum Cowl (Level 110+),110,428,21,0,5,7,133,51,6,0,0,0,0,12,0,2,0,1,Crowns,False,False
Volatile Borealis Brim,110,368,21,0,0,8,118,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Vizier's Mantle of Smolders,116,361,21,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Douli Hat (Level 90+),90,336,21,0,6,8,104,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 90+),90,336,21,0,6,8,104,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Hat (Level 100+),100,376,20,9,7,7,0,64,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Balmoral (Level 100+),100,376,20,9,7,7,0,64,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Helm (Level 90+),90,382,20,6,6,0,103,59,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Pyro's Bright Hat,85,420,20,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Parched Wayfarer's Fez,114,334,20,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Exile Fiery Hat,105,299,20,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Hat (Level 90+),90,336,19,8,7,6,0,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 80+),80,293,19,7,0,6,0,49,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 80+),80,366,19,6,5,0,84,49,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Broadbrim (Level 70+),70,220,19,6,5,0,87,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 80+),80,0,19,6,5,7,84,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Nomad's Sunfire Torboosh,112,328,19,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Pyromancer's Spire,108,322,19,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Douli Hat (Level 80+),80,293,19,0,5,7,84,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Helm (Level 80+),80,358,18,6,6,0,86,49,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 70+),70,313,18,5,5,0,76,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Helm (Level 70+),70,313,18,5,5,0,76,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Hardback Helmet (Level 70+),70,313,18,5,5,0,76,41,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Snowcrusher's Mantle of Embers,50,195,18,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Snowcrusher's Hat of Embers (Socketed),50,195,18,4,0,4,0,0,3,0,0,0,0,0,0,2,1,0,Crafting,False,False
Morganthe's Fiery Trappings (Level 80+),80,379,18,0,8,6,54,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Enchanter's Fervid Hat,106,299,18,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Morganthe's Fiery Arachna Crown (Level 80+),80,286,18,0,6,7,86,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Douli Hat (Level 70+),70,251,18,0,5,7,76,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 70+),70,251,18,0,5,7,76,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Hat (Level 80+),80,293,17,7,6,5,0,49,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Helm of Rashes (Level 80+),80,257,17,7,6,6,0,43,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 60+),60,208,17,5,0,5,0,34,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Hood (Level 50+),50,173,17,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Fiery Night Mire Top Hat (Level 60+),60,260,17,4,4,0,59,34,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 50+),50,216,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Illuminated Hardback Helmet (Level 50+),50,216,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Wastelander's Scorched Hat (Level 60+),60,0,17,4,4,6,59,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 50+),50,0,17,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Snowcrusher's Hat of Embers,50,173,17,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Knightly Helm,76,355,17,0,5,0,140,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Transcendent Laurel of Sparks,90,350,17,0,6,7,0,0,5,0,7,0,0,0,0,0,0,0,Crafting,False,False
Evoker's Ember Brim,104,276,17,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Douli Hat (Level 60+),60,208,17,0,4,6,59,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 60+),60,208,17,0,4,6,59,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Douli Hat (Level 50+),50,173,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Arachna Crown (Level 50+),50,173,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Locks (Level 50+),50,173,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Firestarter's Hood,60,240,16,9,6,0,77,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Highlands Fighter's Balmoral (Level 80+),80,286,16,7,6,5,0,49,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Zigazag Desert Headgear,60,252,16,7,4,2,93,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Scorching Desert Greathelm,100,309,16,6,6,9,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Senator's Laurel of Sparks,90,330,16,0,5,7,0,0,4,0,6,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mage's Smoldering Conical,102,253,16,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Krokopatra Inferno Fez,100,443,15,12,0,7,167,0,4,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Blazing Chieftain's Helm,56,230,15,6,6,0,75,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Great Inventor's Fire Hat (Level 60+),60,208,15,5,5,5,0,34,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Hat (Level 50+),50,173,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Balmoral (Level 50+),50,173,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Top Hat (Level 40+),40,190,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Helm (Level 40+),40,190,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Hat (Level 40+),40,0,15,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Desert Trader's Shroud,96,364,15,0,5,0,182,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
SmokeRider's Hood,96,364,15,0,12,0,130,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Zeus' Eternal Flame Helm,90,350,15,0,4,7,160,0,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mantis' Helmet of Ignition,95,325,15,0,6,9,35,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mantis Helm of Embers,90,325,15,0,6,9,0,0,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Headdress of Dragon Fire,58,240,15,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Ashen Snow Hood,55,204,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Burnt Hood of Balance,55,204,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Firedreamer's Helmet,55,204,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Scorched Coif of Sorrow,55,204,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Pyro's Carefree Cap,55,204,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
