Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Fiery Robe of The Void (Level 150+),150,1376,22,10,8,11,0,109,6,0,0,0,0,19,0,0,0,0,Raid,False,False
Morganthe's Fiery Trappings (Level 140+),140,1150,22,8,10,8,89,0,0,0,0,0,0,17,0,0,0,0,Crowns,False,False
Wastelander's Scorched Armor (Level 120+),120,766,22,8,9,8,77,0,6,0,0,0,0,15,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Garb (Level 120+),120,766,22,8,9,8,77,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Pyro's Bright Robes,85,580,22,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Robes of Malistaire's Ire,100,661,21,14,18,9,106,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Robe (Level 160+),160,1721,21,12,0,7,98,120,9,0,0,0,0,20,0,2,0,1,Gold Key/Gauntlet,False,False
Fervid Dream Warper Armor,170,0,21,12,7,6,112,101,11,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Furious Enforcer's Uniform,165,0,21,12,7,6,105,96,10,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Flashy City Dweller Vest,160,0,21,12,7,6,98,90,9,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Highlands Fighter's Kit (Level 140+),140,1337,21,11,7,10,77,112,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Primordial Masterpiece Cape,160,1033,21,11,0,0,98,90,9,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,False
Illuminated Plot Armor (Level 110+),110,613,21,11,6,8,74,91,5,0,0,0,0,0,0,2,0,1,Crowns,False,False
Fiery Night Mire Coat (Level 110+),110,613,21,11,6,8,74,91,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Armor (Level 110+),110,613,21,7,9,8,74,0,5,0,0,0,0,13,0,0,0,0,Crowns,False,False
Scorching Desert Vestment,100,566,21,7,7,0,0,20,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Chrysanthemum Coat (Level 140+),140,1070,21,0,9,8,102,84,9,0,0,0,0,15,0,2,0,1,Crowns,False,False
Robes of Starfire,94,510,20,12,15,0,60,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Grim Cerberus Master Armor (Level 100+),100,461,20,11,8,0,74,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Coat (Level 100+),100,461,20,11,8,0,74,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Plot Armor (Level 100+),100,461,20,11,0,8,74,84,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Great Inventor's Fire Coat (Level 130+),130,1147,20,10,7,9,68,105,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Great Inventor's Fire Coat (Level 120+),120,957,20,10,7,9,66,96,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Zigazag Desert Armor,60,323,20,10,5,4,46,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Coat (Level 130+),130,918,20,0,9,7,91,79,9,0,0,0,0,14,0,2,0,1,Crowns,False,False
Morganthe's Fiery Trappings (Level 100+),100,547,20,0,10,6,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Zeus' Skyforged Plate,90,525,20,0,7,9,91,0,6,0,0,20,0,0,0,0,0,0,Drop/Vendor,False,False
Poseidon's Firestream Garb,90,520,20,0,0,10,75,0,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Umbra Queen's Scorched Garment (Level 100+),100,461,20,0,9,8,74,0,5,0,0,0,0,0,0,0,0,0,Crafting,False,False
Blazing Skyfarer's Garb (Level 100+),100,461,20,0,9,8,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Vestment (Level 100+),100,461,20,0,9,8,74,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Glistening Fire Lamellar,155,978,19,11,0,0,93,88,6,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,False
Fiery Night Mire Coat (Level 90+),90,419,19,10,7,0,63,79,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Plot Armor (Level 90+),90,419,19,10,0,7,63,79,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Coat (Level 110+),110,766,19,9,7,9,63,91,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Floramancer Armor of Rashes (Level 110+),110,690,19,8,8,9,0,80,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Fiery Chrysanthemum Coat (Level 110+),110,613,19,0,9,7,84,68,7,0,0,0,0,12,0,2,0,1,Crowns,False,False
Transcendent Toga of Sparks,90,547,19,0,7,8,0,0,6,0,6,0,0,0,0,0,0,0,Crafting,False,False
Senator's Toga of Sparks,90,547,19,0,6,8,0,0,5,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Salamander's Dashing Tunic,80,520,19,0,6,0,40,18,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Lost World Ember Jerkin,85,502,19,0,0,10,75,0,3,0,0,7,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Morganthe's Fiery Trappings (Level 90+),90,459,19,0,9,6,63,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Armor (Level 90+),90,419,19,0,8,7,63,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Guard of the Sun Fire Armor,84,430,18,13,6,0,70,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Unseen Lord's Cinder Plate,90,380,18,12,0,8,91,28,3,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Firestarter's Cape,60,340,18,12,8,0,37,13,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Cavalry Officer Uniform,150,931,18,11,0,0,91,86,5,0,0,0,0,16,0,0,0,0,Drop/Vendor,False,False
Armor of Carpathesian Fury,100,630,18,11,16,7,99,0,0,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Highlands Fighter's Kit (Level 130+),130,1337,18,10,9,6,68,105,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 120+),120,942,18,10,9,6,66,95,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 110+),110,736,18,10,9,6,63,90,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Devil's Flower Vestment,100,404,18,10,8,0,84,73,7,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Furious Protector's Uniform,165,0,18,10,6,0,90,80,9,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Flashy Townie Vest,160,0,18,10,6,0,84,75,8,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Coat (Level 100+),100,576,18,9,9,7,0,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 100+),100,576,18,9,9,7,0,84,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Coat (Level 80+),80,379,18,9,7,0,54,66,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Coat (Level 70+),70,336,18,8,7,0,47,54,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Armor (Level 70+),70,336,18,8,7,0,47,54,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Chief's Garb of Flames,56,305,18,7,8,0,37,13,0,0,5,0,0,0,0,0,0,0,Crafting,False,False
EmberTongue's Charred Gear,95,445,18,0,7,0,70,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Hades' Inferno Plate,90,440,18,0,4,7,91,0,7,0,0,9,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Scorched Armor (Level 80+),80,379,18,0,8,6,54,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Garb (Level 80+),80,379,18,0,8,6,54,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Molten Jerkin,58,360,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fire-Forged Warlord Armor,58,347,18,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Scorched Armor (Level 70+),70,336,18,0,8,6,47,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Trappings (Level 70+),70,336,18,0,8,6,47,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ashen Snow Jerkin,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Burnt Uniform of Balance,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Firedreamer's Armor,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Raiment of Blazing Bolts,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Pyro's Carefree Tunic,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Scorched Smock of Sorrow,55,306,18,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Devoted Vestment,52,144,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Horned Vestment,74,415,17,12,6,0,60,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Great Inventor's Fire Coat (Level 90+),90,523,17,8,8,6,0,79,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 90+),90,523,17,8,8,6,0,79,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Dress (Level 90+),90,471,17,7,7,0,72,0,7,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Coat (Level 60+),60,296,17,7,7,0,32,45,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Plot Armor (Level 60+),60,296,17,7,0,6,32,45,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Mantis Armor of Embers,90,445,17,0,7,0,70,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Garb (Level 60+),60,296,17,0,8,6,32,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Trappings (Level 60+),60,296,17,0,8,6,32,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Volatile Vestment,58,252,17,0,8,0,10,10,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Incendiary Armor,56,240,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Torched Tunic,56,240,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Scorched Surcoat,54,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Golden Fire Lamellar,155,815,16,10,0,0,80,73,5,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Robe (Level 100+),100,576,16,9,0,8,0,84,7,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Knave's Blazing Tunic,70,457,16,9,0,7,67,0,3,0,0,8,0,0,0,0,0,0,Drop/Vendor,False,False
Devil's Flower Aegis,100,346,16,9,7,0,74,63,7,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Coat (Level 80+),80,473,16,8,8,5,0,66,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 80+),80,473,16,8,8,5,0,66,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Dress (Level 80+),80,426,16,7,7,0,61,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Coat (Level 70+),70,420,16,7,8,5,0,54,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Robes of the Fire Sands,60,271,16,7,4,3,32,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fire Fairy Kei Dress (Level 70+),70,378,16,6,7,0,53,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Coat (Level 50+),50,260,16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Plot Armor (Level 50+),50,260,16,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Poseidon's Sizzling Garb,70,435,16,5,6,7,66,0,3,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Mighty Chac's Armor,80,423,16,0,6,0,65,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Garb (Level 50+),50,260,16,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Vestment (Level 50+),50,260,16,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Morganthe's Fiery Trappings (Level 50+),50,260,16,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Armor (Level 50+),50,260,16,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Ingonyama's Burning Robe,66,385,15,12,6,0,56,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Regulation Cavalry Uniform,150,776,15,10,0,0,78,72,5,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Brimstone Gear of Darkmoor,100,600,15,8,13,6,93,0,0,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Coat (Level 60+),60,369,15,6,8,5,0,45,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burning Ram Armor,70,490,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Zafaria Tour Jacket,68,420,15,0,0,6,56,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wildfire Garb,68,420,15,0,6,0,56,0,0,0,7,0,0,0,0,0,0,0,Drop/Vendor,False,False
Artisan's Toga of Embers,70,410,15,0,5,7,0,0,5,0,5,0,0,0,0,0,0,0,Crafting,False,False
Senator's Toga of Embers,70,410,15,0,5,7,0,0,4,0,4,0,0,0,0,0,0,0,Drop/Vendor,False,False
Robes of Sun Fire,60,390,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Robe (Level 80+),80,473,14,8,0,6,0,66,6,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Robe (Level 70+),70,420,14,7,0,6,0,54,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 70+),70,462,14,6,7,5,0,54,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 60+),60,374,14,6,7,4,0,45,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Dragonfire Cloak,50,227,14,6,7,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Malistaire's Dragonfire Suit (Socketed),50,227,14,6,7,0,0,0,3,0,0,0,0,0,0,2,0,1,Crafting,False,False
Great Inventor's Fire Coat (Level 50+),50,324,14,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Kit (Level 50+),50,324,14,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Armor of Rashes (Level 50+),50,292,14,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Flameborn Sidhe Cloak,65,421,14,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Robe (Level 60+),60,369,13,6,0,6,0,45,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Zeus' Blazing Sun Raiment,30,240,13,0,5,4,0,0,0,0,8,8,0,0,0,0,0,0,Drop/Vendor,False,False
Robe of the Summer Wolf,50,217,13,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Malistaire's Dragonfire Suit,50,0,12,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Night Mire Coat (Level 40+),40,216,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Armor (Level 40+),40,216,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Armor (Level 30+),30,192,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Raiment of the Royal Flame,40,270,12,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burning Scales Raiment,60,227,12,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Garb (Level 40+),40,216,12,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Trappings (Level 40+),40,216,12,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Armor (Level 40+),40,216,12,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Garb (Level 30+),30,192,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Trappings (Level 30+),30,192,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Celestian Cinder Armor,50,0,11,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,True
Great Inventor's Fire Coat (Level 40+),40,270,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Coat (Level 30+),30,240,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Floramancer Armor of Rashes (Level 30+),30,216,11,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Quenching Tunic,70,422,11,0,0,0,45,0,3,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Adept's Radiant Toga,30,220,11,0,4,4,0,0,0,0,5,3,0,0,0,0,0,0,Crafting,False,False
Highlands Fighter's Kit (Level 40+),40,270,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Dragonfire Cloak (H300),50,300,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,False
Vestment of the Inferno,45,300,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Palace Guard's Firebreaker,40,253,10,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Flamewing's Phoenix Cloak,45,200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Senator's Radiant Toga,30,200,10,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,Drop/Vendor,False,False
Spearcaller's Smoldering Coat,45,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Firetusk's Inferno Cloak,45,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Advanced Fire Robes,50,325,9,9,4,0,10,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Bonebreaker Robe of Flame,40,247,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Coat of the Burning Principle,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Cloak of the Gleaming Havoc,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Coat of the Arctic Flame,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Raiment of the Funeral Pyre,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Surcoat of the Spirit Fire,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Smock of the Glowing Fable,44,217,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Chronius' Cloak of the Inferno,45,200,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fighter's Vestment,45,200,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,False
Gurtok Firesmock,45,200,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Soulsinger's Surcoat,45,200,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Doom Cloak,45,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
