Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Blazing Skyfarer's Boots (Level 160+),160,690,38,10,5,9,114,0,7,0,0,0,0,14,0,2,0,1,Crowns,False,False
Malistaire's Vengeance Boots (Level 160+),160,690,38,10,5,9,114,0,7,0,0,0,0,14,0,2,0,1,Crafting,False,False
Wastelander's Scorched Boots (Level 160+),160,690,38,10,5,9,114,0,7,0,0,0,0,14,0,2,0,1,Crowns,False,False
Hunhau's Meteoric Boots (Level 160+),160,1035,38,9,0,7,114,134,7,0,0,0,0,16,0,2,0,1,Raid,False,False
Primordial Masterpiece Boots,160,919,38,7,0,0,113,115,6,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Glistening Fire Boots,155,867,38,6,0,0,109,112,6,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Flashy City Dweller Hoppers,160,920,38,0,3,7,114,115,7,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Supreme Firewall Shoes,148,1093,37,10,0,7,0,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Delightful Freshbaker Boots,140,938,37,10,0,9,102,0,0,0,2,0,0,14,0,0,0,0,Crafting,False,False
Uber Freshbaker Boots,140,938,37,10,0,9,102,0,0,0,2,0,0,14,0,0,0,0,Drop/Vendor,False,False
Demiurge's Rage Greaves,150,920,37,9,4,7,121,127,7,0,0,0,0,0,0,0,0,0,Crafting,False,False
Merciless Fire Boots,150,920,37,9,4,7,121,127,7,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Hierarch's Volcanic Shoes,145,911,37,8,0,0,110,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Lemurian Eruption Shoes,142,729,37,0,2,0,124,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Dragoon's Fiery Boots,130,1051,36,10,0,8,135,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,True
Wunderbar Freshbaker Boots,140,905,36,9,0,8,102,0,0,0,2,0,0,13,0,0,0,0,Drop/Vendor,False,False
Cavalry Officer Footwear,150,826,36,6,0,0,106,109,6,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Alphoi Trooper Boots,130,795,36,5,0,9,120,0,0,0,0,0,0,12,0,0,0,0,Crafting,False,False
Fiery Paradox Boots,130,795,36,5,0,9,120,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Fervid Dream Stalker Boots,170,1032,35,13,6,7,0,167,6,0,0,0,0,14,0,1,1,1,Crafting,False,False
Unreal Wraps of Overheating,170,903,35,12,6,8,0,146,6,0,0,0,0,16,0,1,1,1,Raid,False,False
Hierarch's Firewall Shoes,145,1032,35,10,0,6,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Vanguard's Fiery Boots,130,1028,35,10,0,7,135,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Guten Freshbaker Boots,140,883,35,9,0,8,102,0,0,0,2,0,0,12,0,0,0,0,Drop/Vendor,False,False
Daemonic Wraps of Overheating,170,1032,35,8,5,9,146,0,10,0,0,0,0,14,0,2,0,1,Raid,False,False
Lemurian Volcanic Shoes,142,850,35,8,0,0,110,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Fierce Alphoi Boots,125,969,35,5,4,0,101,0,0,0,0,0,0,11,0,0,0,0,Crafting,False,False
Blazing Zanadu Boots,130,775,35,5,0,8,115,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Cabalist Cleansing Stompers,125,742,35,5,4,0,110,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Boots (Level 170+),170,1032,35,0,5,7,146,125,10,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Flaming Chivalric Boots (Level 170+),170,1032,35,0,5,7,146,125,10,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Executive Thermal Boots,138,773,35,0,5,0,120,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Eternal Primordial Boots,160,920,34,12,6,7,98,153,0,0,0,0,0,12,0,1,1,1,Crafting,False,False
Great Inventor's Fire Boots (Level 160+),160,920,34,12,6,7,98,153,0,0,0,0,0,12,0,1,1,1,Crowns,False,False
Floramancer Greaves of Rashes (Level 160+),160,805,34,11,6,8,0,134,6,0,0,0,0,14,0,1,1,1,Crowns,False,False
Fiery Boots of The Void (Level 160+),160,805,34,11,6,8,0,134,6,0,0,0,0,14,0,1,1,1,Raid,False,False
Fiery Night Mire Boots (Level 150+),150,1022,34,10,5,5,106,146,6,0,0,0,0,0,0,1,1,1,Crowns,False,False
Grim Cerberus Master Boots (Level 150+),150,1022,34,10,5,5,106,186,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Soldier's Fiery Boots,130,993,34,10,0,6,135,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Blazing Skyfarer's Boots (Level 150+),150,614,34,10,5,8,106,0,6,0,0,0,0,12,0,2,0,1,Crowns,False,False
Wastelander's Scorched Boots (Level 150+),150,614,34,10,5,8,106,0,6,0,0,0,0,12,0,2,0,1,Crowns,False,False
Morganthe's Fiery Heels (Level 150+),150,614,34,10,5,8,106,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Fiery Boots of The Nullity (Level 160+),160,920,34,8,5,9,130,0,9,0,0,0,0,12,0,2,0,1,Raid,False,False
Golden Fire Boots,155,758,34,5,0,0,93,93,5,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Flaming Chivalric Boots (Level 160+),160,920,34,0,5,7,130,115,9,0,0,0,0,16,0,2,0,1,Crowns,False,False
Furious Protector's Boots,165,854,34,0,0,6,104,100,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Flashy Townie Hoppers,160,805,34,0,0,6,98,96,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Firewall Shoes,142,972,33,9,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Director Thermal Boots,138,883,33,8,0,0,106,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Chief's Thermal Boots,135,718,33,0,5,0,109,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Grim Cerberus Master Boots (Level 140+),140,946,32,8,5,0,102,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Regulation Cavalry Footwear,150,722,32,5,0,0,91,91,5,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Boots (Level 140+),140,716,31,12,0,5,0,141,6,0,0,0,0,12,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 140+),140,537,31,10,5,8,102,0,6,0,0,0,0,12,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 140+),140,537,31,10,5,8,102,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Producer's Thermal Boots,138,994,31,9,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Lead's Thermal Boots,135,828,31,8,0,0,96,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Time Warden Galesh of Pyres,120,742,31,5,4,0,105,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Consultant Thermal Boots,132,662,31,0,5,0,105,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Boots (Level 150+),150,818,30,12,6,6,91,146,0,0,0,0,0,11,0,1,1,1,Crowns,False,False
Highlands Fighter's Boots (Level 150+),150,818,30,12,6,6,91,146,0,0,0,0,0,11,0,0,0,0,Gold Key/Gauntlet,False,False
Fiery Boots of The Void (Level 150+),150,716,30,11,6,7,0,163,5,0,0,0,0,12,0,0,0,0,Raid,False,False
Supervisor Thermal Boots,135,938,30,9,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Fire Fairy Kei Slippers (Level 120+),120,449,30,9,3,0,87,117,6,0,0,0,0,9,0,2,0,1,Crowns,False,False
Fiery Boots of The Nullity (Level 150+),150,818,30,8,5,8,0,0,8,0,0,0,0,11,0,0,0,0,Raid,False,False
Specialist Thermal Boots,132,773,30,7,0,0,93,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Radical Space Boots,140,718,30,7,0,0,95,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Boots (Level 130+),130,615,29,11,0,5,0,137,5,0,0,0,0,10,0,0,0,0,Crowns,False,False
Highlands Fighter's Boots (Level 140+),140,757,29,10,5,6,87,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 130+),130,768,29,9,5,5,98,137,5,0,0,0,0,0,0,1,1,1,Crowns,False,False
Fiery Night Mire Boots (Level 130+),130,768,29,9,5,5,98,137,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 130+),130,461,29,9,5,8,98,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 130+),130,461,29,9,5,8,98,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Luphilim's Blazing Boots,110,583,29,5,0,0,63,0,0,3,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Contractor Thermal Boots,132,883,28,9,0,6,0,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Fire Fairy Kei Slippers (Level 110+),110,360,28,9,3,0,87,115,6,0,0,0,0,8,0,2,0,1,Crowns,False,False
Fiery Liaison's Boots,130,718,28,7,0,0,84,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Shimmering Majoris Footgear,110,553,28,5,0,6,102,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Boots (Level 140+),140,716,28,0,5,6,116,106,8,0,0,0,0,13,0,2,0,1,Crowns,False,False
Red Boots of the Eternal Flame,120,630,28,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Boots (Level 120+),120,513,27,10,0,5,0,133,5,0,0,0,0,9,0,0,0,0,Crowns,False,False
Fiery Night Mire Boots (Level 120+),120,641,27,8,4,5,76,133,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 120+),120,385,27,8,4,8,76,0,5,0,0,0,0,9,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 120+),120,385,27,8,4,8,76,0,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 120+),120,634,27,7,5,0,76,0,0,0,0,0,0,7,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 120+),120,507,27,5,5,6,76,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Great Inventor's Fire Boots (Level 130+),130,615,26,11,6,6,84,137,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 110+),110,412,26,10,0,5,0,131,5,0,0,0,0,8,0,0,0,0,Crowns,False,False
Fire Fairy Kei Slippers (Level 100+),100,271,26,9,4,0,84,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 110+),110,514,26,8,4,5,76,131,5,0,0,0,0,0,0,1,1,1,Crowns,False,False
Fiery Night Mire Boots (Level 110+),110,514,26,8,4,5,76,131,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 110+),110,309,26,8,4,7,76,0,5,0,0,0,0,8,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 110+),110,309,26,8,4,7,76,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 110+),110,309,26,8,4,7,76,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Kermes Fire Walkers,100,349,26,7,4,0,84,109,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Titan Warrior Skyfire Riders,110,522,26,4,0,6,100,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Grim Cerberus Master Boots (Level 110+),110,489,25,7,5,0,76,0,0,0,0,0,0,6,0,0,0,0,Crowns,False,False
Volatile Borealis Boots,110,491,25,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Boots (Level 100+),100,310,24,10,0,6,0,124,5,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Fiery Night Mire Boots (Level 100+),100,387,24,8,4,0,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 100+),100,387,24,8,4,0,74,124,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Fire Fairy Kei Slippers (Level 80+),80,197,24,8,4,0,65,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Kermes Fire Stompers,100,310,24,6,4,0,74,93,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Boots (Level 120+),120,513,24,0,4,6,87,100,7,0,0,0,0,10,0,2,0,1,Crowns,False,False
Umbra Queen's Scorched Heels (Level 100+),100,310,24,0,4,7,74,0,5,0,0,0,0,0,0,0,0,0,Crafting,False,False
Blazing Skyfarer's Boots (Level 100+),100,310,24,0,4,7,74,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Boots (Level 100+),100,310,24,0,4,7,74,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Great Inventor's Fire Boots (Level 110+),110,412,23,10,5,5,65,131,0,0,0,0,0,7,0,0,0,0,Crowns,False,False
Floramancer Greaves of Rashes (Level 110+),110,360,23,9,5,6,0,115,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 90+),90,268,23,9,0,5,0,118,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Boots (Level 90+),90,334,23,8,4,0,70,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 90+),90,334,23,8,4,0,70,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 90+),90,334,23,8,4,0,70,118,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 100+),100,264,23,6,5,0,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Arcanum Exile Fiery Clogs,105,399,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Alkali Burning Sands Walkers,118,519,23,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fiery Chrysanthemum Boots (Level 110+),110,412,23,0,4,5,87,98,7,0,0,0,0,9,0,2,0,1,Crowns,False,False
Pyro's Bright Walkers,85,350,23,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 90+),90,268,23,0,4,6,70,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 90+),90,268,23,0,4,6,70,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 90+),90,268,23,0,4,6,70,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 100+),100,211,23,0,5,7,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 80+),80,225,22,8,0,5,0,99,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Boots (Level 80+),80,281,22,7,4,0,57,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Slippers (Level 70+),70,160,22,7,4,0,56,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Vizier's Shoes of Smolders,116,482,22,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Scorched Boots (Level 80+),80,225,22,0,4,6,57,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 80+),80,225,22,0,4,6,57,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 80+),80,225,22,0,4,6,57,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Boots (Level 100+),100,310,21,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Boots (Level 100+),100,310,21,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Rogue's Blazing Striders,100,264,21,7,6,0,0,102,5,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Boots of Malistaire's Ire,100,250,21,7,5,8,0,105,5,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Grim Cerberus Master Boots (Level 80+),80,202,21,5,5,0,58,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Parched Wayfarer's Galesh,114,445,21,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Boots (Level 90+),90,268,20,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Boots (Level 80+),80,225,20,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 70+),70,183,20,7,0,4,0,80,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Boots (Level 70+),70,228,20,6,4,0,49,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 70+),70,228,20,6,4,0,49,80,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 70+),70,228,20,6,4,0,49,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Merchant's Tundra Walkers,96,225,20,6,5,0,0,79,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Fire Fairy Kei Slippers (Level 60+),60,123,20,6,4,0,49,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Spiderkeeper's Charstriders,50,117,20,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Spiderkeeper's Charwalkers (Socketed),50,117,20,4,0,4,0,0,2,0,0,0,0,0,0,2,0,1,Crafting,False,False
Nomad's Sunfire Striders,112,438,20,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Arcanum Pyromancer's Boots,108,430,20,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Wastelander's Scorched Boots (Level 70+),70,183,20,0,4,5,49,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 70+),70,183,20,0,4,5,49,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 70+),70,183,20,0,4,5,49,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Enchanter's Fervid Trekkers,106,399,19,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Pyromancy Boots (Level 60+),60,140,18,6,0,4,0,63,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Boots of Carpathesian Fury,100,230,18,5,4,7,0,84,3,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Fiery Night Mire Boots (Level 60+),60,175,18,5,4,0,43,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 60+),60,175,18,5,4,0,43,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 50+),50,104,18,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Illuminated Page Treaders (Level 50+),50,130,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,False
Wastelander's Scorched Boots (Level 50+),50,0,18,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Spiderkeeper's Charwalkers,50,104,18,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Evoker's Ember Walkers,104,368,18,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Salamander's Dashing Slippers,80,185,18,0,8,0,45,40,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 60+),60,140,18,0,4,5,43,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 60+),60,140,18,0,4,5,43,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 60+),60,140,18,0,4,5,43,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 50+),50,104,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Malistaire's Vengeance Boots (Level 50+),50,104,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Morganthe's Fiery Heels (Level 50+),50,104,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Boots (Level 70+),70,142,17,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fiery Night Mire Boots (Level 40+),40,130,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 40+),40,130,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 40+),40,104,17,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Scorched Boots (Level 40+),40,0,17,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Mage's Smoldering Boots,102,338,17,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Fire-Forged Paladin Boots,95,260,17,0,5,7,0,60,4,0,5,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 40+),40,104,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Boots (Level 60+),60,140,16,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Boots (Level 60+),60,140,16,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Great Inventor's Fire Boots (Level 50+),50,104,16,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Highlands Fighter's Boots (Level 50+),50,104,16,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fire Fairy Kei Slippers (Level 30+),30,0,16,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 40+),40,104,16,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Poseidon's Boots of Vapors,90,200,15,9,6,9,0,0,3,0,10,0,0,0,0,0,0,0,Drop/Vendor,False,False
Unseen Lord's Cinder Boots,90,300,15,8,3,6,0,56,2,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Brimstone Boots of Darkmoor,100,210,15,3,3,6,0,67,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Fire Boots (Level 40+),40,104,15,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Illuminated Page Treaders (Level 30+),30,130,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Grim Cerberus Master Boots (Level 30+),30,130,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Burrower's Pyromancy Boots (Level 30+),30,104,15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Blazing Skyfarer's Boots (Level 30+),30,104,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Morganthe's Fiery Heels (Level 30+),30,104,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Firestarter's Boots,60,120,14,8,5,0,0,27,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
Boots of Wyldfire,56,115,14,3,2,0,0,15,0,0,0,0,0,0,0,0,0,0,Crafting,False,False
Highlands Fighter's Boots (Level 40+),40,104,14,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Transcendent Sparking Sandals,90,200,14,0,5,6,0,0,7,0,6,0,0,0,0,0,0,0,Crafting,False,False
Senator's Sparking Sandals,90,200,14,0,4,6,0,0,6,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,False
