Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Hierarch's Ferocious Shoes,145,789,35,0,3,0,131,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Fabled Dream Stalker Boots,170,976,34,14,7,7,0,156,6,0,0,0,0,14,0,1,1,1,Crafting,False,False
Unreal Wraps of Infamy,170,854,34,13,7,8,0,137,6,0,0,0,0,16,0,1,1,1,Raid,False,False
Magician's Myth Boots,150,972,34,12,0,8,116,0,0,0,2,0,0,13,0,0,0,0,Drop/Vendor,False,False
Mythic Night Mire Boots (Level 140+),140,884,34,11,5,5,108,135,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Fabled Skyfarer's Boots (Level 140+),140,551,34,11,5,8,108,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Wastelander's Furious Boots (Level 140+),140,531,34,11,5,8,108,0,6,0,0,0,0,12,0,0,0,0,Crowns,False,False
Daemonic Wraps of Infamy,170,976,34,9,5,9,147,0,10,0,0,0,0,14,0,2,0,1,Raid,False,False
Astromancer's Boots (Level 140+),140,1060,34,0,0,10,129,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Mystic Chrysanthemum Boots (Level 170+),170,976,34,0,5,7,147,117,10,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Summer Palace Sabatons (Level 170+),170,976,34,0,5,7,147,117,10,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,False
Prairie Rambler's Boots (Level 140+),140,866,34,0,3,8,181,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Legendary Protector's Boots,165,826,34,0,0,6,106,95,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Savannah Tribal Boots (Level 130+),130,768,34,0,3,7,98,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Sweetish Chef Clogs (Level 130+),130,672,34,0,3,9,98,0,0,4,0,0,0,13,0,0,0,0,Gift Card,False,True
Great Inventor's Myth Boots (Level 160+),160,912,33,13,7,7,101,147,0,0,0,0,0,12,0,1,1,1,Crowns,False,False
Eternal Dreamscape Boots,160,912,33,13,7,7,101,147,0,0,0,0,0,12,0,1,1,1,Crafting,False,False
Supreme Undaunting Shoes,148,1093,33,12,0,7,0,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Floramancer Greaves of Ages (Level 160+),160,798,33,12,7,8,0,129,6,0,0,0,0,14,0,1,1,1,Crowns,False,False
Mythic Boots of The Void (Level 160+),160,798,33,12,7,8,0,129,6,0,0,0,0,14,0,1,1,1,Raid,False,False
Delightful Artisan Boots,140,938,33,11,0,9,108,0,0,0,2,0,0,14,0,0,0,0,Crafting,False,False
Uber Artisan Boots,140,938,33,11,0,9,108,0,0,0,2,0,0,14,0,0,0,0,Drop/Vendor,False,False
Hierarch's Barbarian Shoes,145,911,33,10,0,0,116,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Mythic Boots of The Nullity (Level 160+),160,912,33,8,5,9,135,0,9,0,0,0,0,12,0,2,0,1,Raid,False,False
Messenger Officer Footwear,150,829,33,6,0,0,112,105,5,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Veggilante Boots,135,1023,33,0,0,8,121,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Creepy Clown Shoes (Level 140+),140,910,33,0,3,7,115,0,0,5,0,0,0,12,0,0,0,0,Gift Card,False,False
Iconic Townie Hoppers,160,798,33,0,0,6,101,92,6,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Lemurian Ferocious Shoes,142,729,33,0,2,0,131,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Myth Boots (Level 150+),150,811,32,13,7,6,96,140,0,0,0,0,0,11,0,1,1,1,Crowns,False,False
Highlands Soldier's Boots (Level 150+),150,811,32,13,7,6,96,140,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Forgemaster's Boots (Level 130+),130,724,32,13,0,5,116,0,0,0,0,3,0,13,0,0,0,0,Gift Card,False,False
Dragoon's Mythic Boots,130,1051,32,12,0,8,131,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,True
Ancient Purrzian Galesh (Level 140+),140,945,32,12,0,8,96,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Mythic Boots of The Void (Level 150+),150,710,32,12,7,7,0,123,6,0,0,0,0,12,0,0,0,0,Raid,False,False
Wunderbar Artisan Boots,140,905,32,11,0,8,108,0,0,0,2,0,0,13,0,0,0,0,Drop/Vendor,False,False
Outback Adventurer's Boots (Level 160+),160,891,32,11,0,8,101,137,3,0,0,0,0,14,0,0,0,0,Gift Card,False,False
Guten Artisan Boots,140,883,32,11,0,8,108,0,0,0,2,0,0,12,0,0,0,0,Drop/Vendor,False,False
Mythic Night Mire Boots (Level 130+),130,755,32,10,5,5,93,132,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Wastelander's Furious Boots (Level 130+),130,453,32,10,5,7,93,0,6,0,0,0,0,10,0,0,0,0,Crowns,False,False
Mythic Boots of The Nullity (Level 150+),150,811,32,8,5,8,128,0,9,0,0,0,0,11,0,0,0,0,Raid,False,False
Shadoe's Boots of Justice (Level 140+),140,792,32,7,2,6,75,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Alphoi Commander Boots,130,813,32,6,0,9,117,0,0,0,0,0,0,12,0,0,0,0,Crafting,False,False
Mythic Paradox Boots,130,813,32,6,0,9,117,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Night King's Sabatons (Level 140+),140,1135,32,0,0,9,0,60,0,0,12,12,0,9,0,0,0,0,Crowns,False,False
Charon's Waders (Level 140+),140,944,32,0,0,9,138,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,True
Gold New Year's Flats (Level 140+),140,922,32,0,0,9,0,0,0,0,3,0,0,14,0,0,0,0,Crowns,False,False
Gold New Year's Wingtips (Level 140+),140,922,32,0,0,9,0,0,0,0,3,0,0,14,0,0,0,0,Crowns,False,False
Rokugo Footwear (Level 140+),140,910,32,0,4,12,109,30,3,0,0,0,0,9,0,0,0,0,Crowns,False,False
Boots of Tomorrow (Level 140+),140,910,32,0,3,8,115,0,0,0,3,0,0,12,0,0,0,0,Gift Card,False,False
Allfather's Boots (Level 130+),130,879,32,0,4,6,114,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Pet Trainer Shoes (Level 130+),130,724,32,0,4,6,0,0,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Formal Bundschuhs (Level 140+),140,910,31,14,4,0,129,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Hierarch's Undaunting Shoes,145,1032,31,12,0,6,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Vanguard's Mythic Boots,130,1028,31,12,0,7,131,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Leisure Dome Dancing Shoes (Level 130+),130,971,31,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Autoist's Shoes (Level 140+),140,1173,31,11,0,8,129,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Intrepid Ranger's Boots (Level 140+),140,885,31,11,4,0,129,0,0,5,0,0,0,9,0,0,0,0,Crowns,False,False
Nimbari Justicar Greaves (Level 130+),130,819,31,11,0,0,0,0,0,0,5,0,0,12,0,0,0,0,Crowns,False,False
Lemurian Barbarian Shoes,142,850,31,9,0,0,116,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Tundra Hunter Boots (Level 130+),130,956,31,8,0,9,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Sacred Yarn Sandals (Level 150+),150,1012,31,7,4,0,95,130,0,0,0,0,0,9,0,0,0,0,Gift Card,False,False
Haughty Alphoi Boots,125,992,31,6,4,0,98,0,0,0,0,0,0,11,0,0,0,0,Crafting,False,False
Illuminated Zanadu Boots,130,794,31,6,0,8,112,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Nostalgic Cabal Stompers,125,760,31,6,4,0,107,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Ebony Pandamonium Boots (Level 130+),130,880,31,5,0,4,121,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Golden Myth Boots,155,762,31,5,0,0,98,90,5,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,False
Grandfather Spider's Mythic Boots (Level 140+),140,754,31,5,5,6,107,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Spellwright's Druidic Boots (Level 130+),130,1138,31,0,3,9,122,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Astromancer's Boots (Level 130+),130,935,31,0,0,10,109,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Sinister Harlequin Shoes (Level 130+),130,920,31,0,0,7,126,0,0,5,7,0,0,12,0,0,0,0,Gift Card,False,False
Merry Slippers (Level 150+),150,890,31,0,0,9,139,0,0,4,0,0,0,15,0,0,0,0,Crowns,False,False
Drum Jungle Tribal Boots (Level 130+),130,800,31,0,4,6,0,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Executive Pressure Boots,138,773,31,0,5,0,116,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Prairie Rambler's Boots (Level 130+),130,761,31,0,3,8,153,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Savannah Tribal Boots (Level 120+),120,668,31,0,3,6,89,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Great Inventor's Myth Boots (Level 140+),140,708,30,13,6,5,92,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Soldier's Mythic Boots,130,993,30,12,0,6,131,0,0,0,0,3,0,12,0,0,0,0,Drop/Vendor,False,False
Ancient Purrzian Galesh (Level 130+),130,830,30,12,0,7,85,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Dwarven Boots,125,931,30,11,0,0,100,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Outback Adventurer's Boots (Level 150+),150,787,30,10,0,8,96,131,3,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Director Pressure Boots,138,883,30,9,0,0,103,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Lightkeeper's Dive Boots (Level 160+),160,891,30,7,4,9,115,0,4,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Arcane Beach Slippers (Level 170+),170,891,30,6,8,0,95,95,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Regulation Messenger Footwear,150,725,30,5,0,0,96,88,4,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,False
Fleet Kapudan's Boots (Level 130+),130,893,30,0,0,7,122,0,0,6,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Cursed Captain's Boots (Level 130+),130,876,30,0,3,7,121,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Charon's Waders (Level 130+),130,831,30,0,0,8,116,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,True
Creepy Clown Shoes (Level 130+),130,827,30,0,3,7,110,0,0,4,0,0,0,11,0,0,0,0,Gift Card,False,False
Gold New Year's Wingtips (Level 130+),130,819,30,0,0,9,0,0,0,0,3,0,0,13,0,0,0,0,Crowns,False,False
Gold New Year's Flats (Level 130+),130,819,30,0,0,9,0,0,0,0,3,0,0,13,0,0,0,0,Crowns,False,False
Spirit Tracker Boots (Level 130+),130,779,30,0,3,10,146,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Chief's Pressure Boots,135,718,30,0,5,0,106,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Mystic Chrysanthemum Boots (Level 140+),140,708,30,0,5,6,123,101,8,0,0,0,0,13,0,2,0,1,Crowns,False,False
Sweetish Chef Clogs (Level 120+),120,518,30,0,3,9,89,0,0,4,0,0,0,12,0,0,0,0,Gift Card,False,True
Sky Sorcerer Sandals (Level 130+),130,672,29,12,3,0,98,0,0,0,3,3,0,12,0,0,0,0,Gift Card,False,True
Forgemaster's Boots (Level 120+),120,558,29,12,0,5,102,0,0,0,0,3,0,12,0,0,0,0,Gift Card,False,False
Lemurian Undaunting Shoes,142,972,29,11,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Nimbari Justicar Greaves (Level 120+),120,626,29,10,0,0,0,0,0,0,5,0,0,11,0,0,0,0,Crowns,False,False
Wastelander's Furious Boots (Level 120+),120,376,29,10,4,7,89,0,6,0,0,0,0,9,0,0,0,0,Crowns,False,False
Grandfather Spider's Mythic Boots (Level 120+),120,376,29,10,4,7,89,0,0,0,0,0,0,9,0,0,0,0,Crowns,False,False
Winter Solstice Snowboots (Level 130+),130,765,29,9,0,7,102,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Winter Solstice Snowboots (Level 120+),120,589,29,9,0,7,100,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Gorgon Slayer's Sandals (Level 150+),150,1232,29,8,2,8,0,0,0,0,0,0,0,15,0,0,0,0,Crowns,False,False
Shadoe's Boots of Justice (Level 130+),130,713,29,6,2,5,68,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Grandfather Spider's Mythic Boots (Level 130+),130,725,29,5,5,6,92,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Ebony Pandamonium Boots (Level 120+),120,675,29,5,0,4,110,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Night King's Sabatons (Level 130+),130,1035,29,0,0,9,0,60,0,0,12,12,0,8,0,0,0,0,Crowns,False,False
Spooky Carnival Boots (Level 130+),130,879,29,0,4,6,123,0,0,0,0,7,0,11,0,0,0,0,Gift Card,False,False
Boots of Tomorrow (Level 130+),130,827,29,0,3,8,110,0,0,0,3,0,0,11,0,0,0,0,Gift Card,False,False
Astromancer's Boots (Level 120+),120,715,29,0,0,10,99,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Sinister Harlequin Shoes (Level 120+),120,709,29,0,0,7,115,0,0,5,7,0,0,11,0,0,0,0,Gift Card,False,False
Allfather's Boots (Level 120+),120,675,29,0,0,6,100,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Sherlock's Gumshoes (Level 130+),130,672,29,0,0,10,117,0,0,0,0,0,0,13,0,0,0,0,Gift Card,False,False
Prairie Rambler's Boots (Level 120+),120,584,29,0,3,7,139,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Pet Trainer Shoes (Level 120+),120,558,29,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Formal Bundschuhs (Level 130+),130,860,28,13,4,0,109,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,False
Boots of the Silent Knight (Level 130+),130,802,28,12,4,0,120,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Leisure Dome Dancing Shoes (Level 120+),120,759,28,12,0,8,0,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,False
Autoist's Shoes (Level 130+),130,1061,28,11,0,8,109,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Producer's Pressure Boots,138,994,28,11,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Floramancer Greaves of Ages (Level 130+),130,529,28,11,6,6,0,116,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Lead's Pressure Boots,135,828,28,9,0,0,93,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Dashing Outlaw's Treaders (Level 130+),130,1030,28,8,0,0,122,0,0,5,0,0,0,11,0,0,0,0,Gift Card,False,False
Tundra Hunter Boots (Level 120+),120,746,28,7,0,8,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Sacred Yarn Sandals (Level 140+),140,922,28,6,4,0,90,129,0,0,0,0,0,8,0,0,0,0,Gift Card,False,False
Arcane Beach Slippers (Level 160+),160,891,28,6,8,0,84,84,5,0,0,0,0,0,0,0,0,0,Gift Card,False,False
Fossil Hunter's Stalkers (Level 130+),130,1080,28,0,4,0,146,0,0,0,0,0,0,13,0,0,0,0,Crowns,False,True
Oyoroi Sandals (Level 140+),140,1080,28,0,0,10,0,60,0,0,9,13,0,9,0,0,0,0,Crowns,False,False
Battlemage Greaves (Level 130+),130,879,28,0,0,5,80,0,0,5,0,0,0,13,0,0,0,0,Gift Card,False,False
Merry Slippers (Level 140+),140,865,28,0,0,9,129,0,0,4,0,0,0,14,0,0,0,0,Crowns,False,False
Spellwright's Druidic Boots (Level 120+),120,763,28,0,3,8,111,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Drum Jungle Tribal Boots (Level 120+),120,690,28,0,4,5,0,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Consultant Pressure Boots,132,662,28,0,4,0,102,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,False
Creepy Clown Shoes (Level 120+),120,638,28,0,3,7,97,0,0,4,0,0,0,10,0,0,0,0,Gift Card,False,False
Mystic Chrysanthemum Boots (Level 130+),130,604,28,0,5,5,106,99,8,0,0,0,0,11,0,2,0,1,Crowns,False,False
Savannah Tribal Boots (Level 110+),110,512,28,0,3,6,80,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Witchcrafter's Shoes (Level 160+),160,891,27,13,0,8,0,137,3,15,0,0,0,0,0,0,0,0,Gift Card,False,False
Aquilan Secutor Greaves (Level 140+),140,1136,27,12,0,7,0,0,0,0,0,3,0,12,0,0,0,0,Gold Key/Gauntlet,False,False
Ancient Purrzian Galesh (Level 120+),120,635,27,12,0,7,74,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Outback Adventurer's Boots (Level 140+),140,684,27,10,0,7,0,129,3,0,0,0,0,12,0,0,0,0,Gift Card,False,False
Highlands Soldier's Boots (Level 140+),140,754,27,9,5,5,92,0,0,0,0,0,0,8,0,0,0,0,Gold Key/Gauntlet,False,False
Epic Page Treaders (Level 110+),110,497,27,9,4,5,75,128,5,0,0,0,0,0,0,1,1,1,Crowns,False,False
Wastelander's Furious Boots (Level 110+),110,299,27,9,4,7,75,0,5,0,0,0,0,8,0,0,0,0,Crowns,False,False
Fabled Skyfarer's Boots (Level 110+),110,299,27,9,4,7,75,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Gorgon Hunter's Shoes (Level 150+),150,1056,27,8,0,7,0,0,0,6,0,0,0,15,0,0,0,0,Crowns,False,False
Epic Space Boots,140,718,27,8,0,0,101,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Gorgon Slayer's Sandals (Level 140+),140,1109,27,7,2,8,0,0,0,0,0,0,0,14,0,0,0,0,Crowns,False,False
Lightkeeper's Dive Boots (Level 150+),150,787,27,6,4,8,109,0,4,0,0,0,0,11,0,0,0,0,Gift Card,False,False
Time Warden Galesh of Reason,120,760,27,6,4,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Supreme Old Judge Shoes,148,875,27,0,2,0,93,0,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,False
Brown Werewolf Leggings (Level 130+),130,775,27,0,3,0,109,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Fleet Kapudan's Boots (Level 120+),120,683,27,0,0,6,111,0,0,6,0,0,0,12,0,0,0,0,Crowns,False,False
Cursed Captain's Boots (Level 120+),120,680,27,0,3,7,106,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Spooky Carnival Boots (Level 120+),120,677,27,0,4,6,112,0,0,0,0,7,0,10,0,0,0,0,Gift Card,False,False
Gold New Year's Flats (Level 120+),120,626,27,0,0,9,0,0,0,0,2,0,0,12,0,0,0,0,Crowns,False,False
Sinister Harlequin Shoes (Level 110+),110,585,27,0,0,7,104,0,0,4,6,0,0,0,0,0,0,0,Gift Card,False,False
Silent Knight's Snowboots (Level 130+),130,840,26,13,5,0,121,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Formal Bundschuhs (Level 120+),120,665,26,13,4,0,99,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,False
Witchcrafter's Shoes (Level 150+),150,787,26,12,0,8,0,131,3,14,0,0,0,0,0,0,0,0,Gift Card,False,False
Sky Sorcerer Sandals (Level 120+),120,518,26,12,3,0,89,0,0,0,3,3,0,11,0,0,0,0,Gift Card,False,True
Great Inventor's Myth Boots (Level 120+),120,501,26,12,5,5,76,128,0,0,0,0,0,8,0,0,0,0,Crowns,False,False
Supervisor Pressure Boots,135,938,26,11,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Autoist's Shoes (Level 120+),120,813,26,11,0,7,99,0,0,0,0,0,0,11,0,0,0,0,Crowns,False,False
Ancient Purrzian Galesh (Level 110+),110,540,26,11,0,7,65,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,False
Malevolent Power Boots,150,1025,26,10,0,8,78,0,0,0,2,0,0,14,0,0,0,0,Drop/Vendor,False,False
Magician's Power Boots,150,1000,26,10,0,8,78,0,0,0,2,0,0,13,0,0,0,0,Drop/Vendor,False,False
Intrepid Ranger's Boots (Level 120+),120,598,26,10,4,0,99,0,0,4,0,0,0,8,0,0,0,0,Crowns,False,False
Outback Adventurer's Boots (Level 130+),130,582,26,10,0,7,0,125,3,0,0,0,0,10,0,0,0,0,Gift Card,False,False
Nimbari Justicar Greaves (Level 110+),110,512,26,9,0,0,0,0,0,0,5,0,0,10,0,0,0,0,Crowns,False,False
Winter Solstice Snowboots (Level 110+),110,460,26,9,0,7,97,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Winter Solstice Snowboots (Level 100+),100,335,26,9,0,6,0,60,0,0,0,0,0,0,0,0,0,0,Crowns,False,False
Trendy Fairy Kei Shoes (Level 100+),100,258,26,9,4,0,85,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,False
Supreme Founder's Shoes,148,1000,26,8,0,0,83,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,False
Dashing Outlaw's Treaders (Level 120+),120,835,26,8,0,0,111,0,0,5,0,0,0,10,0,0,0,0,Gift Card,False,False
Specialist Pressure Boots,132,773,26,8,0,0,90,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,False
Aged Hundred Legger Boots,100,332,26,7,4,0,85,106,5,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,False
Sacred Yarn Sandals (Level 130+),130,872,26,6,4,0,84,125,0,0,0,0,0,8,0,0,0,0,Gift Card,False,False
