Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Chief's Pressure Knife,135,581,16,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Dirk of Dimwood Vale,100,378,16,0,2,16,0,18,0,0,15,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Vanguard's Mythic Dagger,130,925,15,0,0,0,0,129,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,"Crafting, Stone Key",False,None
Lemurian Undaunting Athame,142,874,15,0,0,0,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Barbarian Athame,142,874,15,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Regulation Messenger Knife,150,760,15,0,0,11,0,51,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Bazaar,False,None
Mondo Kalamar Knife,127,714,15,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Trendy Fairy Kei Blade (Level 120+),120,633,15,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Director Pressure Knife,138,616,15,0,0,0,0,107,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Producer's Pressure Knife,138,616,15,0,0,0,0,107,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Mystic Chrysanthemum Knife (Level 120+),120,563,15,0,0,18,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Consultant Pressure Knife,132,547,15,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Blade of the Felled Titan,90,320,15,0,0,17,0,15,0,0,0,17,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Malevolent Power Athame,150,1091,14,0,0,0,0,137,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Supreme Old Judge Athame,148,1013,14,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Great Inventor's Myth Dirk (Level 130+),130,826,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Burrower's Conjuration Athame (Level 120+),120,703,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Interstellar Hero's Knife,122,625,14,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lead's Pressure Knife,135,581,14,0,0,0,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Supervisor Pressure Knife,135,581,14,0,0,0,0,97,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Floramancer Blade of Ages (Level 130+),130,579,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gruesome Cerberus Master Dirk (Level 120+),120,563,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mythic Night Mire Athame (Level 130+),130,563,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Contractor Pressure Knife,132,547,14,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Specialist Pressure Knife,132,547,14,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Mystic Chrysanthemum Knife (Level 110+),110,464,14,0,0,17,0,33,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Uber Candymancer Knife,140,1023,13,0,0,0,0,130,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Drop,False,None
Hierarch's Old Judge Athame,145,956,13,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Mythic Liaison's Athame,130,547,13,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Quest,False,None
Epic Archival Dirk (Level 110+),110,464,13,0,0,0,0,55,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Wastelander's Furious Dirk (Level 110+),110,464,13,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Aphrodite's Barb of Vexing,100,289,13,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Stone Key,False,None
Supreme Founder's Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Supreme Ancient One Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Wunderbar Candymancer Knife,140,992,12,0,0,0,0,128,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,"Drop, Stone Key",False,None
Guten Candymancer Knife,140,972,12,0,0,0,0,124,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Lemurian Old Judge Athame,142,900,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Epic Crane Athame,140,795,12,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Quest,False,None
Alphoi Commander Knife,130,759,12,0,0,0,0,99,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,Crafting,False,None
Mythic Paradox Dagger,130,759,12,0,0,0,0,99,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Great Inventor's Myth Dirk (Level 120+),120,703,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Executive Hazmat Knife,138,646,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Chief's Hazmat Knife,135,610,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Burrower's Conjuration Athame (Level 110+),110,580,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Eerem Razor of Discovery,118,479,12,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Fabled Skyfarer's Athame (Level 110+),110,464,12,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mythic Night Mire Athame (Level 110+),110,464,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Sand Sea Dagger of Mischief,116,445,12,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Trendy Fairy Kei Blade (Level 100+),100,412,12,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Hierarch's Founder's Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Hierarch's Ancient One Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Lemurian Ancient One Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lemurian Founder's Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Illuminated Zanadu Dagger,130,732,11,0,0,0,0,95,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Stone Key",False,None
Director Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Producer's Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Lead's Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Supervisor Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Great Inventor's Myth Dirk (Level 110+),110,580,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Consultant Hazmat Knife,132,574,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Morganthe's Bite,100,412,11,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Drop, Crafting",False,None
Rubal Janbiya of Illusions,114,410,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Djinn Khanjar of Dreams,112,404,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gruesome Cerberus Master Dirk (Level 110+),110,376,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Epic Archival Dirk (Level 100+),100,366,11,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,"Housing Gauntlet, Crowns",False,None
Umbra Queen's Furious Dirk (Level 100+),100,366,11,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Dagger of Bent Reality,100,340,11,0,2,12,0,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
King Alric's Royal Athame,98,250,11,0,0,16,0,11,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Nostalgic Cabal Dagger,125,714,10,0,0,0,0,84,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Tetrus Khanjar of Rumination,120,650,10,0,0,0,0,77,0,0,5,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Contractor Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Specialist Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Conjuration Athame (Level 100+),100,457,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Key, Crowns",False,None
Arcanum Conjurer's Knife,108,396,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Fabled Skyfarer's Athame (Level 100+),100,366,10,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Morganthe's Kris,100,366,10,0,0,13,0,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Unavailable,False,None
Malistaire's Infamous Blade (Level 100+),100,366,10,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Mythic Night Mire Athame (Level 100+),100,366,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Housing Gauntlet, Crowns",False,None
Trendy Fairy Kei Blade (Level 80+),80,324,10,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Burrower's Conjuration Athame (Level 90+),90,408,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Enchanter's Blade of Reverie,106,368,9,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Rezzon's Steel of Sagacity,95,360,9,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,"Gold Vendor, Bazaar",False,None
Burrower's Conjuration Athame (Level 80+),80,359,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Epic Archival Dirk (Level 90+),90,327,9,0,0,0,0,48,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Fabled Skyfarer's Athame (Level 90+),90,327,9,0,0,18,0,29,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gruesome Cerberus Master Dirk (Level 90+),90,327,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mythic Night Mire Athame (Level 90+),90,327,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Furious Dirk (Level 90+),90,327,9,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Floramancer Blade of Ages (Level 100+),100,320,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fabled Skyfarer's Athame (Level 80+),80,288,9,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gruesome Cerberus Master Dirk (Level 80+),80,288,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Furious Dirk (Level 80+),80,288,9,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mythic Night Mire Athame (Level 80+),80,288,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Storm Caiman's Cruel Fang,88,240,9,0,0,16,0,11,0,0,0,16,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Luphilim's Legend Spike,110,538,8,0,0,0,0,80,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Rasputin's Edge of Confusion,110,509,8,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Arcanum Exile Dirk of Ideas,110,481,8,0,0,0,0,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Great Inventor's Myth Dirk (Level 90+),90,408,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Great Inventor's Myth Dirk (Level 80+),80,359,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Evoker's Skewer of Acuity,104,340,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
Trendy Fairy Kei Blade (Level 70+),70,279,8,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Dragonspyre Dragoon's Dagger,130,974,7,0,0,0,0,109,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,Dragonspyre Dragoon's Set
Choice Kalamar Knife,127,744,7,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Auroracle's Point of Energy,110,453,7,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop,False,None
Baba Yaga's Edge of Reality,105,453,7,0,0,0,0,73,0,0,3,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Elder's Deep-Desert Athame,98,364,7,0,0,15,0,0,4,0,10,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
