Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Xibalba Singularity Athame (Level 160+),160,1098,23,0,0,16,0,82,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
Baleful Archival Dirk (Level 170+),170,978,23,0,0,0,0,134,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Gold Key/Gauntlet,False,False
Fell Dream Warper Knife,170,978,23,0,0,14,0,81,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Drop/Vendor,False,False
Wastelander's Grim Dirk (Level 170+),170,978,23,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Nullity's Deadly Athame (Level 160+),160,732,23,0,0,18,0,93,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
Demiurge's Destruction Athame,150,982,22,0,0,15,0,77,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Morbid Enforcer's Athame,165,977,22,0,0,14,0,75,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Drop/Vendor,False,False
Baleful Archival Dirk (Level 160+),160,976,22,0,0,0,0,116,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Wastelander's Grim Dirk (Level 160+),160,976,22,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Nullity's Deadly Athame (Level 150+),150,655,22,0,0,17,0,88,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 160+),160,1220,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Gold Key/Gauntlet,False,False
Hunhau's Singularity Athame (Level 160+),160,1098,21,0,0,18,0,82,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
Deadly Night Mire Athame (Level 160+),160,976,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Gold Key/Gauntlet,False,False
Gloomy Night Mire Athame,160,976,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Gothic City Dweller Athame,160,976,21,0,0,14,0,70,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Drop/Vendor,False,False
Murky Night Mire Athame,160,976,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Macabre Masterpiece Athame,160,976,21,0,0,13,0,70,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Ominous Skyfarer's Athame (Level 160+),160,976,21,0,0,19,0,70,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Burrower's Necromancy Athame (Level 150+),150,1091,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Fell Dream Stalker Knife,170,978,20,0,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,1,Crafting,False,False
Baleful Archival Dirk (Level 150+),150,873,20,0,0,0,0,109,0,0,0,8,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Deadly Night Mire Athame (Level 150+),150,873,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 150+),150,873,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 150+),150,873,20,0,0,18,0,66,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 150+),150,873,20,0,0,18,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Morbid Protector's Athame,165,855,20,0,0,12,0,63,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Drop/Vendor,False,False
Deadly August Sage Knife (Level 140+),140,769,20,0,0,17,0,60,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Unreal Dirk of Overwriting,170,0,20,0,0,19,0,121,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,Raid,False,False
Eternal Morbid Athame,160,1220,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Great Inventor's Death Dirk (Level 160+),160,1220,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Eternal Malignant Athame,160,1220,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Floramancer Blade of Decay (Level 160+),160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Gothic Townie Athame,160,854,19,0,0,12,0,58,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Drop/Vendor,False,False
Nullity's Ghoulish Athame,160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
Nullity's Ghastly Athame,160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
The Void's Deadly Athame (Level 160+),160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
The Void's Ghoulish Athame,160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
The Void's Ghastly Athame,160,854,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Raid,False,False
Eternal Macabre Athame,160,1220,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crafting,False,False
Great Inventor's Death Dirk (Level 150+),150,1091,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Malevolent Death Athame,150,1084,18,0,0,0,0,141,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Supreme Deadly Athame,148,1006,18,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 140+),140,961,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Baleful Archival Dirk (Level 140+),140,769,18,0,0,0,0,100,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Deadly Night Mire Athame (Level 140+),140,769,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 140+),140,769,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 140+),140,769,18,0,0,18,0,60,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 140+),140,769,18,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
The Void's Deadly Athame (Level 150+),150,764,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Magician's Death Athame,150,1062,17,0,0,0,0,137,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Delightful Sentamental Knife,140,1016,17,0,0,0,0,134,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,False
Uber Sentamentalist Knife,140,1016,17,0,0,0,0,134,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,False
Hierarch's Deadly Athame,145,950,17,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,False
Glistening Death Dagger,155,921,17,0,0,12,0,67,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 130+),130,831,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Baleful Archival Dirk (Level 130+),130,665,17,0,0,0,0,83,0,0,0,7,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 130+),130,665,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 130+),130,665,17,0,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 130+),130,665,17,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Goth Fairy Kei Blade (Level 120+),120,631,17,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Mercy of Shadow and Light (Level 99+),99,355,17,0,0,16,0,17,0,0,0,21,0,0,0,0,0,0,0,1,2,0,1,Retired,False,False
Supreme Undead Athame,148,1006,16,0,0,0,0,127,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Supreme Horror Athame,148,1006,16,0,0,0,0,127,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,False
Wunderbar Sentamentalist Knife,140,986,16,0,0,0,0,131,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Great Inventor's Death Dirk (Level 140+),140,961,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Lemurian Deadly Athame,142,894,16,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,False
Infantry Officer Knife,150,877,16,0,0,12,0,65,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Floramancer Blade of Decay (Level 140+),140,673,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Executive Biohazard Knife,138,638,16,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,False
Lord of Death's Razor,100,372,16,0,2,16,0,18,0,0,15,0,0,0,0,1,1,0,0,0,1,0,1,Drop/Vendor,False,False
Dragoon's Deadly Dagger,130,968,15,0,0,0,0,135,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,True
Guten Sentamentalist Knife,140,965,15,0,0,0,0,127,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Hierarch's Undead Athame,145,950,15,0,0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,False
Hierarch's Horror Athame,145,950,15,0,0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,False
Great Inventor's Death Dirk (Level 130+),130,831,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Burrower's Necromancy Athame (Level 120+),120,701,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Chief's Biohazard Knife,135,603,15,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,False
Deadly Night Mire Athame (Level 130+),130,561,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Deadly Night Mire Athame (Level 120+),120,561,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 120+),120,561,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 120+),120,561,15,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 120+),120,561,15,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Goth Fairy Kei Blade (Level 110+),110,514,15,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Deadly August Sage Knife (Level 110+),110,457,15,0,0,15,0,37,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Blade of the Felled Titan,90,320,15,0,0,17,0,15,0,0,0,17,0,0,0,1,1,0,0,0,0,0,1,Drop/Vendor,False,False
Supreme Old Judge Athame,148,1013,14,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,False
Vanguard's Deadly Dagger,130,946,14,0,0,0,0,133,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Lemurian Horror Athame,142,894,14,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Lemurian Undead Athame,142,894,14,0,0,0,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Regulation Infantry Knife,150,767,14,0,0,10,0,55,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Drop/Vendor,False,False
Heavy Kalamar Knife,127,739,14,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Director Biohazard Knife,138,638,14,0,0,0,0,110,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,False
Producer's Biohazard Knife,138,638,14,0,0,0,0,110,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Lead's Biohazard Knife,135,603,14,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,False
Supervisor Biohazard Knife,135,603,14,0,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,False
Consultant Biohazard Knife,132,567,14,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,False
Aphrodite's Poisonthorn,100,284,14,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Drop/Vendor,False,False
Uber Candymancer Knife,140,1023,13,0,0,0,0,130,0,0,5,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,False
Hierarch's Old Judge Athame,145,956,13,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,False
Great Inventor's Death Dirk (Level 120+),120,701,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Interstellar Warrior's Knife,122,647,13,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 110+),110,571,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Contractor Biohazard Knife,132,567,13,0,0,0,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Specialist Biohazard Knife,132,567,13,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Deadly Night Mire Athame (Level 110+),110,457,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 110+),110,457,13,0,0,16,0,37,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 110+),110,457,13,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Goth Fairy Kei Blade (Level 100+),100,397,13,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Supreme Ancient One Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Supreme Founder's Athame,148,1013,12,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,False
Wunderbar Candymancer Knife,140,992,12,0,0,0,0,128,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,Drop/Vendor,False,False
Guten Candymancer Knife,140,972,12,0,0,0,0,124,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Lemurian Old Judge Athame,142,900,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,False
Snappy Crane Athame,140,813,12,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Deathly Paradox Dagger,130,785,12,0,0,0,0,103,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Alphoi Warrior Knife,130,785,12,0,0,0,0,103,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,Crafting,False,False
Executive Hazmat Knife,138,646,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,False
Chief's Hazmat Knife,135,610,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,False
Great Inventor's Death Dirk (Level 110+),110,571,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Deathly Liaison's Athame,130,567,12,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Eerem Razor of Menace,118,496,12,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Sand Sea Dagger of Emptiness,116,461,12,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,Drop/Vendor,False,False
Floramancer Blade of Decay (Level 110+),110,400,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Mercy of Shadow and Light,100,397,12,0,0,12,0,41,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Goth Fairy Kei Blade (Level 90+),90,356,12,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Hierarch's Ancient One Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,False
Hierarch's Founder's Athame,145,956,11,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,False
Lemurian Founder's Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Lemurian Ancient One Athame,142,900,11,0,0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Director Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,False
Producer's Hazmat Knife,138,646,11,0,0,0,0,82,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Lead's Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,False
Supervisor Hazmat Knife,135,610,11,0,0,0,0,74,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,False
Consultant Hazmat Knife,132,574,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 100+),100,441,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Gold Key/Gauntlet,False,False
Rubal Janbiya of Carnage,114,425,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,False
Djinn Khanjar of Darkness,112,418,11,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Ghostly Cerberus Master Dirk (Level 110+),110,377,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Baleful Archival Dirk (Level 100+),100,353,11,0,0,0,0,58,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,Gold Key/Gauntlet,False,False
Deadly Night Mire Athame (Level 100+),100,353,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Gold Key/Gauntlet,False,False
Ghostly Cerberus Master Dirk (Level 100+),100,353,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Kris of Shadow and Light,100,353,11,0,0,11,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,False
Ominous Skyfarer's Athame (Level 100+),100,353,11,0,0,15,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 100+),100,353,11,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Baleful Archival Dirk (Level 90+),90,316,11,0,0,0,0,53,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Wastelander's Grim Dirk (Level 90+),90,316,11,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
King Alric's Royal Athame,98,250,11,0,0,16,0,11,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,Drop/Vendor,False,False
Cabalist Dagger of Finality,125,739,10,0,0,0,0,87,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Contractor Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,False
Specialist Hazmat Knife,132,574,10,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Drop/Vendor,False,False
Great Inventor's Death Dirk (Level 100+),100,441,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Arcanum Necromancer's Thorn,108,411,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 90+),90,395,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghost Dog's Edge of Defeat,95,340,10,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,False
Deadly Night Mire Athame (Level 90+),90,316,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 90+),90,316,10,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Goth Fairy Kei Blade (Level 80+),80,315,10,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Floramancer Blade of Decay (Level 100+),100,309,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Goth Fairy Kei Blade (Level 70+),70,273,10,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,False
Tetrus Khanjar of Isolation,120,674,9,0,0,0,0,80,0,0,4,0,0,0,0,1,1,0,0,0,1,0,1,Drop/Vendor,False,False
Hopper's Edge of Extinction,98,398,9,0,0,15,0,0,3,0,10,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,False
Great Inventor's Death Dirk (Level 90+),90,395,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Enchanter's Terminus Chisel,106,382,9,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,Drop/Vendor,False,False
Burrower's Necromancy Athame (Level 80+),80,349,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Burrower's Necromancy Athame (Level 70+),70,303,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Deadly Night Mire Athame (Level 80+),80,280,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 80+),80,280,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 80+),80,280,9,0,0,15,0,27,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 80+),80,280,9,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Floramancer Blade of Decay (Level 90+),90,277,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Deadly Night Mire Athame (Level 70+),70,243,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ghostly Cerberus Master Dirk (Level 70+),70,243,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Ominous Skyfarer's Athame (Level 70+),70,243,9,0,0,15,0,23,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
Wastelander's Grim Dirk (Level 70+),70,243,9,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,False
