Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Night King's Sabatons (Level 170+),170,1024,35,0,4,7,133,137,6,0,0,0,0,18,0,2,0,1,Gold Key/Gauntlet,False,None
Malevolent Death Boots,150,1018,34,14,0,8,101,0,0,0,0,2,0,14,0,0,0,0,Drop/Vendor,False,None
Eternal Macabre Boots,160,968,34,14,5,7,89,168,0,0,0,0,0,12,0,1,1,1,Crafting,False,None
Great Inventor's Death Boots (Level 160+),160,968,34,14,5,7,89,168,0,0,0,0,0,12,0,1,1,1,Crowns,False,None
Deadly Boots of The Void (Level 160+),160,847,34,13,5,8,0,147,4,0,0,0,0,14,0,1,1,1,Raid,False,None
Floramancer Greaves of Decay (Level 160+),160,847,34,13,5,8,0,147,4,0,0,0,0,14,0,1,1,1,Crowns,False,None
Goth Fairy Kei Shoes (Level 130+),130,546,34,12,3,0,100,129,4,0,0,0,0,10,0,2,0,1,Crowns,False,None
Supreme Horror Shoes,148,994,34,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Deadly Boots of The Nullity (Level 160+),160,968,34,9,4,9,119,0,6,0,0,0,0,12,0,2,0,1,Raid,False,None
Glistening Death Boots,155,912,34,9,0,0,101,122,4,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Morbid Protector's Boots,165,872,34,0,0,6,95,110,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Gothic Townie Hoppers,160,847,34,0,0,6,89,105,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Hierarch's Deadly Shoes,145,807,34,0,3,0,114,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Magician's Death Boots,150,994,33,14,0,8,101,0,0,0,0,2,0,13,0,0,0,0,Drop/Vendor,False,None
Burrower's Necromancy Boots (Level 140+),140,739,33,14,0,6,0,152,4,0,0,0,0,12,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 140+),140,923,33,12,4,6,96,152,4,0,0,0,0,0,0,1,1,1,Crowns,False,None
Deadly Night Mire Boots (Level 140+),140,923,33,12,4,6,96,152,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 140+),140,923,33,12,4,6,96,152,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 140+),140,554,33,12,4,9,96,0,4,0,0,0,0,12,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 140+),140,554,33,12,4,9,96,0,0,0,0,0,0,12,0,0,0,0,Crowns,False,None
Supreme Undead Shoes,148,1118,32,14,0,7,0,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Boots (Level 150+),150,854,32,14,5,7,85,159,0,0,0,0,0,11,0,1,1,1,Crowns,False,None
Deadly Boots of The Void (Level 150+),150,747,32,13,5,8,0,139,3,0,0,0,0,12,0,0,0,0,Raid,False,None
Floramancer Greaves of Decay (Level 150+),150,747,32,13,5,8,0,139,0,0,0,0,0,12,0,0,0,0,Crowns,False,None
Hierarch's Horror Shoes,145,932,32,11,0,0,101,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Infantry Officer Footwear,150,869,32,9,0,0,99,119,4,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Deadly Boots of The Nullity (Level 150+),150,854,32,9,4,9,0,0,5,0,0,0,0,11,0,0,0,0,Raid,False,None
Lemurian Deadly Shoes,142,745,32,0,2,0,114,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Delightful Sentamental Boots,140,960,31,13,0,9,94,0,0,0,0,2,0,14,0,0,0,0,Crafting,False,None
Uber Sentamentalist Boots,140,960,31,13,0,9,94,0,0,0,0,2,0,14,0,0,0,0,Drop/Vendor,False,None
Wunderbar Sentamentalist Boots,140,926,31,13,0,8,94,0,0,0,0,2,0,13,0,0,0,0,Drop/Vendor,False,None
Burrower's Necromancy Boots (Level 130+),130,624,31,13,0,6,0,147,4,0,0,0,0,10,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 130+),130,779,31,11,4,6,87,147,4,0,0,0,0,0,0,1,1,1,Crowns,False,None
Deadly Night Mire Boots (Level 130+),130,779,31,11,4,6,87,147,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 130+),130,468,31,11,4,9,87,0,4,0,0,0,0,10,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 130+),130,468,31,11,4,9,87,0,0,0,0,0,0,10,0,0,0,0,Crowns,False,None
Goth Fairy Kei Shoes (Level 120+),120,445,31,11,3,0,87,125,4,0,0,0,0,9,0,2,0,1,Crowns,False,None
Hierarch's Undead Shoes,145,1056,30,14,0,6,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Dragoon's Deadly Boots,130,1075,30,13,0,8,129,0,0,0,0,2,0,12,0,0,0,0,Drop/Vendor,False,Dragoon's Deadly Set
Guten Sentamentalist Boots,140,903,30,13,0,8,94,0,0,0,0,2,0,12,0,0,0,0,Drop/Vendor,False,None
Lemurian Horror Shoes,142,869,30,11,0,0,101,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Golden Death Boots,155,798,30,8,0,0,87,102,3,0,0,0,0,10,0,0,0,0,Drop/Vendor,False,None
Alphoi Warrior Boots,130,842,30,7,0,9,114,0,0,0,0,0,0,12,0,0,0,0,Crafting,False,None
Deathly Paradox Boots,130,842,30,7,0,9,114,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Highlands Hero's Boots (Level 150+),150,869,29,15,5,6,85,0,0,0,0,0,0,9,0,0,0,0,Gold Key/Gauntlet,False,None
Great Inventor's Death Boots (Level 140+),140,739,29,14,5,7,82,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Vanguard's Deadly Boots,130,1051,29,13,0,7,129,0,0,0,0,2,0,12,0,0,0,0,Drop/Vendor,False,None
Regulation Infantry Footwear,150,760,29,8,0,0,85,99,3,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,None
Proud Alphoi Boots,125,1027,29,7,4,0,96,0,0,0,0,0,0,11,0,0,0,0,Crafting,False,None
Grim Zanadu Boots,130,822,29,7,0,8,110,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Cabalist Stompers of Finality,125,788,29,7,4,0,104,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Executive Biohazard Boots,138,790,29,0,4,0,114,0,0,0,0,0,0,14,0,0,0,0,Drop/Vendor,False,None
Soldier's Deadly Boots,130,1015,28,13,0,6,129,0,0,0,0,2,0,12,0,0,0,0,Drop/Vendor,False,None
Lemurian Undead Shoes,142,994,28,13,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Highlands Hero's Boots (Level 130+),130,624,28,13,5,7,75,147,0,0,0,0,0,9,0,0,0,0,Crowns,False,None
Great Inventor's Death Boots (Level 130+),130,624,28,13,5,7,75,147,0,0,0,0,0,9,0,0,0,0,Crowns,False,None
Director Biohazard Boots,138,903,28,11,0,0,102,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Goth Fairy Kei Shoes (Level 110+),110,344,28,11,3,0,87,123,4,0,0,0,0,8,0,2,0,1,Crowns,False,None
Baleful Page Treaders (Level 120+),120,635,28,10,4,6,76,143,4,0,0,0,0,0,0,1,1,1,Crowns,False,None
Deadly Night Mire Boots (Level 120+),120,635,28,10,4,6,76,143,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 120+),120,635,28,10,4,6,76,143,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 120+),120,381,28,10,4,9,76,0,4,0,0,0,0,9,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 120+),120,381,28,10,4,9,76,0,0,0,0,0,0,9,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 120+),120,381,28,10,4,9,76,0,0,0,0,0,0,9,0,0,0,0,Crowns,False,None
Chief's Biohazard Boots,135,734,28,0,4,0,104,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Deadly August Sage Shoes (Level 130+),130,624,28,0,4,7,100,110,5,0,0,0,0,11,0,2,0,1,Crowns,False,None
Highlands Hero's Boots (Level 140+),140,779,26,14,5,6,82,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Producer's Biohazard Boots,138,1016,26,13,0,7,0,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Burrower's Necromancy Boots (Level 110+),110,393,26,12,0,5,0,140,4,0,0,0,0,8,0,0,0,0,Crowns,False,None
Lead's Biohazard Boots,135,847,26,11,0,0,92,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Deadly Night Mire Boots (Level 110+),110,491,26,10,4,5,76,140,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 110+),110,491,26,10,4,5,76,140,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 110+),110,295,26,10,4,8,76,0,4,0,0,0,0,8,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 110+),110,295,26,10,4,8,76,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 110+),110,295,26,10,4,8,76,0,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Snappy Space Boots,140,734,26,9,0,0,87,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Time Warden Galesh of Gloom,120,788,26,7,4,0,99,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Consultant Biohazard Boots,132,677,26,0,4,0,100,0,0,0,0,0,0,13,0,0,0,0,Drop/Vendor,False,None
Supervisor Biohazard Boots,135,960,25,13,0,6,0,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Boots (Level 120+),120,508,25,12,4,7,65,143,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Highlands Hero's Boots (Level 120+),120,508,25,12,4,7,65,143,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Floramancer Greaves of Decay (Level 120+),120,445,25,11,4,8,0,125,0,0,0,0,0,9,0,0,0,0,Crowns,False,None
Specialist Biohazard Boots,132,790,25,10,0,0,88,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Mouse Boots of Mourning,100,313,25,8,4,0,84,116,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Deadly August Sage Shoes (Level 120+),120,508,25,0,3,7,87,107,5,0,0,0,0,10,0,2,0,1,Crowns,False,None
Luphilim's Grim Footguards,110,619,24,7,0,0,61,0,0,3,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Contractor Biohazard Boots,132,903,23,12,0,6,0,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Boots (Level 110+),110,393,23,12,4,6,65,140,0,0,0,0,0,7,0,0,0,0,Crowns,False,None
Floramancer Greaves of Decay (Level 110+),110,344,23,11,4,7,0,123,0,0,0,0,0,8,0,0,0,0,Crowns,False,None
Burrower's Necromancy Boots (Level 100+),100,278,23,11,0,7,0,132,4,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Deathly Liaison's Boots,130,734,23,9,0,0,80,0,0,0,0,0,0,12,0,0,0,0,Drop/Vendor,False,None
Baleful Page Treaders (Level 100+),100,347,23,9,4,0,74,132,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Deadly Night Mire Boots (Level 100+),100,347,23,9,4,0,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rogue's Menacing Striders,100,290,23,7,6,0,0,102,4,0,0,0,0,10,0,0,0,0,One Shot Housing Gauntlet,False,None
Mouse Stompers of Mourning,100,278,23,7,3,0,74,99,4,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Death Lord's Greaves of Woe,100,275,23,7,5,9,0,105,3,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,None
Majoris Stalkers of Umbrage,110,587,23,6,0,6,97,0,0,0,0,0,0,11,0,0,0,0,Drop/Vendor,False,None
Red Boots of Looming Mortality,120,668,23,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Deadly August Sage Shoes (Level 110+),110,393,23,0,3,6,87,105,5,0,0,0,0,9,0,2,0,1,Crowns,False,None
Wastelander's Grim Boots (Level 100+),100,278,23,0,4,8,74,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Umbra Queen's Grim Heels (Level 100+),100,278,23,0,4,8,74,0,4,0,0,0,0,0,0,0,0,0,Rematch,False,None
Malistaire's Ghostly Boots (Level 100+),100,278,23,0,4,8,74,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Ominous Skyfarer's Boots (Level 100+),100,278,23,0,4,8,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 100+),100,288,22,10,4,0,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Shoes (Level 90+),90,211,22,9,4,0,76,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Necro's Boots of Long Sleep,85,350,22,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 100+),100,230,22,0,4,8,74,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Boots (Level 110+),110,405,21,13,5,6,65,0,0,0,0,0,0,6,0,0,0,0,Crowns,False,None
Titan Warrior Torpor Riders,110,554,21,6,0,6,95,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Highlands Hero's Boots (Level 100+),100,278,20,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Great Inventor's Death Boots (Level 100+),100,278,20,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Boots (Level 90+),90,241,20,10,0,7,0,126,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Shoes (Level 80+),80,179,20,9,4,0,66,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Greaves of Decay (Level 100+),100,313,20,8,4,7,0,116,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 90+),90,301,20,8,4,0,66,126,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Boots (Level 90+),90,301,20,8,4,0,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 90+),90,301,20,8,4,0,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Borealis Boots of Schisms,110,522,20,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Sollerets of the Usurped,100,253,20,5,4,8,0,84,2,0,0,0,0,9,0,0,0,0,Drop/Vendor,False,None
Alkali Walkers of Withering,118,552,20,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Wastelander's Grim Boots (Level 90+),90,241,20,0,4,8,66,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 90+),90,241,20,0,4,8,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 90+),90,241,20,0,4,8,66,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcanum Exile Scourge Clogs,105,424,19,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vizier's Shoes of Apathy,116,512,19,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Boots (Level 90+),90,241,18,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Boots (Level 90+),90,241,18,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 80+),80,255,18,8,4,0,58,104,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 80+),80,255,18,8,4,0,58,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Boots (Level 80+),80,255,18,8,4,0,58,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Shoes (Level 70+),70,147,18,8,4,0,50,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Greaves of Decay (Level 90+),90,271,18,7,4,7,0,110,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wayfarer's Galesh of Repine,114,473,18,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Wastelander's Grim Boots (Level 80+),80,204,18,0,4,8,58,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 80+),80,204,18,0,4,8,58,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 80+),80,204,18,0,4,8,58,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Boots (Level 70+),70,168,17,8,0,7,0,87,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 70+),70,209,17,7,4,0,44,87,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Boots (Level 70+),70,209,17,7,4,0,44,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 70+),70,209,17,7,4,0,44,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Shoes (Level 60+),60,115,17,7,4,0,45,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Depths of Darkmoor Stalkers,100,231,17,3,3,7,0,67,2,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Nomad's Striders of Solitude,112,465,17,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Arcanum Necromancer's Soles,108,456,17,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Ghost Chasers,80,195,17,0,6,0,50,45,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 70+),70,168,17,0,4,8,44,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 70+),70,168,17,0,4,8,44,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Bone Chilling Footguards,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Darkstorm Stalkers,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cursed Clogs of Curiosity,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Fatal Footgear of Fables,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Forgotten Fire Striders,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Haunted Versatility Walkers,55,112,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Poseidon's Engulfing Boots,90,215,16,9,5,10,0,0,2,0,10,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Boots (Level 80+),80,204,16,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Boots (Level 80+),80,202,16,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Greaves of Decay (Level 80+),80,230,16,7,4,7,0,91,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Boots (Level 60+),60,131,16,7,0,7,0,69,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Page Treaders (Level 60+),60,163,16,6,4,0,40,69,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Boots (Level 60+),60,163,16,6,4,0,40,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 60+),60,163,16,6,4,0,40,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kraysys' Boots of Retreat,50,126,16,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Kraysys' Walkers of Retreat (Socketed),50,126,16,5,0,7,0,0,1,0,0,0,0,0,0,2,0,1,Crafting,False,None
Enchanter's Terminus Shoes,106,424,16,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Footgear of Elegy,95,340,16,0,4,9,0,60,3,0,5,0,0,0,0,0,0,0,Crowns,False,None
Restless Boots of Oblivion,65,210,16,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Deathly Boots (Level 70+),70,171,16,0,4,8,43,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 60+),60,131,16,0,4,8,40,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Boots (Level 60+),60,131,16,0,4,8,40,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Boots (Level 60+),60,131,16,0,4,8,40,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Boots (Level 70+),70,168,15,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hades' Striders of Torment,90,390,15,7,1,7,0,56,1,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,None
Hangman's Boots,60,123,15,7,0,6,0,25,0,0,5,0,0,0,0,0,0,0,Drop/Vendor,False,None
Floramancer Greaves of Decay (Level 70+),70,189,15,6,4,7,0,76,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Boots (Level 50+),50,112,15,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Baleful Page Treaders (Level 50+),50,140,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Deadly Night Mire Boots (Level 50+),50,140,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Boots (Level 50+),50,140,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Boots (Level 50+),50,0,15,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kraysys' Walkers of Retreat,50,112,15,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Boots of Anguish,58,92,15,4,0,5,0,25,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
